"","male","black","hours","age","inc_labor","works","int_id"
"28662",1,0,2370,53,71108,1,1238
"28671",1,0,2245,47,34021.5,1,259
"28730",1,0,1968,28,34941,1,3445
"28760",1,0,2500,31,34879.69921875,1,2187
"28767",1,0,2160,50,58848,1,4399
"28810",1,0,1800,33,26972,0,4267
"28884",1,0,2142,52,58235,1,3400
"28885",1,0,2100,40,35995.359375,1,2580
"28933",0,0,2096,26,53331,1,4600
"29058",1,0,1764,50,60074,1,1320
"29073",1,0,1920,51,60576.66015625,1,240
"29107",1,0,3096,25,98080,1,2874
"29157",1,0,2976,40,70495,1,2737
"29211",1,0,2600,42,45975,1,530
"29236",1,0,2450,51,57499.3984375,1,563
"29275",1,0,2712,41,68478.2265625,1,1044
"29362",1,0,1845,55,49040,1,4183
"29366",1,0,5089,45,70740.203125,1,3983
"29376",0,0,2080,29,42910,1,333
"29388",1,0,2650,26,60074,1,1037
"29429",1,0,1556,47,61300,1,2448
"29437",1,0,2290,37,49040,1,762
"29440",1,0,1892,51,27585,1,1508
"29487",1,0,3340,29,124009.8984375,1,4123
"29563",1,0,1906,60,25684.69921875,1,1857
"29815",1,0,2200,41,91950,1,2740
"29853",1,0,2280,58,42297,1,690
"29865",0,0,1800,53,20535.5,1,375
"29894",1,0,2860,29,61300,1,528
"29960",1,1,2260,39,26726.80078125,1,1483
"29970",1,0,2352,48,91950,1,2424
"29996",0,0,330,55,3831.25,0,215
"29998",1,0,3120,44,73560,1,4026
"30008",1,0,3000,51,122600,1,2286
"30014",1,0,2115,38,57622,1,3236
"30066",1,0,2026,50,38619,1,2154
"30085",1,0,2412,31,47814,1,679
"30180",1,0,1435,27,49040,1,4630
"30187",1,0,2600,46,11034,1,2660
"30199",1,0,1702,42,33641.44140625,1,1322
"30235",1,0,2448,56,52105,1,1407
"30237",1,0,3672,44,55170,1,1953
"30275",1,0,2460,32,55783,1,998
"30319",0,1,840,35,8753.6396484375,0,1270
"30340",1,0,3024,43,159380,1,629
"30346",1,0,4300,38,214550,1,234
"30361",1,0,2256,30,76625,1,878
"30442",1,0,1762,47,24520,1,110
"30473",0,0,0,59,0,0,2818
"30480",1,0,1880,46,76625,1,62
"30519",1,0,3024,25,34450.6015625,1,949
"30537",1,0,1360,60,25746,1,3285
"30627",1,0,1845,29,73560,1,2668
"30676",1,0,0,56,0,0,2692
"30758",1,0,1960,42,95015,1,1290
"31010",1,0,1785,50,122600,1,2025
"31109",1,1,3361,36,63145.12890625,1,1344
"31208",1,0,2417,38,101145,1,4567
"31264",0,0,1940,33,50266,1,2406
"31330",1,0,3660,32,39722.3984375,1,2782
"31365",1,0,1960,51,79690,1,708
"31369",1,0,2400,52,122600,1,475
"31445",1,0,1615,26,36780,0,2234
"31473",0,1,480,34,9378.900390625,1,3578
"31516",1,0,2400,48,73560,1,793
"31583",0,0,0,46,0,0,3836
"31646",1,0,1608,39,53331,1,558
"31672",0,0,2040,56,17164,1,4460
"31673",1,0,2133,46,100899.796875,1,2978
"31761",1,0,4290,33,44883.859375,1,2243
"31780",1,0,2400,46,47844.6484375,1,49
"31790",1,0,3082,29,47814,1,660
"31843",1,0,2350,42,85820,1,74
"31919",1,0,2000,38,116470,1,4305
"32006",1,0,1380,42,49469.1015625,1,1185
"32019",1,0,1748,57,95015,1,659
"32032",1,0,2352,51,53183.87890625,1,757
"32037",1,0,1950,54,45821.75,1,4180
"32044",1,0,2805,41,67430,1,1091
"32055",0,0,2112,56,49040,1,3406
"32127",1,0,2075,35,40458,1,3095
"32150",0,0,2496,38,34763.23046875,1,3850
"32154",1,0,2280,45,140990,1,705
"32162",1,0,2250,54,91030.5,1,497
"32225",1,0,2008,30,79690,1,1358
"32353",1,0,2860,53,73560,1,967
"32360",1,0,1497,43,50266,1,2404
"32434",1,0,2640,42,73560,1,1263
"32478",1,0,2744,43,99367.296875,1,1269
"32482",1,0,2008,60,30858.419921875,1,675
"32494",1,0,1892,45,75080.2421875,1,1357
"32496",1,0,1920,60,58848,1,3788
"32588",1,0,1900,32,68656,1,1784
"32604",1,0,2040,34,36902.6015625,1,4201
"32651",1,0,2058,32,47201,1,4130
"32663",1,0,2446,25,37638.19921875,1,2465
"32664",1,0,1973,27,52105,1,2337
"32678",1,0,2400,34,62342.1015625,1,752
"32688",1,0,2055,46,56396,1,3133
"32705",1,0,2362,50,49040,1,2702
"32738",0,0,2295,44,57940.76171875,1,1512
"32803",1,0,2460,38,42910,1,1248
"32855",1,0,1917,40,54557,1,322
"32895",1,0,1964,44,87965.5,1,1056
"32968",1,0,2600,45,60074,1,2486
"33023",1,1,1760,28,32164.109375,1,1063
"33068",0,1,0,42,0,1,2537
"33085",1,0,2200,28,58235,1,651
"33168",1,0,1920,34,87046,1,983
"33182",1,0,0,52,0,1,3586
"33228",1,0,680,56,19616,0,4529
"33235",1,0,2340,25,34757.1015625,1,4108
"33255",1,0,1930,55,49040,1,4028
"33280",1,0,2381,41,66204,1,3542
"33292",0,0,0,30,0,0,4386
"33296",1,0,2000,55,67430,1,2447
"33342",1,0,2640,26,41071,1,2356
"33357",1,0,400,58,4904,0,1694
"33361",1,0,1880,40,39232,1,2788
"33364",1,1,2392,31,33071.3515625,1,3179
"33428",1,0,3430,49,67430,1,4094
"33463",0,0,2200,27,36167,1,4391
"33482",1,0,0,57,0,0,3940
"33634",1,0,2080,51,55170,1,4106
"33635",1,0,2450,43,85820,1,1625
"33644",1,0,2040,37,55850.4296875,1,1364
"33662",1,0,1723,27,65591,1,3934
"33733",1,0,2400,43,116470,1,2282
"33759",1,0,160,50,4904,1,4219
"33898",1,0,2680,36,25133,1,4488
"33925",1,0,1040,58,9011.099609375,0,3466
"34065",1,0,2162,34,30037,1,2793
"34115",1,0,2499,26,34021.5,1,3873
"34133",1,0,2987,52,48427,1,3607
"34140",1,0,1350,48,19616,1,2745
"34145",1,0,2170,40,38619,1,677
"34155",1,0,1928,33,49040,1,3824
"34177",0,0,2230,54,48733.5,1,1805
"34187",1,0,3102,25,37987.609375,1,1267
"34219",1,0,2625,37,70495,1,4411
"34224",1,1,2516,57,30650,1,4248
"34228",1,0,2052,30,58235,1,2670
"34277",0,0,2034,56,54557,1,1682
"34314",0,0,2752,49,21455,1,1781
"34418",1,1,2050,50,61300,1,4296
"34461",1,0,2401,35,183900,1,881
"34504",1,0,2176,34,39998.25,1,3811
"34625",1,0,2160,50,67430,1,478
"34679",1,1,2000,29,36780,1,4468
"34687",1,0,2760,35,49040,1,3008
"34813",1,1,2250,53,42910,1,4412
"34917",1,0,2275,33,50266,1,204
"35006",1,0,2000,29,43719.16015625,1,1914
"35013",0,0,2000,49,24520,1,2602
"35031",1,0,1040,56,35860.5,1,1699
"35080",1,0,2041,45,57622,1,1034
"35099",1,0,1890,28,34328,1,3384
"35163",0,0,1480,38,38006,1,2360
"35272",1,0,2400,56,79690,1,2811
"35315",1,0,2010,43,110340,1,3192
"35341",1,0,2200,33,61300,1,4007
"35422",1,0,3160,27,15999.2998046875,1,4452
"35447",0,1,1920,27,15527.2900390625,1,2705
"35493",1,0,1701,37,40458,1,3287
"35559",1,0,3430,56,88106.4921875,1,2960
"35593",1,0,2976,36,42297,1,1362
"35608",1,0,3631,27,84594,1,4281
"35628",1,0,1960,34,55170,1,1265
"35670",0,0,69,30,1078.88000488281,0,2755
"35685",1,0,2159,33,122600,1,1155
"35687",1,1,1600,55,8582,1,3809
"35690",1,1,1782,47,30650,1,4549
"35707",1,0,2035,54,30030.869140625,1,261
"35711",1,0,2271,26,52411.5,1,1408
"35714",1,0,2300,58,91950,1,1399
"35744",0,0,1690,46,36167,1,3943
"35750",1,0,2115,39,93917.7265625,1,3936
"35776",0,0,2940,36,64365,1,3773
"35834",1,0,360,50,3782.2099609375,1,566
"35888",1,0,2856,35,38006,1,3765
"35943",1,0,2043,56,43988.87890625,1,1493
"35957",1,0,2880,54,153250,1,1785
"35997",1,0,1720,47,61300,1,3993
"36020",1,0,516,39,3065,0,3903
"36068",1,0,2500,40,92201.328125,1,4328
"36093",1,0,2887,43,29981.830078125,1,3986
"36111",1,0,2156,42,99919,1,2334
"36122",1,0,2448,39,41071,1,3573
"36292",0,0,1912,51,32427.69921875,1,3342
"36301",1,0,2305,40,72027.5,1,3817
"36365",1,0,3820,58,49040,1,2197
"36367",1,1,2035,36,51203.890625,1,485
"36408",1,1,1925,48,42910,1,2468
"36565",0,0,1677,50,42910,1,1318
"36576",1,0,1961,47,73376.1015625,1,4167
"36596",1,0,1896,60,68355.6328125,1,1260
"36674",1,0,2637,35,47814,1,3420
"36686",1,0,2313,27,31876,1,4551
"36797",1,0,2550,32,147120,1,1439
"36894",1,0,2152,44,61300,1,533
"36950",1,0,2448,51,44283.12109375,1,899
"37023",0,0,0,43,0,0,1950
"37059",0,0,1880,31,46980.3203125,1,3973
"37160",0,1,400,37,1532.5,1,4109
"37179",0,0,1540,55,7969,1,3142
"37188",0,0,0,56,0,0,2231
"37222",1,0,3120,35,42664.80078125,1,2224
"37264",0,0,0,54,0,0,605
"37287",1,0,1996,26,52227.6015625,1,1277
"37362",1,0,2808,36,70495,1,2658
"37473",1,1,1900,58,12566.5,1,2072
"37520",1,0,2180,42,126676.453125,1,3229
"37631",0,0,1976,34,44136,1,1252
"37650",1,0,2000,46,38006,1,1848
"37671",1,0,2544,47,45975,1,2403
"37684",1,0,1920,41,45975,1,3789
"37732",1,0,2408,36,58235,1,2625
"37806",1,0,1920,51,45006.4609375,1,792
"37811",1,0,1896,33,58848,1,3131
"37812",1,0,2040,59,16869.759765625,1,1718
"37864",1,0,3662,50,30545.7890625,1,187
"37885",1,0,2256,26,45362,1,1844
"37888",1,0,2152,27,59485.51953125,1,896
"37901",1,0,1400,25,9195,0,2977
"37934",1,0,1920,48,79690,1,2725
"37935",1,0,2080,35,20167.69921875,1,3286
"37952",1,0,1710,40,41684,1,3144
"37993",1,0,3312,45,81529,1,3475
"38012",1,0,2548,36,61300,1,127
"38087",0,0,1890,48,39845,1,1278
"38172",1,0,2677,26,70495,1,1327
"38206",1,0,2838,25,55170,1,2799
"38229",0,0,330,38,1839,0,2522
"38230",1,0,2496,57,95628,1,2383
"38252",1,0,1656,25,44136,0,3413
"38296",0,0,2496,34,30650,0,3778
"38312",1,0,2912,31,58235,1,1702
"38315",1,0,2500,41,122600,1,1595
"38330",1,0,2048,34,140990,1,4147
"38349",0,0,2000,56,21700.19921875,1,101
"38385",1,0,2050,34,36780,1,2904
"38412",1,0,880,33,24520,1,2225
"38417",0,0,1824,41,22068,1,4400
"38418",1,0,187,28,22129.30078125,0,1562
"38591",1,0,2315,37,58235,1,1909
"38603",1,0,2625,32,153250,1,4053
"38617",1,0,2400,55,25746,1,508
"38643",1,0,4590,59,134860,1,2583
"38657",1,0,3208,30,73560,1,1502
"38693",1,0,2640,47,64365,1,1308
"38729",1,0,5108,35,69373.2109375,1,2239
"38775",1,0,4080,33,110340,1,3638
"38788",1,0,2600,50,38619,1,523
"38830",1,0,2792,47,102616.203125,1,879
"38851",0,0,2000,25,12873,1,3992
"38877",1,0,3000,37,78464,1,3854
"38888",1,0,2450,60,73560,1,404
"38891",1,0,3000,43,85820,1,517
"38900",1,0,1840,53,63647.7890625,1,3785
"38951",1,0,1920,60,22068,1,953
"38954",1,0,2430,46,551700,1,997
"38960",1,0,2800,45,98080,1,1725
"39004",1,0,2647,31,122600,1,2442
"39058",1,0,3276,27,41316.19921875,1,4134
"39076",1,1,2100,34,30650,1,381
"39091",1,0,1960,29,73560,1,2388
"39104",1,1,1943,42,55783,1,2779
"39157",1,0,2350,31,39232,1,3468
"39183",1,1,1840,49,36780,1,4543
"39190",1,0,2580,36,153250,1,2041
"39201",1,0,1974,28,47017.1015625,1,1499
"39253",1,0,2585,40,88885,1,3780
"39295",1,1,2965,54,46882.23828125,1,4200
"39351",1,1,3350,46,79077,1,3312
"39369",1,0,2058,26,45362,1,1626
"39397",1,0,3250,30,18390,1,1049
"39408",1,0,2304,45,45975,1,3215
"39460",1,0,1344,28,13510.51953125,0,1650
"39538",1,0,2695,30,73560,1,1647
"39539",1,0,0,60,0,0,1764
"39560",1,0,1280,49,24520,1,114
"39565",0,1,0,57,0,0,3024
"39589",1,0,2461,33,58235,1,3302
"39767",1,0,2000,49,43523,1,3248
"39769",0,0,1225,25,41684,1,4341
"39776",1,0,756,40,15325,1,811
"39936",1,0,2400,49,21920.880859375,0,4474
"40002",1,0,3070,52,33929.55078125,1,4601
"40084",1,0,2091,37,73560,1,363
"40229",1,0,2058,30,78464,1,3688
"40245",1,0,2070,30,52718,1,880
"40275",1,0,1600,51,61300,1,3531
"40288",1,0,1880,60,57009,1,2771
"40315",1,0,1880,27,59461,1,689
"40332",1,0,1540,59,42910,1,444
"40459",1,0,1940,35,79690,1,1954
"40501",1,0,3120,33,91950,1,3254
"40598",0,0,2000,49,35811.4609375,1,4009
"40701",1,0,1687,59,13443.08984375,1,1853
"40752",1,0,2760,26,56396,1,1478
"40790",1,0,2762,51,87536.3984375,1,968
"40842",1,0,2840,34,53331,1,1192
"40864",1,0,2555,39,98080,1,1438
"40881",1,0,2000,29,39845,1,3163
"40907",1,0,2205,59,48549.6015625,1,797
"40937",1,0,2000,58,30650,1,3571
"41052",1,0,3430,54,71567.75,1,1217
"41130",1,0,2173,28,73547.7421875,1,709
"41197",1,0,1632,60,30037,1,3263
"41231",1,0,1800,40,47893.69140625,1,493
"41245",1,0,2805,57,101145,1,2951
"41249",1,0,1984,38,69269,1,3019
"41294",0,0,1976,55,55170,1,2226
"41323",1,1,2016,37,23294,1,4195
"41365",1,0,3315,34,54599.91015625,1,1355
"41386",0,0,2548,46,9195,1,2898
"41409",1,0,3744,40,64365,1,1792
"41441",1,0,2500,49,83981,1,2724
"41455",1,0,1470,39,61300,1,3444
"41465",1,1,2304,25,36780,1,3025
"41467",1,0,2112,33,55170,1,3460
"41544",1,1,2978,42,62679.25,1,800
"41652",1,0,2300,50,91643.5,1,335
"41749",0,0,300,33,1373.11999511719,1,1187
"41785",1,0,2400,25,44749,1,922
"41809",1,0,0,41,0,0,4212
"41882",1,0,2892,47,82755,1,746
"41919",1,0,2000,41,79690,1,2020
"42010",1,0,2291,31,39845,1,4163
"42032",1,0,1610,58,55170,1,328
"42040",1,0,2750,58,73560,1,2178
"42153",1,0,5248,36,18390,1,2996
"42211",1,0,1640,39,42910,1,4532
"42294",1,0,1344,56,32489,1,3289
"42338",1,0,2125,47,122630.6484375,1,2957
"42344",1,0,1729,49,153250,1,3875
"42424",1,0,3020,41,67430,1,2196
"42453",1,0,2805,38,76625,1,2783
"42491",1,0,2075,48,55170,1,4336
"42492",1,0,2310,41,107888,1,1437
"42525",1,0,2352,47,65768.7734375,1,2059
"42608",1,0,2486,31,62053.98828125,1,2585
"42622",1,0,2400,53,91950,1,239
"42631",1,0,2400,40,337150,1,143
"42672",1,0,2160,49,128730,1,2376
"42684",1,0,2664,36,49040,1,64
"42770",0,0,2860,50,62421.7890625,1,4196
"42781",1,0,2000,39,26359,1,2897
"42826",1,0,3380,43,41009.69921875,1,3845
"42844",1,0,2000,59,63427.109375,1,323
"42922",1,0,2450,47,117696,1,1392
"42941",1,0,1880,50,31876,1,1935
"43110",1,0,3180,48,108010.6015625,1,3997
"43227",1,0,3040,28,41806.6015625,1,512
"43265",1,0,880,29,27585,0,1796
"43297",1,0,1960,52,104210,1,3175
"43330",0,0,2860,47,49040,1,2961
"43386",0,0,1862,48,23294,1,2976
"43391",1,0,4030,45,33806.94921875,1,2466
"43399",1,0,4992,33,57425.83984375,1,3556
"43441",1,0,2040,38,108396.7890625,1,2796
"43444",1,1,2068,38,22068,1,2073
"43516",1,0,1940,43,55783,1,3540
"43591",1,0,2070,58,37086.5,1,1138
"43615",1,0,1800,54,11034,1,1264
"43656",1,0,2075,36,37393,1,1476
"43671",1,0,2350,43,67430,1,4034
"43744",1,0,2096,49,31348.8203125,1,299
"43790",1,0,3520,26,33715,1,1672
"43822",1,0,2210,39,67430,1,216
"43837",0,0,1878,25,40764.5,1,4301
"43900",1,0,2750,43,134860,1,405
"43927",1,0,2040,31,60687,1,2774
"43934",1,0,2010,50,88455.8984375,1,2860
"43946",1,0,2703,52,110340,1,4484
"44013",1,0,5710,39,49653,1,744
"44023",1,0,2860,43,13400.1796875,1,2040
"44061",1,0,2300,52,61300,1,3735
"44102",1,0,2340,57,17072.05078125,1,1988
"44161",1,0,3970,36,98080,1,2412
"44196",1,0,2450,27,73560,1,1982
"44209",1,0,2940,53,123948.6015625,1,2665
"44280",1,0,2285,46,61300,1,289
"44290",0,0,2496,60,48427,1,1800
"44319",1,0,2371,33,51492,1,1040
"44344",0,0,1440,26,34328,1,4277
"44345",1,0,2260,49,47201,1,661
"44349",1,0,1320,37,28198,0,876
"44407",0,0,192,57,882.719970703125,0,1915
"44525",1,0,1924,42,50388.6015625,1,795
"44533",1,0,2000,27,42910,1,337
"44580",1,0,1988,37,73560,1,1585
"44766",1,0,2160,37,75766.796875,1,3331
"44808",1,0,1924,50,51234.5390625,1,2956
"44887",1,0,3000,56,87046,1,1670
"44925",1,0,2304,52,47814,1,4213
"44941",1,0,2990,52,104210,1,1540
"44974",1,0,2093,46,64058.5,1,1956
"45008",0,0,1920,47,31876,1,141
"45047",1,0,800,29,24520,0,1885
"45074",1,0,2160,27,58848,1,2089
"45082",1,0,3050,34,87659,1,479
"45140",1,0,2205,37,28627.099609375,1,1651
"45213",1,0,3500,29,44289.25,1,3262
"45219",1,0,1861,53,39845,1,1763
"45292",1,0,2280,35,85820,1,1251
"45305",1,0,1890,57,23294,1,1086
"45339",1,0,1600,44,23907,1,2191
"45404",1,0,1708,25,33715,1,3671
"45441",1,0,2211,38,98080,1,1467
"45530",1,0,2750,43,91950,1,1727
"45556",1,0,1728,53,70495,1,4307
"45601",0,0,1920,53,41684,1,4192
"45673",1,0,0,60,0,0,276
"45675",1,0,2025,39,63022.53125,1,3372
"45687",0,0,1968,29,36780,1,4594
"45804",0,0,1869,42,41071,1,761
"45865",1,0,2375,29,52718,1,1722
"45913",1,0,1960,28,57315.5,1,3853
"45920",1,0,2070,41,55170,1,1734
"45929",1,0,1929,33,36461.23828125,1,597
"45933",1,0,1880,57,40458,1,353
"45936",0,0,1617,58,47814,1,1820
"45940",1,0,2235,32,98080,1,1714
"45956",1,0,2110,27,32489,1,4237
"45969",0,0,1920,48,19959.279296875,1,2480
"45993",1,0,3060,40,62526,1,1788
"46000",1,0,1826,29,61300,1,3111
"46013",1,0,1840,51,50879,1,1579
"46069",1,0,2660,35,109727,1,3867
"46072",1,0,2040,26,33715,1,2520
"46095",1,0,2500,56,22681,1,4166
"46115",1,0,1795,45,73627.4296875,1,4164
"46118",1,0,2116,48,40458,1,1556
"46126",1,0,2569,33,91950,1,3441
"46162",1,0,1500,42,41377.5,1,1786
"46175",1,0,2976,43,45901.44140625,1,4188
"46335",1,1,2406,34,49040,1,1581
"46394",1,0,1850,58,90417.5,1,1169
"46412",1,1,2544,38,67430,1,3835
"46421",0,0,220,35,1226,0,1298
"46422",0,0,2040,44,36780,1,611
"46445",0,1,1920,47,30650,1,1584
"46469",1,0,3655,32,83913.5703125,1,2381
"46492",1,0,2629,28,62526,1,1568
"46515",0,0,2470,27,30650,0,3159
"46516",1,0,2040,59,33715,1,1907
"46527",1,0,2022,31,61036.41015625,1,2599
"46555",1,0,2224,45,56396,1,3196
"46682",1,0,2400,40,55170,1,1569
"46764",1,0,2120,30,91950,1,1990
"46765",1,0,1960,37,32268.3203125,1,715
"46834",1,0,2448,34,115244,1,1418
"46870",1,0,2040,39,73560,1,4334
"46880",1,0,4056,36,102984,1,2228
"46907",0,1,1813,46,16642.94921875,1,1350
"46935",1,0,1865,32,48604.76953125,1,1240
"46945",1,0,2250,48,88578.5,1,3519
"46955",0,0,1926,52,42910,1,4535
"47014",1,0,2000,42,58768.30859375,1,3174
"47061",1,0,460,25,12260,1,4628
"47107",0,0,1840,42,25378.19921875,0,1132
"47117",1,0,4004,32,31397.859375,1,2340
"47142",0,0,1968,50,24520,1,1768
"47176",1,0,1920,50,80303,1,2018
"47177",1,0,2250,44,73560,1,2667
"47204",1,0,2268,32,67430,1,4454
"47207",1,1,2000,55,21455,1,3178
"47259",1,0,1920,53,59461,1,4356
"47371",1,0,2350,44,61300,1,3922
"47426",0,1,0,59,0,0,358
"47465",1,1,0,53,0,0,480
"47547",0,0,1440,59,18390,1,4229
"47639",1,1,2156,31,29430.130859375,1,3518
"47692",1,0,3220,45,68717.296875,1,1593
"47695",0,0,1008,43,9808,1,1154
"47796",1,0,1920,42,52105,1,2946
"47904",0,0,0,57,0,0,2246
"47936",1,0,2100,37,85820,1,3448
"47976",1,1,1209,51,31876,1,4069
"48065",0,0,1950,49,79690,1,1367
"48070",1,1,1992,37,15717.3203125,1,4591
"48075",1,1,3080,55,42910,1,4153
"48100",0,1,2484,38,18390,1,4186
"48102",0,0,1960,46,24520,1,3477
"48186",1,0,1920,39,67430,1,4499
"48270",1,1,1440,44,17127.220703125,1,4111
"48425",1,0,2400,48,78157.5,1,3501
"48433",1,0,2525,42,81835.5,1,768
"48472",1,0,2080,36,65897.5,1,4052
"48548",1,0,2105,46,59951.3984375,1,812
"48595",1,0,2080,42,30895.19921875,1,4113
"48619",0,0,0,54,0,0,2421
"48637",1,0,1600,38,64365,1,521
"48663",1,0,2400,53,72064.28125,1,210
"48682",0,0,25,42,153.25,0,1241
"48712",1,0,1940,47,76625,1,1398
"48720",1,0,2285,60,85820,1,447
"48724",0,1,0,41,0,0,1084
"48749",1,0,1976,30,59461,1,2496
"48758",1,0,1120,60,27952.80078125,0,2232
"48777",1,0,2750,26,71108,1,4513
"48782",1,0,1206,59,21455,0,4027
"48913",1,0,2328,36,80719.84375,1,1383
"48947",1,0,3640,55,21332.400390625,1,3153
"48974",1,0,3600,27,74074.921875,1,4304
"49130",1,0,2250,42,73560,1,3439
"49133",1,0,2100,55,38006,1,1188
"49156",1,0,9,43,183.899993896484,0,1918
"49166",1,0,2375,47,79690,1,1960
"49216",1,0,1300,52,19922.5,1,872
"49235",1,0,2352,53,61300,1,648
"49300",1,0,2000,57,33102,1,1847
"49361",1,0,2200,36,42591.23828125,1,4210
"49448",1,0,2150,48,67430,1,1069
"49492",1,0,1875,27,56396,1,565
"49494",1,0,2250,46,79690,1,3879
"49508",1,0,2159,25,25929.900390625,1,4640
"49535",1,0,2458,42,98080,1,3932
"49561",1,0,2095,33,64365,1,1789
"49667",1,0,1824,53,67430,1,4367
"49709",1,0,1920,55,96854,1,2808
"49832",1,0,2156,41,70495,1,1845
"49850",1,0,2500,28,122600,1,233
"49966",1,0,1962,53,61300,1,1735
"49974",1,0,2050,43,47814,1,3570
"49980",1,0,2988,39,79077,1,4125
"50031",0,0,1968,54,31704.359375,1,1701
"50068",1,0,2250,50,49040,1,4010
"50081",1,0,4112,27,52448.28125,1,3985
"50110",1,0,2400,30,79690,1,3672
"50118",1,0,2566,25,69269,1,2390
"50176",1,1,2000,38,26849.400390625,1,3064
"50273",1,0,3528,47,77851,1,2526
"50292",1,0,2000,32,84594,1,2754
"50295",0,0,1248,34,9195,1,2871
"50321",1,0,2470,36,71721,1,644
"50336",1,0,2000,28,31630.80078125,1,1341
"50429",1,0,2070,30,41684,1,2901
"50553",1,1,2500,32,95015,1,3512
"50570",1,0,2630,25,23171.400390625,1,4527
"50646",1,0,3744,40,15325,1,4604
"50657",1,0,2678,26,42297,1,3101
"50674",1,0,0,50,0,0,821
"50687",0,0,1992,59,27811.810546875,1,3602
"50700",1,0,3250,35,214550,1,1613
"50792",0,0,0,30,0,0,2830
"50922",1,0,3120,37,31017.80078125,1,2482
"51014",0,0,1680,57,25500.80078125,0,334
"51024",1,0,2450,25,56763.80078125,1,3277
"51048",1,0,2115,54,62335.96875,1,834
"51049",1,0,1920,40,67938.7890625,1,526
"51092",1,0,1960,38,52105,1,4475
"51100",1,0,2730,49,54342.44921875,1,313
"51116",1,0,1417,26,41867.8984375,1,1088
"51143",1,0,1400,29,55170,1,3938
"51197",1,0,0,59,0,0,525
"51258",1,0,2616,40,70495,1,477
"51337",1,0,2775,34,66737.3125,1,1675
"51370",1,0,1820,49,61300,1,4333
"51408",1,0,2592,55,40997.44140625,1,430
"51437",0,1,0,42,0,0,2671
"51446",1,0,2350,37,79352.8515625,1,973
"51492",1,0,2304,51,70495,1,1846
"51507",1,0,2860,38,68809.25,1,3176
"51562",1,0,1360,46,54029.8203125,1,1388
"51608",1,0,2673,43,52105,1,2366
"51693",1,0,2340,37,24520,1,864
"51694",1,0,2353,42,34021.5,1,1693
"51706",1,0,3060,39,122600,1,1559
"51710",1,0,2873,33,91950,1,2997
"51722",1,0,2248,43,83392.5234375,1,1459
"51727",1,0,3205,40,61300,1,3234
"51737",0,0,1950,59,19616,1,2259
"51772",1,0,2416,29,30343.5,1,2109
"51808",1,0,2083,54,61300,1,1773
"51861",1,0,1935,49,38729.33984375,1,1198
"51868",1,0,2284,52,73560,1,281
"51898",1,0,2750,48,150798,1,4022
"51939",1,1,4130,48,78991.1796875,1,957
"51980",1,0,3770,53,23815.05078125,1,2624
"52001",1,0,300,58,2758.5,0,685
"52041",0,0,1182,48,9421.8095703125,1,3813
"52086",1,0,2025,58,64365,1,3317
"52101",1,0,3060,44,100409.3984375,1,4587
"52102",1,0,1923,45,43706.8984375,1,2867
"52169",1,0,2679,52,55758.48046875,1,3077
"52208",1,0,2728,33,69882,1,4155
"52251",1,0,1996,47,55170,1,3044
"52266",1,0,2447,36,39845,1,1256
"52285",1,0,900,34,67430,1,3630
"52293",1,0,2115,49,73560,1,2829
"52295",1,0,1440,50,15772.490234375,1,1193
"52342",1,0,2624,42,30650,1,2785
"52388",1,0,2400,47,65591,1,863
"52399",1,0,2080,33,58235,1,1932
"52435",0,0,1845,33,63752,1,2803
"52475",1,0,2208,42,58235,1,4025
"52508",1,0,1747,41,85820,1,2453
"52513",1,0,2746,48,79640.9609375,1,1981
"52533",0,1,240,52,0,0,1952
"52649",1,0,2868,39,41684,1,687
"52671",1,0,3364,36,77740.65625,1,3544
"52719",1,0,3000,25,49040,1,1957
"52798",1,1,2448,34,53018.37109375,1,4057
"52812",1,1,2451,57,40678.6796875,1,356
"52865",1,0,2290,27,24017.33984375,1,4642
"52869",1,0,3221,40,78623.3828125,1,706
"52907",1,0,2277,60,47814,1,3588
"52919",1,0,2104,44,57622,1,330
"52922",1,0,1350,54,33715,0,2855
"52925",1,0,3432,48,30135.080078125,1,4205
"52928",0,0,2072,59,23490.16015625,1,2868
"52943",1,0,2410,42,67430,1,972
"52955",1,0,1435,60,58235,1,4230
"52961",1,0,1960,28,67430,1,1760
"53028",0,0,240,52,1900.30004882812,1,867
"53050",1,0,1976,56,11542.7900390625,1,56
"53056",1,0,2092,30,49040,1,1421
"53067",1,0,1940,38,61882.3515625,1,745
"53089",1,0,2000,43,64781.83984375,1,1790
"53334",1,0,3458,28,83368,1,1822
"53362",1,0,1920,39,67430,1,3166
"53408",1,0,4436,41,6626.52978515625,1,1829
"53422",1,0,2325,29,55783,1,3819
"53424",0,1,1200,36,45362,1,2328
"53658",1,0,1960,51,62758.94140625,1,2398
"53659",1,1,2860,54,24520,1,4324
"53666",1,0,1920,48,29424,1,1900
"53695",1,0,2056,53,46588,1,1446
"53704",1,0,1715,43,49040,1,2446
"53768",1,0,2817,41,41684,1,2006
"53774",1,0,2148,52,67430,1,3674
"53810",1,0,3060,39,465880,1,4588
"53836",0,1,1925,39,49040,1,2545
"53854",0,1,650,31,5664.1201171875,1,509
"53928",1,0,1940,42,40684.80859375,1,1983
"53965",1,0,2300,56,91950,1,2863
"53979",1,1,2049,30,47746.5703125,1,2741
"53985",1,0,119,26,2452,0,2474
