"","male","black","hours","age","inc_labor","works","int_id"
"9633",1,0,3240,45,15675,1,1622
"9634",1,0,1683,32,54450,1,3322
"9635",0,0,504,29,5395.5,1,1620
"9671",1,0,2392,37,41250,1,4322
"9680",0,0,836,58,11550,1,4905
"9690",0,0,2024,31,9900,1,2577
"9708",1,0,1964,43,57007.5,1,5588
"9716",0,0,148,45,1650,1,65
"9725",0,1,1877,39,394.350006103516,1,5428
"9750",0,0,800,34,3300,1,1641
"9752",1,0,1920,53,59400,0,3643
"9754",1,0,1936,37,49500,1,5085
"9758",1,0,2760,36,53625,1,325
"9809",0,0,1350,47,49500,1,1577
"9828",1,0,1820,55,55707.30078125,1,1591
"9844",0,0,1900,54,35475,1,1648
"9846",1,0,1200,60,25710.30078125,0,4112
"9857",0,0,2000,38,33825,1,206
"9859",1,0,3114,34,16500,1,4195
"9870",1,0,2033,38,78375,1,4783
"9894",1,0,2870,40,59400,1,8122
"9895",1,0,1920,42,16500,1,8744
"9904",0,0,1850,40,54370.80078125,1,917
"9913",1,0,3185,31,153450,1,10435
"9938",0,0,1613,25,39600,1,8019
"9955",1,0,2193,36,40246.80078125,1,702
"9964",1,0,1944,47,30525,1,5412
"9977",1,1,2570,38,47025,1,1130
"9981",0,0,2640,48,57090,0,8193
"10001",1,0,0,60,0,0,5648
"10010",0,0,0,35,0,0,1896
"10025",0,0,1904,45,56100,1,10739
"10034",1,1,2530,42,21516,1,1088
"10038",1,0,2460,26,58575,1,2667
"10067",0,0,397,31,13200,0,2718
"10097",1,0,1680,37,33825,1,883
"10117",0,0,698,40,14378.099609375,1,1337
"10131",0,0,1923,42,41250,1,40
"10134",0,0,1549,53,18150,1,5211
"10143",1,0,1880,48,41250,1,3289
"10151",0,0,0,32,0,0,4708
"10152",0,0,1916,38,19800,1,7433
"10162",1,0,1365,47,198000,1,3752
"10251",0,0,1440,25,36300,1,570
"10260",1,0,2250,31,35970,1,3406
"10277",1,0,2207,36,36300,0,8304
"10319",1,0,2678,33,67650,1,1815
"10323",0,0,1504,43,49500,1,1824
"10327",1,0,1330,54,70172.8515625,1,2770
"10331",1,0,908,26,0,1,1498
"10333",0,0,0,47,0,0,5158
"10341",0,0,1880,45,36300,1,4857
"10363",0,1,2040,35,26400,1,3807
"10364",1,0,2351,52,13200,1,1627
"10368",0,0,1920,25,39600,1,158
"10381",0,0,2000,35,20047.5,1,7399
"10382",0,0,0,35,0,0,3400
"10454",0,0,2350,46,46200,1,8257
"10458",1,0,3120,41,37950,1,318
"10496",0,0,0,55,0,0,3839
"10512",0,0,2165,38,56100,0,2829
"10515",1,0,2600,55,57750,1,2299
"10517",0,0,1355,41,31845,1,3864
"10521",0,1,2184,43,16500,1,2509
"10558",0,0,1701,37,28050,1,6345
"10574",0,0,1525,36,19800,1,5545
"10575",1,0,2187,41,41250,1,2055
"10583",1,0,1581,50,76538.546875,1,7295
"10584",1,0,750,42,9900,1,5053
"10597",0,0,2080,29,15510,1,872
"10598",1,0,520,34,0,0,9980
"10605",1,0,3158,26,57629.55078125,1,4749
"10611",0,0,1810,37,16500,1,1203
"10626",1,0,2044,46,42900,1,1837
"10637",0,0,0,27,0,0,5418
"10659",1,0,1600,35,52800,0,5054
"10660",1,0,78,40,24750,1,9879
"10663",1,0,441,37,14143.7998046875,1,4046
"10687",0,0,2100,32,27060,1,5691
"10706",0,0,1836,40,51150,1,2055
"10731",0,0,0,49,0,0,5778
"10735",0,0,2400,31,46200,1,5817
"10753",0,0,2010,49,47850,1,5376
"10766",0,0,500,36,4950,1,1232
"10767",0,1,0,32,0,0,679
"10770",1,0,125,46,0,1,532
"10775",0,0,1880,54,38182.6484375,1,2289
"10795",1,0,2460,33,51517.94921875,1,8795
"10801",0,0,2048,31,42900,1,1302
"10826",1,0,2295,40,56070.30078125,1,316
"10835",0,0,2350,41,79200,1,1882
"10838",0,0,1786,35,77550,1,5599
"10841",0,0,490,45,8683.9501953125,0,5372
"10884",0,0,1637,39,21450,1,1877
"10890",1,1,2621,46,41250,1,5686
"10931",1,0,2600,30,56100,1,8789
"10935",0,0,272,30,16500,1,6526
"10940",0,0,920,38,16849.80078125,1,1117
"10947",1,0,2040,32,46200,1,2091
"10951",0,0,2167,31,39600,1,3498
"10997",0,0,1850,28,41250,1,7952
"11008",0,0,2064,32,19800,1,49
"11017",0,0,992,27,23100,0,1694
"11020",1,0,2118,30,34650,1,2726
"11037",1,0,2254,50,39600,1,1652
"11054",0,0,2080,46,29700,1,1733
"11055",1,0,2916,31,123750,1,6006
"11061",0,0,1573,46,57750,1,5100
"11065",0,0,2014,25,34650,1,10714
"11082",0,0,2064,33,54450,1,2020
"11099",0,0,604,39,4950,1,2361
"11114",1,0,1785,36,21608.400390625,1,120
"11142",1,0,1984,45,82500,1,3257
"11186",0,0,2330,37,34395.8984375,1,8321
"11206",0,0,1980,26,41250,1,3296
"11207",1,0,1888,54,69300,1,1022
"11209",1,0,2383,47,75900,1,6528
"11241",0,1,1944,52,49500,1,2014
"11245",0,0,2160,34,29700,1,7392
"11252",1,0,2410,27,23100,1,3413
"11263",1,0,2205,32,97350,1,2938
"11307",1,0,0,37,0,0,5558
"11319",0,0,0,29,0,0,1720
"11336",1,0,2780,31,49500,1,363
"11351",0,0,1792,43,57090,1,5154
"11365",0,0,1936,52,34650,1,7335
"11402",0,0,200,28,41250,1,10002
"11496",0,1,2058,43,28050,1,7364
"11508",1,0,1650,37,30081.150390625,1,125
"11512",1,0,3024,46,16500,1,3538
"11514",0,0,0,30,0,0,427
"11541",1,0,931,40,22745.25,1,1704
"11560",0,0,2365,33,98340,1,1726
"11568",1,0,2178,35,57750,1,450
"11571",1,0,2600,39,69300,1,3678
"11595",0,0,2480,40,30888,1,284
"11597",1,0,1911,39,51810,1,5391
"11626",0,0,1369,32,92400,1,3239
"11632",1,0,2717,39,36300,1,7111
"11660",0,0,1291,37,36300,1,3474
"11665",0,0,697,46,1980,0,10657
"11690",0,0,384,59,8580,1,4998
"11731",1,0,1816,40,28050,1,6336
"11738",0,0,1843,37,19940.25,1,120
"11749",0,0,0,41,0,0,4817
"11751",0,0,1992,30,19800,1,3429
"11775",0,0,795,48,18150,1,6423
"11781",1,0,2402,26,42900,1,5619
"11792",0,0,1962,28,44025.30078125,1,5304
"11811",1,0,1600,38,22009.349609375,1,8126
"11814",1,0,2750,51,162525,1,3184
"11847",1,0,2000,38,99000,1,5661
"11858",1,0,2016,57,152090.40625,1,7086
"11897",0,0,1850,34,24750,1,1132
"11898",0,0,2133,49,79200,1,1313
"11909",1,0,2288,32,28050,1,977
"11917",0,0,47,36,445.5,0,667
"11936",0,0,36,39,495,1,364
"11953",0,0,1880,46,70950,1,1635
"11979",0,0,920,50,9900,1,3463
"11994",1,0,2400,49,138600,1,358
"12019",1,0,1988,52,26400,1,2750
"12029",1,0,2000,53,57750,1,10074
"12030",1,0,1974,56,90090,1,6535
"12038",0,0,0,31,0,0,4699
"12059",0,0,2080,26,20625,1,375
"12061",0,0,512,46,8250,0,5406
"12083",1,0,2270,52,85800,1,3229
"12119",1,0,1852,47,24908.400390625,1,208
"12139",1,0,2200,45,58080,1,8984
"12253",0,0,0,33,0,0,4
"12273",0,0,1787,52,24109.80078125,1,1537
"12296",1,0,2352,36,43946.1015625,1,10032
"12301",1,0,1560,43,37950,1,9464
"12303",1,0,2130,35,52800,1,3920
"12325",1,0,2210,25,69300,1,664
"12329",0,0,0,44,0,0,1492
"12340",0,0,2430,52,66000,1,3533
"12365",1,0,2130,50,47850,1,7986
"12369",0,0,1016,45,40852.3515625,1,5818
"12380",0,0,1307,49,14084.400390625,1,5139
"12398",1,0,2034,35,35310,1,6008
"12412",1,1,2340,54,107580,1,6406
"12417",0,0,2107,50,41250,1,1336
"12422",1,0,1300,42,10312.5,1,2720
"12466",1,0,2080,34,148500,1,3401
"12480",0,0,1530,60,24750,1,6042
"12503",1,0,1980,46,81675,1,6175
"12513",0,0,0,35,0,0,1662
"12526",0,0,2120,28,33825,1,2037
"12532",1,0,2450,34,84150,1,1882
"12558",1,0,867,46,57750,1,2963
"12559",0,1,1733,40,33000,1,7342
"12570",0,0,0,44,0,0,5252
"12572",1,0,2706,31,90750,1,3513
"12583",1,1,3034,34,53295,1,2978
"12587",0,1,0,39,0,0,487
"12597",1,0,2600,38,160875,1,11040
"12612",1,0,2346,25,44550,1,1127
"12620",1,0,1040,42,82500,1,3194
"12623",0,0,2940,42,40294.6484375,1,153
"12641",0,0,0,48,0,0,358
"12645",1,0,347,58,9570,1,4768
"12646",1,0,2816,42,74250,1,4326
"12652",1,1,856,28,5775,0,10054
"12687",0,0,2143,54,82500,1,6222
"12747",1,0,2880,38,247500,1,3479
"12776",1,0,0,38,0,1,3950
"12781",1,0,2950,42,87450,1,5006
"12782",1,0,1872,39,99000,1,1337
"12787",0,0,1742,30,21450,1,3670
"12792",1,0,1960,45,51150,1,4843
"12819",1,0,871,46,21450,1,5634
"12836",0,0,480,49,14001.900390625,0,6538
"12857",0,0,800,32,9900,0,9189
"12858",1,0,3048,38,62700,1,2077
"12883",1,0,2390,47,115500,1,738
"12888",0,0,2020,42,39600,1,1779
"12920",0,0,0,33,0,1,3330
"12926",1,0,2150,35,123750,1,2161
"12935",0,0,0,33,0,0,2057
"12960",1,0,3019,37,80850,0,5545
"12974",0,0,1440,48,16500,1,1769
"12993",0,0,659,26,5938.35009765625,1,8490
"13007",0,0,796,42,13200,1,2060
"13012",0,0,0,58,0,0,7086
"13031",0,0,935,51,18989.849609375,1,4812
"13057",0,0,1686,49,19800,0,10789
"13084",1,0,2672,34,59400,1,2273
"13095",1,0,0,49,0,1,78
"13119",1,0,2277,28,18150,0,7636
"13129",0,1,2002,39,11550,1,6242
"13142",0,1,1960,34,28050,1,8207
"13145",0,0,2000,49,42900,1,4168
"13151",0,0,1814,28,18150,1,2013
"13160",0,0,1669,41,4950,0,6201
"13172",1,0,1092,45,9075,1,1775
"13174",1,0,1984,35,75900,1,6772
"13180",1,0,1536,39,24750,1,2765
"13192",0,0,2000,43,44177.1015625,1,3776
"13197",0,0,2167,28,29700,1,977
"13200",1,0,2972,50,64350,1,2238
"13202",0,0,822,51,8250,1,2021
"13211",1,0,1020,28,23100,1,1724
"13223",1,0,2816,38,73425,1,2009
"13243",0,0,1880,47,39600,1,5429
"13246",1,0,2168,41,46421.1015625,1,4423
"13262",0,0,416,46,29700,1,3834
"13268",0,0,2337,25,66000,1,7816
"13291",1,0,1500,35,72600,1,2475
"13297",0,0,1835,54,82500,1,5676
"13386",0,0,2331,34,82500,1,5109
"13405",1,0,2400,50,49500,1,6319
"13427",0,0,1864,33,13200,1,1392
"13461",0,0,2276,45,52913.8515625,1,7575
"13467",0,0,2250,40,84150,1,1867
"13474",1,0,2940,58,412500,1,3302
"13475",0,0,2200,30,51150,1,5880
"13476",0,0,1851,44,54450,1,1295
"13480",1,0,2700,36,120450,1,466
"13501",0,0,1806,30,41250,1,1823
"13523",1,0,1856,36,67260.6015625,1,3168
"13545",0,0,1832,31,59730,1,3900
"13548",1,0,1370,47,8250,1,2586
"13595",0,0,0,58,0,0,1729
"13613",0,0,0,35,0,0,2640
"13624",1,0,2200,49,52800,1,401
"13629",1,1,2080,42,74250,1,1776
"13642",0,0,480,31,0,1,3461
"13655",1,0,1682,43,56623.05078125,1,5818
"13668",1,0,2208,51,85800,1,3221
"13687",1,0,1300,29,41250,1,3873
"13691",1,0,1907,44,8250,1,6496
"13728",0,0,2026,28,52140,1,7463
"13733",0,0,1864,54,31350,1,3132
"13753",0,0,2480,51,26730,1,2027
"13754",0,0,2016,40,24750,1,6228
"13755",0,0,1800,29,11550,1,340
"13759",0,0,847,38,8745,1,3555
"13764",0,0,1776,39,59400,1,2494
"13789",1,0,1788,48,74250,1,1867
"13792",1,0,2144,29,90750,1,1838
"13802",0,0,80,34,1650,0,3767
"13806",1,0,1322,32,84975,1,6946
"13807",1,0,2550,50,52800,1,3641
"13823",1,0,2018,41,82500,1,3163
"13835",0,0,213,45,1980,1,1912
"13885",1,0,1960,39,61050,1,4048
"13886",0,0,1747,50,15363.150390625,1,4745
"13896",0,0,2680,43,31350,1,5094
"13925",0,0,2277,50,19800,1,401
"13941",0,0,1755,44,49500,1,159
"13972",0,0,2500,28,66000,1,2958
"13983",1,0,1920,56,41250,1,1243
"13992",0,0,2400,29,74250,1,5045
"13999",0,0,1194,29,44550,1,3844
"14016",1,0,3120,49,21978,1,2546
"14024",0,0,771,38,26136,1,6482
"14040",0,0,1960,47,37950,1,5606
"14054",0,0,1920,31,82500,1,403
"14087",1,0,3570,31,8250,1,3966
"14106",1,1,1948,43,66990,1,8942
"14134",1,0,2124,36,86499.6015625,0,5416
"14161",0,0,2032,35,29700,1,141
"14177",0,1,0,34,0,0,4010
"14217",0,0,2000,30,34650,1,7109
"14234",0,0,1640,27,26400,1,118
"14244",0,0,1824,46,59400,1,6528
"14246",0,0,2236,25,34650,1,4724
"14262",0,0,1573,44,5362.5,1,182
"14312",1,0,0,42,0,0,9892
"14313",1,0,2080,49,247500,1,4281
"14315",1,0,2450,42,99000,0,4605
"14319",0,0,1992,28,24490.94921875,1,3906
"14364",0,1,1920,32,66000,1,3212
"14369",0,0,2042,43,29089.5,1,2773
"14383",1,0,2167,28,61866.75,1,4124
"14404",1,0,3000,30,36300,1,3258
"14405",0,0,0,33,0,0,9885
"14471",1,0,2032,32,108900,1,923
"14480",1,0,2383,51,21450,1,4870
"14538",0,0,2336,35,62700,1,3486
"14548",1,0,1633,59,8250,1,7433
"14565",0,0,3025,26,4950,1,3349
"14577",1,0,2178,27,31350,1,387
"14585",1,0,347,41,1650,0,4729
"14595",1,0,1020,37,24750,1,3890
"14601",0,0,1432,32,64350,1,3499
"14615",0,1,16,42,2145,1,3860
"14636",0,1,0,51,0,0,281
"14681",0,0,4590,27,1485,1,2603
"14685",1,0,0,57,0,0,597
"14691",1,0,2700,42,130350,1,9364
"14692",1,0,2058,28,109725,1,4927
"14695",0,0,1613,30,6600,1,1845
"14696",0,0,2100,40,49500,0,5944
"14754",1,0,2490,40,0,1,581
"14761",1,0,2040,28,46200,1,2693
"14770",0,0,2160,53,99000,1,532
"14772",0,0,700,41,10725,1,5581
"14786",0,0,833,49,5775,1,5419
"14799",0,0,1048,40,23100,0,3752
"14800",0,0,1870,57,34918.94921875,1,3551
"14813",1,0,200,42,52800,1,7735
"14828",0,0,2072,43,42075,1,6309
"14848",1,0,168,45,8580,0,2049
"14854",1,0,2200,27,28124.25,1,1922
"14861",0,0,2000,38,59400,1,5472
"14866",0,1,1597,32,19800,1,6481
"14872",1,0,2215,51,18150,1,521
"14886",0,0,1600,42,55337.69921875,1,4354
"14900",1,0,2540,36,0,1,2279
"14930",1,0,2124,39,136950,1,4428
"15007",0,0,2080,41,25987.5,1,1653
"15017",0,0,1920,59,36300,1,5973
"15026",0,0,1667,25,52800,1,2475
"15034",1,0,2320,48,99000,1,4965
"15043",1,0,2116,39,89100,1,2494
"15050",0,0,1880,28,92400,1,930
"15058",1,0,900,46,8250,0,1330
"15062",1,0,2640,31,105600,1,2682
"15085",0,0,2080,38,28050,0,3339
"15089",0,0,0,38,0,0,123
"15112",0,0,0,25,0,0,1118
"15122",1,0,2450,34,57420,1,8110
"15188",1,0,1760,31,69300,1,3058
"15210",1,0,2040,41,80850,1,1534
"15250",0,0,1969,34,143550,1,4489
"15305",1,1,2100,25,26400,1,1582
"15318",1,0,1880,48,70950,1,2143
"15319",1,0,1946,49,158400,1,5145
"15324",1,0,3310,29,48972,1,7555
"15351",0,0,1260,42,34650,1,6565
"15365",0,0,0,58,0,0,2046
"15371",1,0,2400,33,85800,1,3700
"15377",0,0,2126,27,31680,1,8011
"15390",0,0,2125,43,56925,1,4818
"15413",0,0,1711,41,51150,1,1803
"15414",0,0,0,58,0,0,3511
"15424",0,0,0,33,0,0,924
"15427",1,0,2249,31,36300,1,5466
"15442",0,0,498,39,9121.2001953125,1,1657
"15455",1,0,2450,35,45375,1,5409
"15498",1,1,2624,44,82500,1,6432
"15514",0,0,1700,43,18150,1,3668
"15536",0,0,1938,41,34650,1,6966
"15548",1,0,1974,47,141570,1,167
"15552",0,0,2050,29,41547,1,3961
"15554",1,0,2550,41,52800,1,1239
"15574",0,0,1920,26,42240,0,3138
"15583",1,0,1040,47,24750,1,3126
"15585",1,0,2200,33,31350,1,1154
"15598",0,0,1440,33,14850,1,74
"15599",1,0,1953,31,62700,1,1834
"15630",0,0,1716,34,74250,1,5950
"15677",0,0,1872,26,16836.599609375,1,8838
"15720",1,0,2084,45,58410,1,7705
"15737",1,0,2062,34,99825,1,4708
"15739",0,0,2162,41,74250,1,7266
"15794",1,0,2250,29,37950,1,5069
"15819",1,0,1866,47,51150,1,3056
"15825",1,0,2578,56,123750,1,7368
"15828",1,0,2570,25,31350,1,2939
"15839",1,0,2500,41,28875,1,2785
"15844",0,0,1371,31,60142.5,1,5534
"15848",1,0,2390,56,1980,1,3877
"15849",0,0,1832,39,23859,1,1827
"15856",1,0,1613,46,3154.80004882812,0,3381
"15873",0,0,1555,30,46200,1,3252
"15878",0,1,0,36,0,0,5603
"15893",0,0,2000,28,64350,1,4271
"15897",1,0,2230,56,67650,1,5937
"15931",1,0,0,45,0,1,10003
"15966",0,0,720,54,28050,1,1997
"15991",1,0,1984,38,54450,1,4317
"15994",1,0,3000,48,142104.59375,1,3600
"16025",1,0,2356,46,29700,1,370
"16046",0,0,2205,46,66000,1,3345
"16061",1,0,2008,58,82665,1,5748
"16084",1,0,3060,47,23779.80078125,1,8160
"16086",1,0,3709,56,50490,1,5055
"16112",0,0,155,32,74250,1,7519
"16124",0,0,0,57,0,0,4494
"16131",0,0,645,27,3300,1,1182
"16178",0,0,1530,28,16500,1,7484
"16180",0,0,1820,26,49500,1,2177
"16188",0,0,680,31,11550,0,425
"16232",1,0,2700,57,0,1,3735
"16237",0,0,1680,31,17325,1,122
"16241",0,1,1213,42,8250,1,8284
"16268",0,0,0,41,0,0,1794
"16274",1,0,433,25,7901.85009765625,1,7422
"16285",1,0,2150,42,66000,1,3574
"16289",0,0,2310,55,69300,1,490
"16293",0,0,2618,37,148500,1,7234
"16294",0,0,50,42,495,1,5262
"16303",1,0,1968,56,107250,1,1122
"16346",1,0,1700,26,12375,1,2560
"16378",0,0,1533,28,41250,1,1650
"16388",0,0,2025,32,49500,1,3504
"16409",0,0,857,30,49500,1,3182
"16437",0,0,1301,45,8530.5,1,3186
"16452",0,0,2205,41,41250,1,1006
"16484",1,0,1764,38,99000,1,3939
"16499",0,0,1940,31,51150,1,9199
"16552",0,0,0,35,0,0,5527
"16563",0,0,0,57,0,0,1276
"16580",1,0,2277,30,25038.75,1,1728
"16594",1,0,3285,44,23100,1,2131
"16604",0,0,2038,40,29700,1,9230
"16605",1,1,2352,45,113850,1,856
"16612",0,0,637,32,14850,0,3145
"16632",0,1,1715,60,32755.80078125,1,302
"16635",0,0,1563,54,57750,1,3310
"16647",1,0,1840,41,152625,1,2298
"16662",1,0,1461,26,20625,1,9948
"16676",1,0,1932,57,49074.30078125,1,2515
"16678",0,1,1560,43,13612.5,0,10052
"16679",1,0,1785,37,57750,1,1956
"16680",0,0,0,54,0,0,3386
"16681",0,0,1026,31,16500,1,2139
"16711",0,0,0,55,0,0,3754
"16715",1,0,716,46,16500,1,293
"16737",0,1,1520,26,36300,1,452
"16807",1,0,1894,44,41250,1,5290
"16809",0,0,2010,47,26400,1,3153
"16812",0,1,0,46,0,0,5720
"16816",1,1,2040,31,24750,1,4213
"16824",0,0,1936,33,19800,0,2047
"16831",0,0,1050,60,13200,1,3466
"16853",1,1,2040,38,9900,0,6900
"16863",1,0,4267,29,57750,1,1553
"16874",1,0,1878,36,50098.94921875,1,6046
"16886",1,1,0,25,0,0,10009
"16887",1,0,2760,52,363000,1,3203
"16893",0,0,1864,37,14719.650390625,1,10032
"16895",0,0,1870,40,0,0,9518
"16921",0,0,204,39,107250,1,9879
"16927",1,0,0,48,0,0,173
"16933",0,0,0,55,0,0,3284
"16952",1,0,2340,30,38940,1,9867
"16993",1,0,2183,42,56100,0,3335
"17017",0,0,2044,50,33000,1,4740
"17033",1,0,2295,50,42900,1,4740
"17064",1,0,5720,37,146850,1,1602
"17067",0,0,2057,32,56100,1,5613
"17079",0,0,360,31,1518,1,3963
"17086",1,0,1153,28,56100,0,3634
"17094",0,0,2120,51,55935,1,1590
"17095",0,0,0,56,0,0,3549
"17097",1,0,4010,25,29700,1,6940
"17117",1,1,660,30,4125,1,10046
"17120",1,0,2000,48,40590,1,3202
"17153",1,0,3220,29,66000,1,5041
"17154",1,0,2040,45,20625,1,2932
"17167",1,0,2530,46,103950,1,3625
"17170",0,0,1603,44,31887.900390625,1,3378
"17181",1,0,2600,52,0,1,3545
"17186",1,1,2440,40,66000,1,530
"17207",0,0,0,38,0,0,1451
"17208",0,1,1777,41,41250,1,816
"17222",1,0,2900,29,206250,1,4405
"17237",1,0,2364,30,107250,1,1066
"17274",0,0,1718,37,22275,1,207
"17292",1,0,2762,46,21450,1,2666
"17305",1,0,2262,30,57750,1,7269
"17314",1,0,2482,30,64185,1,3279
"17348",1,1,2040,56,0,1,3979
"17370",0,0,103,39,9900,1,7735
"17372",1,0,440,48,9471,1,1518
"17377",0,0,2376,40,31350,1,8719
"17378",0,0,1445,50,19965,1,2267
"17388",0,0,1376,42,39600,1,8950
"17407",0,0,1617,35,33000,1,325
"17409",1,0,2760,45,72600,1,1561
"17412",0,0,2040,29,26400,1,9968
"17431",1,0,2160,31,62700,1,2727
"17433",0,0,0,34,0,0,9889
"17457",1,0,2430,52,52800,1,4079
"17461",1,0,2205,42,119625,1,440
"17470",0,0,1484,42,6105,1,2402
"17477",0,0,0,42,0,0,2065
"17506",0,0,2181,34,23892,1,6225
"17510",1,0,0,32,0,1,5582
"17516",0,0,1316,42,41745,1,2706
"17517",0,0,2000,38,35475,1,7769
"17521",1,1,2400,34,46200,1,2803
"17524",1,1,1613,36,16500,1,2930
"17541",0,0,0,32,0,0,1550
"17581",0,0,1848,41,69300,1,4108
"17586",0,1,0,32,0,0,5824
"17591",0,0,0,37,0,0,1763
"17606",1,0,1750,58,30091.05078125,1,3404
"17625",1,0,2829,34,90750,1,4907
"17629",0,0,0,42,0,0,2298
"17669",0,0,1701,37,24750,1,1649
"17689",0,0,1729,37,330000,1,7288
"17716",0,0,1680,47,51150,1,201
"17719",0,0,1583,32,61875,1,253
"17729",1,0,3060,47,280500,1,2109
"17735",1,0,1968,30,33000,1,7759
"17755",1,0,2200,47,46200,1,3925
"17768",0,0,2020,37,29700,1,8131
"17777",0,0,900,29,6600,1,6520
"17778",0,0,0,54,0,0,6605
"17786",1,0,1968,40,70125,1,1980
"17787",1,0,3000,35,16500,1,4750
"17794",0,0,2400,41,85800,1,2075
"17800",1,0,2058,53,37950,1,8484
"17802",1,0,2072,41,36300,1,1232
"17806",1,0,1920,58,49500,1,3828
"17809",0,0,2181,29,30181.80078125,1,38
"17831",1,0,572,33,5115,0,2969
"17834",1,0,3084,32,51150,1,2641
"17848",0,0,113,55,660,1,3859
"17863",1,0,1800,38,57750,0,1900
"17875",1,0,2958,44,57750,1,667
"17889",0,0,0,29,0,0,3425
"17902",0,0,0,27,0,0,3793
"17934",0,0,867,43,13200,1,9748
"17941",1,0,2450,27,130350,1,3138
"17945",1,1,2440,38,59612.8515625,1,3383
"17949",1,0,2204,28,66000,1,3040
"17979",0,1,1255,41,16500,1,3848
"18003",1,0,1920,48,61050,1,1617
"18012",1,0,0,32,0,0,8339
"18022",1,0,1944,47,70950,1,4640
"18027",1,0,3000,29,90750,1,486
"18049",1,0,3118,48,0,1,6529
"18052",1,1,2540,29,54450,1,6464
"18110",0,0,2323,26,24750,1,5589
"18116",0,0,2859,39,23100,1,7107
"18174",0,0,1095,38,41250,1,6659
"18179",0,0,1991,35,21450,1,2246
"18193",0,0,2000,59,37950,1,1974
"18202",1,0,2040,31,31350,1,2933
"18207",0,0,2125,25,36300,1,3868
"18240",0,0,0,28,0,0,527
"18253",0,0,2450,37,49500,1,4605
"18262",0,0,1192,28,26235,1,2196
"18271",0,0,268,28,28875,1,9699
"18283",0,0,742,41,11251.349609375,1,5651
"18286",0,0,0,42,0,0,1137
"18287",1,0,2450,28,99000,1,3296
"18313",1,0,3000,45,181500,1,6670
"18328",0,0,1020,38,20625,1,2932
"18349",1,0,2300,50,60060,1,5424
"18354",1,0,1494,27,19800,0,2699
"18360",0,0,1510,31,20955,1,7049
"18369",1,0,3808,51,178200,1,349
"18391",1,0,1960,44,74250,1,7711
"18431",0,0,1674,39,37950,1,2911
"18453",0,0,2500,35,13200,0,2512
"18457",1,0,1952,29,30541.5,1,6519
"18464",1,1,2386,33,61050,1,2370
"18494",1,0,2032,27,66000,1,4645
"18523",1,0,2460,43,117150,0,3946
"18526",0,0,1821,39,49500,1,3333
"18539",1,0,0,56,0,0,6429
"18543",1,0,2755,38,85800,1,4216
"18566",1,0,2040,28,19800,1,6974
"18572",1,0,800,46,10725,0,1653
"18588",1,0,2597,47,103950,1,46
"18603",0,1,1560,30,21588.599609375,1,3676
"18604",0,0,2550,41,148500,1,2999
"18608",1,0,2548,37,82500,1,3976
"18620",1,0,1950,34,30525,1,1252
"18636",0,0,1379,27,21450,1,9720
"18654",1,0,3645,49,158400,1,5131
"18680",1,0,2300,47,80850,0,4972
"18718",0,0,1610,41,24750,1,5421
"18730",0,0,0,26,0,0,8431
"18734",1,0,2160,41,80850,1,7615
"18742",1,1,1680,34,41045.3984375,1,2889
"18756",0,1,2205,41,24750,1,8717
"18773",1,0,2350,49,90750,0,10491
"18775",0,0,1664,30,23925,1,2531
"18780",1,0,1976,46,47194.94921875,1,1944
"18790",1,0,2490,29,82170,1,1319
"18837",0,1,0,42,0,0,260
"18841",0,0,1000,32,34250.69921875,0,3220
"18855",1,1,400,28,7144.5,0,149
"18865",1,0,1799,50,29700,1,2928
"18875",1,0,2010,28,31350,1,1263
"18884",0,0,0,39,0,0,1330
"18892",1,0,2300,45,80850,1,3789
"18899",0,0,2804,26,14025,1,4084
"18901",0,1,2058,48,47767.5,1,1599
"18907",0,0,1828,47,17983.349609375,1,9972
"18927",0,0,780,29,22403.69921875,0,5251
"18949",0,0,1621,56,63525,1,1480
"18965",0,0,1800,45,62254.5,1,906
"18996",1,0,2184,34,34650,1,1359
"19033",1,0,1944,35,74250,1,4853
"19046",0,0,646,40,9900,1,1852
"19053",0,0,1583,31,30054.75,1,3826
"19070",1,0,2040,40,79200,1,4846
"19073",1,0,2940,51,155119.796875,1,2292
"19104",0,0,1790,53,39600,1,3828
"19107",0,0,1572,40,47850,1,2148
"19163",1,0,347,55,33869.55078125,1,1120
"19171",0,0,0,33,0,0,2269
"19178",0,0,2580,28,45210,1,5414
"19179",1,0,2040,30,12375,1,7109
"19184",1,0,0,60,0,0,6267
"19193",1,0,2957,26,72600,1,3687
"19208",1,0,1893,33,57750,1,3499
"19215",1,0,2176,58,62040,1,4878
"19221",1,0,2400,41,48675,1,10811
"19223",0,0,2115,37,57750,1,4516
"19248",1,0,2240,36,67650,1,6434
"19252",0,0,1930,41,25410,1,7889
"19275",0,0,2750,30,107250,1,2682
"19280",0,0,1416,35,29700,1,1161
"19307",1,0,2040,36,39600,1,187
"19312",1,0,2770,43,39600,1,2545
"19314",1,0,2000,56,39600,1,502
"19316",0,0,1075,41,10065,0,6620
"19354",0,0,1904,37,19800,1,1786
"19359",1,0,3417,44,127462.5,1,4844
"19378",1,0,2060,48,89100,1,234
"19390",1,0,2088,34,52800,1,3758
"19414",0,1,1733,50,39600,1,9973
"19437",0,0,0,32,0,1,2936
"19454",0,0,208,34,28050,0,3487
"19466",0,0,2575,39,34650,1,4603
