"","male","black","hours","age","inc_labor","works","int_id"
"36579",0,0,1814,29,13545,1,1913
"36580",1,1,1548,52,12900,1,6297
"36585",1,0,0,40,0,0,7587
"36592",1,0,1936,44,68370,1,1926
"36622",1,1,2000,41,32250,1,3633
"36642",0,0,1806,41,19350,1,3457
"36683",0,0,268,40,7740,1,7631
"36690",1,0,1502,33,38700,1,3752
"36693",1,0,2520,32,90300,1,928
"36696",1,0,2410,36,116100,1,4769
"36715",0,0,1828,30,13158,1,2473
"36719",1,0,3274,53,41280,1,308
"36722",1,0,1440,47,67080,1,5630
"36767",1,0,2080,30,10320,1,2925
"36775",1,0,2739,33,23220,1,2852
"36779",1,0,2226,32,39990,1,2059
"36780",0,0,2000,30,60630,1,3867
"36784",1,0,2780,43,129000,1,2360
"36810",1,0,3315,37,70950,1,6392
"36823",1,0,2970,35,49020,1,6950
"36838",1,0,1228,32,51600,1,806
"36842",1,0,2000,50,70950,1,4958
"36847",0,0,2032,40,67080,1,1281
"36850",0,0,1539,29,19350,0,1415
"36851",0,0,0,37,0,0,4096
"36854",1,0,1876,50,77400,1,3607
"36870",0,0,2390,26,129000,1,1716
"36896",0,0,1896,29,33540,1,2242
"36906",0,0,2008,28,34830,1,5512
"36913",0,1,2045,32,19350,1,5506
"36918",0,0,2500,44,118680,1,4171
"36928",0,0,3000,44,175440,1,5615
"36929",1,0,2480,40,0,1,2874
"36961",0,0,1962,29,25771.619140625,1,2097
"36978",1,0,2080,56,25800,1,116
"36986",0,0,1832,45,14190,1,2170
"37009",0,0,2600,29,18382.5,1,6981
"37021",0,0,1936,32,32250,1,4241
"37045",0,0,1775,48,55470,1,6938
"37069",1,0,2100,48,54180,1,7155
"37070",0,0,2000,44,42078.51171875,1,7769
"37099",0,0,0,44,0,0,1552
"37104",1,0,2187,43,92880,1,5892
"37106",1,0,2090,26,23814.689453125,1,3366
"37111",0,0,1992,25,67080,1,901
"37123",1,0,3165,29,16310.759765625,1,2804
"37136",0,0,1836,39,50310,1,6805
"37145",1,0,2052,54,50955,1,2039
"37149",0,0,1840,44,45150,1,4828
"37163",0,0,1200,51,10965,1,4716
"37165",1,0,1750,28,14190,1,4793
"37185",0,0,1686,40,41280,1,5470
"37199",1,0,2176,38,68313.2421875,1,1652
"37208",1,0,0,53,0,0,2285
"37216",1,0,2450,47,98040,1,4210
"37218",0,0,1941,49,21543,1,2762
"37228",1,0,2538,55,103200,1,6679
"37231",1,0,1976,26,34443,1,7214
"37234",1,0,2540,51,43215,1,757
"37242",1,0,1824,56,57545.609375,1,4694
"37274",1,0,2420,45,29670,1,2821
"37282",0,0,1584,44,12255,1,7804
"37287",1,0,3458,59,0,1,5486
"37292",0,0,975,32,17673,0,7286
"37296",1,0,2032,48,59320.6484375,1,951
"37297",0,0,0,48,0,0,3334
"37326",1,1,2040,43,30960,1,5433
"37334",0,0,2178,50,45150,1,2528
"37347",1,1,3120,51,0,1,1327
"37350",0,0,2040,28,25800,1,4657
"37364",1,0,1000,57,2064,1,1625
"37370",0,0,1708,55,12781.3203125,1,897
"37376",1,0,3000,42,116100,1,1865
"37405",1,0,1960,46,31734,1,1301
"37431",0,0,0,46,0,0,2132
"37433",0,0,0,30,0,0,7383
"37439",0,0,0,40,0,0,4758
"37454",1,0,3800,29,43358.19140625,1,5115
"37455",1,0,2385,55,38700,1,1903
"37480",1,0,2220,26,37410,1,1805
"37491",1,0,0,33,0,1,6413
"37502",0,0,1656,40,14190,1,2530
"37532",1,0,2151,32,127710,1,3467
"37538",1,0,2832,39,0,1,1469
"37543",1,0,2844,28,33540,1,404
"37569",0,0,0,40,0,0,1755
"37580",1,0,1158,27,29670,1,744
"37581",1,0,2187,54,138030,1,931
"37591",0,0,2370,30,9030,1,1381
"37592",1,0,2200,49,58050,1,1774
"37603",1,0,2102,45,69660,1,3773
"37617",0,0,0,41,0,0,3456
"37633",0,0,0,53,0,0,7036
"37634",0,0,2340,49,29670,1,2802
"37661",0,0,56,56,2064,0,1625
"37692",0,0,1968,42,49639.19921875,1,3085
"37704",1,0,3120,31,115551.75,1,4482
"37746",1,0,2000,30,34830,1,1349
"37756",0,0,2472,41,37410,1,2926
"37759",1,0,2100,50,27998.16015625,0,742
"37762",1,0,2058,54,50310,1,985
"37763",1,0,2132,41,167700,1,4996
"37765",1,0,2030,47,0,1,7679
"37783",1,0,2850,54,225750,1,19
"37799",1,0,0,30,0,0,823
"37814",1,1,945,27,2580,1,7797
"37818",1,0,2500,25,60630,1,3520
"37825",1,0,4080,28,176730,1,7013
"37830",0,0,1530,31,1612.5,1,4335
"37833",0,0,2205,50,39990,1,2597
"37846",1,0,1562,32,83850,1,7449
"37886",0,0,240,34,21865.5,0,6064
"37888",1,0,0,60,0,0,4333
"37910",1,0,1050,55,15480,0,5428
"37912",0,0,2205,57,45150,1,3299
"37928",0,0,1010,41,7491.02978515625,0,6477
"37953",0,0,2235,53,45150,1,6347
"37973",0,0,1816,35,129000,0,3338
"37977",1,0,1800,55,51600,1,2065
"37985",0,0,1828,47,80186.3984375,1,1996
"37994",1,0,1350,52,16770,1,6037
"38005",0,0,3436,46,30315,1,2616
"38044",1,0,1638,25,24381,0,2380
"38072",1,0,2142,28,54180,1,3226
"38085",0,0,1175,50,46440,1,6479
"38112",1,0,2205,44,105780,1,2236
"38135",1,0,2097,33,23220,1,4852
"38140",1,0,2295,51,32250,1,3367
"38155",0,0,0,49,0,0,299
"38165",1,0,1610,30,62565,1,6044
"38172",1,0,1960,59,206400,1,1523
"38179",1,0,2610,31,60800.28125,1,7533
"38198",1,0,4710,41,268661.84375,1,1244
"38205",1,0,2080,26,32250,1,7694
"38206",1,0,208,57,6450,1,1235
"38221",0,0,1388,54,21930,1,5675
"38252",1,0,0,58,0,0,3919
"38255",0,0,0,44,0,0,1351
"38263",0,0,2750,50,79980,1,583
"38279",0,0,1997,36,54180,1,4380
"38290",1,0,2836,36,103601.1875,1,395
"38302",0,0,1923,27,19845.359375,1,5442
"38322",0,0,2346,28,42570,1,3936
"38324",0,0,2147,51,85140,1,4949
"38325",0,0,2000,45,67080,1,4010
"38340",0,0,778,37,14577,1,3234
"38345",1,0,0,55,0,0,6131
"38358",0,0,0,52,0,0,6489
"38359",1,0,2115,42,37410,1,3003
"38367",0,0,2500,35,48375,1,3506
"38371",0,0,2629,50,64500,1,3690
"38390",0,0,0,49,0,0,1126
"38443",0,0,0,43,0,1,2918
"38463",1,0,0,54,0,0,5394
"38478",1,0,2008,40,58050,1,2375
"38493",0,0,1722,35,9675,1,6803
"38505",1,0,1760,36,17415,1,2529
"38507",1,0,1715,38,41925,1,2467
"38527",0,0,0,43,0,0,6766
"38538",0,0,1226,48,9675,1,2751
"38543",0,1,1936,44,83850,1,5937
"38546",0,0,482,48,5401.22998046875,1,1877
"38555",0,0,510,36,3612,1,6945
"38570",0,0,2420,54,100620,1,2271
"38571",0,0,2024,54,20640,1,3513
"38581",1,1,0,59,0,0,3074
"38588",1,0,2500,26,55986,1,6575
"38590",1,0,2385,48,32250,1,5883
"38607",0,0,2080,33,47730,1,726
"38609",1,0,910,38,6450,1,1230
"38615",1,0,2069,56,109650,1,3581
"38623",1,1,2335,56,93443.7265625,1,1456
"38624",0,0,2008,51,29670,1,3004
"38650",1,0,750,57,54180,1,2864
"38655",1,0,2640,44,54180,1,186
"38681",0,0,483,27,3870,1,2943
"38682",1,0,3430,44,121260,1,3900
"38683",1,0,1752,45,77400,1,1906
"38702",1,1,1992,33,47730,1,4378
"38735",0,1,0,39,0,0,2116
"38742",1,0,1720,47,49020,1,2616
"38754",0,0,1580,29,49020,1,2806
"38756",1,0,506,28,38055,1,2738
"38761",1,0,2684,38,94996.890625,1,2233
"38763",1,1,2080,26,167700,1,3486
"38778",0,0,2048,42,19350,1,684
"38779",1,0,0,51,0,1,5312
"38783",1,0,2040,25,24768,1,4262
"38785",1,0,2805,41,77400,1,5295
"38802",0,0,1536,34,43266.6015625,1,4323
"38825",0,0,2000,25,28380,1,2623
"38827",0,0,1600,49,25929,1,5026
"38868",0,0,1964,49,54432.83984375,1,994
"38876",0,1,0,42,0,0,1391
"38889",0,0,3240,50,103200,1,3179
"38894",1,0,2750,32,38700,1,6005
"38906",0,0,540,39,7224,0,3028
"38921",1,0,1823,30,19350,1,5594
"38929",0,0,2120,47,38700,1,2055
"38932",1,0,2444,54,132225,1,859
"38935",0,0,2205,31,49020,1,3652
"38948",0,0,2032,25,23220,1,1345
"38968",1,1,2080,56,38700,1,6736
"38990",1,0,3084,57,96750,1,2367
"39008",0,0,1593,47,58050,1,6806
"39046",0,0,80,37,7740,1,4537
"39056",1,0,2371,34,36120,1,1366
"39058",1,0,2600,60,0,1,3476
"39059",0,1,2582,28,47730,1,1702
"39066",0,0,609,54,18060,1,6712
"39071",1,0,2184,29,30960,1,4467
"39073",0,0,700,26,6450,1,6817
"39078",1,0,2728,33,63795.66015625,1,4323
"39084",0,0,0,49,0,0,2187
"39085",1,0,2276,45,90300,1,2055
"39094",1,0,1786,37,17028,1,2171
"39097",0,0,2107,46,35733,1,494
"39111",0,0,0,47,0,0,4310
"39145",1,0,2087,52,70950,1,7067
"39181",1,0,3430,43,696600,1,4826
"39184",1,0,0,56,0,0,851
"39192",0,0,1440,40,4736.8798828125,1,1436
"39197",1,0,1800,48,20382,1,3269
"39198",1,0,3120,56,46440,1,2591
"39223",1,0,1028,35,7043.39990234375,1,2118
"39229",1,0,2450,49,94170,1,578
"39231",0,0,740,57,6450,1,4493
"39270",1,0,962,32,12900,0,3277
"39291",1,0,1470,54,250260,1,443
"39292",0,0,2008,40,19350,1,7319
"39302",0,0,2060,58,34185,1,1568
"39321",0,0,1912,53,58050,1,1809
"39336",0,0,1020,36,11610,1,172
"39352",1,0,2016,32,39990,1,874
"39389",0,0,1248,48,13932,1,240
"39417",0,0,1936,52,30960,1,6092
"39425",1,0,2499,54,12900,1,3741
"39433",1,1,820,41,38700,1,3665
"39435",1,0,1755,43,39087,1,1755
"39448",0,0,1968,30,12036.990234375,1,3084
"39449",1,0,2662,46,141900,1,7761
"39458",1,0,2000,54,129000,1,3550
"39487",0,0,1500,36,37410,1,6441
"39488",1,0,2092,32,33540,1,5445
"39514",1,0,4160,55,38700,1,4988
"39518",0,0,2684,59,20382,1,2476
"39522",0,0,0,46,0,0,2412
"39543",0,0,1960,39,41280,1,4693
"39547",0,1,1064,31,23220,0,2642
"39552",1,0,1816,35,90300,1,4767
"39574",0,0,2080,44,43731,1,5479
"39609",1,0,3247,47,90003.296875,1,3288
"39618",0,0,2600,44,90300,1,6923
"39622",0,0,0,54,0,0,7065
"39623",1,0,2595,49,34185,1,686
"39637",0,0,2024,43,44111.55078125,1,951
"39641",0,0,1200,42,20640,1,814
"39656",0,0,1132,49,58050,1,1462
"39702",1,0,2001,54,79980,1,886
"39710",0,0,0,53,0,0,6939
"39721",0,0,2378,27,41280,1,5413
"39728",0,0,1200,25,6450,1,6458
"39734",0,0,0,31,0,0,7492
"39746",1,0,1708,35,51600,1,3582
"39763",1,0,2000,32,42570,1,3652
"39769",0,0,814,58,51600,0,4526
"39780",1,1,0,47,0,0,4110
"39791",0,0,690,25,5934,0,7186
"39811",1,1,560,28,12255,1,6695
"39832",0,0,4099,45,45150,1,6789
"39848",1,0,2187,50,130290,1,3933
"39849",0,0,2076,47,37860.2109375,1,747
"39853",0,0,1856,36,38700,1,5995
"39862",0,0,2040,37,22575,1,5603
"39865",0,0,1265,51,12900,1,2516
"39883",0,0,2056,47,38700,1,1893
"39886",1,0,1960,37,70950,1,2781
"39887",0,0,2115,41,38700,1,5850
"39891",0,0,2040,42,21930,1,7313
"39904",0,0,1650,37,30882.599609375,1,5191
"39916",0,0,2016,43,22642.080078125,1,575
"39917",1,1,2335,46,34830,1,1714
"39926",0,0,2255,25,25800,0,5917
"39942",0,0,1737,49,52890,1,4695
"39947",1,0,2320,26,49020,1,4765
"40005",0,0,0,41,0,0,7614
"40007",1,0,1971,51,72240,1,4078
"40016",1,0,2500,57,103974,1,3629
"40017",0,0,440,29,10320,0,4267
"40078",1,0,2320,49,309600,1,1650
"40141",1,0,1488,37,18060,1,4218
"40148",1,0,1976,29,38700,1,5282
"40156",0,0,1990,56,44311.5,1,7011
"40161",0,0,1571,52,22555.650390625,1,2015
"40165",1,0,2448,29,63210,1,5735
"40170",1,0,2400,29,86752.5,1,3353
"40172",1,0,2040,33,47085,1,3111
"40181",1,0,2530,54,167700,1,1753
"40192",0,0,2600,37,493483.0625,1,2119
"40213",1,0,1928,56,79980,1,190
"40217",0,0,2048,49,29025,1,1624
"40268",0,0,1861,56,160063.203125,1,406
"40295",0,0,2704,34,31734,1,1291
"40303",1,0,0,25,0,0,4248
"40310",1,0,2000,57,30315,1,807
"40312",0,1,1215,43,36120,1,6690
"40314",1,0,1822,35,51575.48828125,1,1346
"40336",1,0,2076,39,33540,1,1792
"40341",0,0,2040,53,41280,1,2007
"40345",1,0,2142,48,42570,1,5320
"40357",0,0,3110,58,9804,1,1108
"40375",1,0,2860,56,81528,1,5750
"40376",1,0,574,57,18060,0,1515
"40385",1,0,2040,37,55470,1,1578
"40388",0,1,2022,40,19350,1,5067
"40418",1,0,0,43,0,0,1021
"40419",1,0,3250,31,36120,1,2173
"40427",1,0,1400,42,69660,1,7690
"40433",0,0,0,25,0,0,1100
"40458",0,0,1814,30,21930,1,5009
"40472",1,0,1101,26,13477.919921875,1,169
"40481",1,0,3632,32,117390,1,1186
"40489",0,0,504,44,12900,1,5624
"40494",0,0,0,36,0,0,2776
"40511",0,0,1920,42,45150,1,5931
"40515",1,0,2600,38,61920,1,3385
"40526",0,0,2300,47,78690,1,4901
"40546",0,0,2250,46,149607.75,1,6530
"40555",0,0,1902,56,19350,1,2997
"40566",1,1,624,42,135450,1,4420
"40575",1,0,0,27,0,0,964
"40584",1,0,2223,54,34830,1,6092
"40585",0,0,2187,45,58050,1,3508
"40601",0,0,2096,55,45150,1,3443
"40605",0,0,216,29,5160,1,3608
"40611",0,0,824,47,25800,1,2911
"40639",0,0,1549,47,64500,1,4367
"40647",0,0,1600,26,23220,1,4317
"40650",1,0,2080,56,51600,1,2599
"40670",1,0,0,49,0,0,4873
"40690",0,0,1561,36,138675,1,1799
"40706",1,0,1250,27,42570,1,4797
"40710",0,0,1748,47,38700,1,115
"40715",1,0,208,27,4515,0,4567
"40728",1,0,2980,33,27090,1,4138
"40730",1,0,2550,53,70950,1,7056
"40732",0,0,673,51,7740,1,3119
"40733",1,0,1960,52,77400,1,2802
"40743",0,0,1600,51,41280,1,1376
"40751",1,0,2350,55,109650,1,4198
"40752",1,0,1040,58,77400,1,1068
"40767",0,0,0,52,0,1,4744
"40774",1,0,2145,26,30960,1,1182
"40805",1,0,2210,41,6450,1,1987
"40821",1,0,2058,49,64113,1,187
"40822",0,0,2048,54,15480,1,639
"40836",0,0,1920,39,34830,1,2437
"40877",0,0,0,51,0,0,3836
"40880",0,0,0,35,0,0,6134
"40903",1,0,2958,50,41280,1,1385
"40916",0,0,1494,34,16770,1,7726
"40918",0,0,2080,40,28380,1,5219
"40941",0,0,2040,28,43860,1,4467
"40969",1,0,2103,42,129000,1,3431
"40980",0,0,1865,31,39990,1,2428
"40987",0,0,1968,54,54180,1,1015
"40993",1,0,4732,56,202530,1,3002
"41001",0,0,1592,57,72240,1,5365
"41016",1,0,2030,33,46440,1,5015
"41027",0,0,2450,45,70950,1,368
"41028",1,0,2750,36,232200,1,7470
"41033",0,0,1750,50,42570,1,4282
"41038",1,1,3594,46,53406,1,6049
"41053",0,0,840,41,5934,1,298
"41061",1,0,2549,28,51600,1,5350
"41070",0,1,3120,33,34830,1,4127
"41077",0,0,2569,43,90300,1,3417
"41081",0,0,780,47,12900,1,1342
"41088",0,0,2155,33,46440,1,6815
"41106",1,0,2704,54,32250,1,3377
"41125",1,0,2684,44,90300,1,4316
"41146",1,0,2068,54,52890,1,682
"41161",0,0,1548,29,41280,1,1677
"41182",0,0,1930,31,70950,1,2098
"41189",0,0,2295,39,55470,1,7475
"41196",1,0,2560,50,139320,1,2600
"41199",1,0,2600,40,32250,1,7391
"41201",1,0,2295,28,27090,1,4986
"41215",0,0,1040,33,63210,1,4881
"41230",1,0,1715,45,60630,1,340
"41257",1,0,1898,25,30960,1,6858
"41271",1,0,2500,30,38700,1,1510
"41288",1,0,2108,52,161250,1,2836
"41299",1,0,3060,35,167700,1,2190
"41310",0,0,3129,41,45150,1,6377
"41325",1,0,2423,47,58050,1,3840
"41361",1,0,2550,30,63468,1,6315
"41378",0,0,3250,31,586950,1,222
"41379",1,0,1040,51,219300,1,1137
"41384",0,0,1680,53,37152,1,2155
"41403",0,0,2695,30,47730,1,3472
"41429",1,0,2090,40,42699,1,3309
"41450",0,0,3051,28,139320,1,6834
"41477",0,0,2112,54,51600,1,2219
"41478",0,0,1773,32,103200,1,735
"41488",1,0,2080,33,38700,1,1585
"41493",0,0,1032,44,29326.859375,1,3418
"41499",1,0,2640,41,91235.25,1,4233
"41535",1,0,2060,46,10320,0,5680
"41537",1,0,882,51,12900,1,2064
"41553",0,0,1826,49,43473,1,3106
"41564",0,0,1260,53,72240,1,5587
"41572",1,0,0,45,0,0,427
"41581",0,0,2477,52,34841.609375,1,4714
"41597",0,0,1650,54,56244,0,3932
"41615",0,0,1718,26,46440,1,2978
"41625",1,0,2390,40,112230,1,410
"41671",0,0,914,33,5160,1,4157
"41693",0,0,1500,56,32250,1,3998
"41700",1,0,2024,58,0,1,4955
"41702",1,0,2000,25,28380,1,5009
"41708",0,0,0,45,0,0,4546
"41733",1,0,2440,31,154800,1,5028
"41752",1,1,0,57,0,0,5694
"41765",1,0,960,26,19814.400390625,0,3013
"41769",0,0,2805,51,10320,1,5833
"41772",0,0,0,37,0,0,4810
"41774",1,0,2045,49,116100,1,4900
"41776",0,0,2038,50,34056,1,3583
"41777",0,0,0,56,0,0,491
"41785",1,0,2300,57,645,1,4155
"41791",0,0,1919,50,118958.640625,1,2549
"41794",0,0,430,48,0,1,4431
"41797",0,0,0,25,0,0,7654
"41800",1,0,2125,37,21524.939453125,1,6781
"41810",0,0,2287,27,54180,1,2357
"41829",1,0,3084,36,59340,1,98
"41831",0,0,2050,45,51668.37109375,1,5346
"41849",0,0,1836,55,15480,1,336
"41850",1,0,2000,53,129000,1,1139
"41859",0,0,1960,57,39519.1484375,1,582
"41865",1,0,2040,28,33540,1,5240
"41870",0,0,2600,45,34830,1,7257
"41892",1,0,2280,34,58050,1,4956
"41895",0,0,2066,47,46440,1,5116
"41898",0,0,1500,52,24510,1,776
"41904",0,0,1880,32,67080,1,3467
"41907",0,0,2450,30,58050,1,7527
"41915",0,1,1596,25,33540,1,7780
"41918",0,0,0,40,0,0,2663
"41951",1,0,2184,36,43860,1,910
"41955",1,0,1110,52,33540,1,5909
"41979",1,0,2040,53,38700,1,5701
"42012",0,0,1938,32,49020,1,2466
"42019",1,0,2295,56,55470,1,2792
"42028",1,0,1836,60,40635,1,61
"42030",0,0,1778,32,21930,1,5752
"42056",1,0,2624,35,67080,1,5580
"42058",1,0,2600,37,154800,1,4109
"42061",1,0,2899,32,39428.8515625,1,2424
"42066",0,0,2681,51,40312.5,1,2333
"42080",1,0,3480,47,33540,1,7705
"42122",0,0,0,56,0,0,1055
"42123",1,0,2519,27,25800,1,3172
"42131",1,0,2144,35,35862,1,3493
"42134",0,0,2008,43,32250,1,492
"42168",0,0,1733,37,32637,1,6616
"42174",1,0,2794,38,101910,1,284
"42177",0,0,2040,28,70305,1,2186
"42183",0,0,1984,27,38700,1,3062
"42197",0,1,0,32,0,0,7086
"42201",1,0,2090,38,38751.6015625,1,5852
"42203",1,0,2964,44,43860,1,7645
"42205",0,0,1300,29,31734,1,3286
"42229",1,0,3528,50,2580000,1,3597
"42249",0,0,0,45,0,0,1650
"42263",1,0,3633,31,83850,1,4335
"42271",1,0,2828,42,41280,1,2136
"42275",1,0,1234,32,60630,1,5545
"42286",0,0,2330,28,43860,1,7462
"42311",0,0,1928,25,52890,1,4641
"42326",1,0,2450,56,21803.580078125,1,938
"42349",0,0,1032,55,1400.93994140625,1,3282
"42375",1,0,1896,27,47730,1,3689
"42395",0,0,1092,43,18111.599609375,1,4131
"42416",0,0,2380,43,80947.5,1,4591
"42426",0,0,1510,45,20640,1,5320
"42446",1,0,1228,39,51600,1,1205
"42454",1,0,1040,55,0,1,2337
"42471",1,0,2500,37,43860,1,5169
"42472",0,0,0,47,0,0,6810
"42476",0,0,2000,39,41280,1,5599
"42495",1,0,360,48,3096,1,1342
"42496",1,0,2650,26,86430,1,7738
"42513",0,0,2480,26,29670,1,2605
"42542",1,0,1915,33,58050,1,4881
"42564",1,0,2115,31,76110,1,4478
"42568",1,1,0,33,0,1,6522
"42574",0,0,1856,40,21930,1,4754
"42590",1,0,1864,50,37410,1,2218
"42611",0,0,1140,25,23220,1,5041
"42614",1,0,2500,55,54180,1,3513
"42617",1,0,1831,53,15480,1,3535
"42633",0,0,0,56,0,0,5623
"42653",0,0,288,27,1603.46997070312,0,125
"42679",1,0,2346,26,35475,1,661
"42682",1,1,1960,33,51600,1,4239
"42686",1,1,1108,47,12900,0,5719
"42690",0,0,2000,25,21930,1,5210
"42700",0,0,2790,25,39990,1,2103
"42710",1,0,3036,29,46440,1,6342
"42726",0,0,1096,46,49020,1,2495
"42736",0,0,1540,33,11699.009765625,1,3675
"42738",0,0,2196,37,46440,1,6561
"42747",0,0,934,59,28380,1,2921
"42755",1,0,1880,48,193500,1,3007
"42777",0,0,1520,39,38700,1,5342
"42780",0,0,1724,50,34830,1,2295
"42795",1,0,2050,31,32250,1,3936
"42812",1,0,1800,42,118680,1,2687
"42818",0,0,0,28,0,0,7729
"42838",0,1,2927,35,64500,1,3664
"42866",1,0,1640,48,27090,1,88
"42878",1,1,3000,52,56760,1,1246
"42892",1,0,3380,33,109650,1,5457
"42900",1,0,0,52,0,0,1354
"42901",0,0,2195,53,6920.85009765625,1,3468
"42902",0,0,2187,25,36120,1,6580
"42912",1,0,2074,42,44505,1,1355
"42919",1,0,1922,55,45997.53125,1,1233
"42923",0,0,2025,26,25800,1,5452
"42924",0,0,1400,28,41280,1,1661
"42944",0,0,1791,30,25800,1,7197
"42947",1,0,2976,41,112656.9921875,1,3094
"42949",0,0,0,59,0,0,3298
"42962",0,0,2805,38,39861,1,1972
"42973",1,0,2295,34,74304,1,2082
"42975",1,0,2775,43,51600,1,1222
"42977",0,1,0,43,0,0,7154
"42997",1,0,2040,46,51316.19921875,1,6194
"43017",0,0,2392,33,18060,1,3108
"43040",0,0,2080,37,38700,0,7460
"43061",0,0,2033,29,33540,1,1585
"43062",1,0,2250,28,29670,1,7335
"43064",1,0,2024,40,21930,1,7477
"43066",0,0,1940,46,82560,1,6309
"43086",1,0,2000,56,70950,1,1088
"43096",0,0,0,40,0,0,1421
"43099",0,0,0,41,0,0,4560
"43116",0,0,2160,31,51600,1,2154
"43120",0,0,0,53,0,0,4818
"43150",1,0,2662,48,70950,1,7418
"43161",1,0,2080,55,28380,1,6449
"43164",1,0,3545,34,46903.109375,1,238
"43165",0,0,0,55,0,1,2266
"43187",0,0,0,54,0,0,219
"43196",0,0,0,43,0,0,55
"43208",1,0,3048,44,0,1,825
"43246",1,0,2530,43,40377,1,7261
"43251",0,0,1215,45,4515,1,3197
"43293",1,0,0,42,0,1,6723
"43314",0,0,1902,49,19737,1,1868
"43337",0,1,2194,30,50310,1,4105
"43347",1,0,0,43,0,0,2751
"43355",1,0,3048,45,129000,1,5927
"43358",1,0,2040,38,72240,1,7711
"43362",1,0,3016,52,67080,1,640
"43370",0,0,28,33,490.200012207031,0,2330
"43401",1,0,2015,59,52890,1,1857
"43402",0,0,0,39,0,0,285
"43404",0,0,1873,39,5160,1,4524
"43419",0,0,286,27,1548,1,3483
"43429",0,0,0,25,0,0,4275
"43436",1,0,2216,31,37410,1,4510
"43463",0,0,1956,43,23897.25,1,2741
"43476",0,0,2693,41,51600,1,6405
"43488",1,0,3068,54,81573.1484375,1,5626
"43511",0,0,1960,38,43457.51953125,1,671
"43512",0,0,1980,43,50310,1,4637
"43532",1,0,2340,45,141900,1,5911
"43569",0,0,0,36,0,0,2384
"43577",1,0,2880,55,51600,1,525
"43585",1,0,1692,38,40248,1,911
"43588",1,0,2223,48,39990,1,2085
"43593",0,0,765,43,16825.470703125,1,2968
"43604",1,0,1676,54,44892,1,2740
"43606",0,0,2100,59,42570,1,196
"43627",0,0,1035,48,32250,1,204
"43628",0,0,2160,29,41280,1,5311
"43648",1,0,2480,34,45150,1,4487
"43650",1,1,2860,25,38700,1,2973
"43651",1,0,2010,44,94170,1,1262
"43681",1,0,2940,34,74175,1,3743
"43701",0,0,2340,26,109650,1,3813
"43703",1,0,2300,31,21930,1,4007
"43726",1,0,0,43,0,0,942
"43731",1,0,4335,51,58050,1,5918
"43745",0,0,2862,51,33540,1,5324
"43747",1,0,0,45,0,0,1125
"43761",0,0,2100,27,41280,1,2106
"43762",0,0,2000,44,26832,1,2148
"43779",1,0,2364,29,32250,1,2670
"43785",1,0,3000,40,0,1,6793
"43790",1,0,2247,58,106554,1,2769
"43800",1,0,2624,57,148112.640625,1,5380
"43805",1,0,2580,49,69660,1,4276
"43821",1,0,1560,54,109650,1,5946
"43830",1,0,3130,31,76110,1,2203
"43837",0,0,1920,58,38700,1,3834
"43858",1,1,1940,33,79980,1,6387
"43869",1,0,2625,42,30449.16015625,1,2550
"43875",1,1,2080,45,36120,0,6086
"43893",0,0,2559,36,25800,1,6730
"43894",0,0,1984,40,28380,1,6469
"43895",0,0,2056,36,35864.578125,1,5209
"43897",1,0,2520,49,77400,1,3820
"43899",1,0,2080,43,116100,1,1434
"43924",1,0,2430,35,56760,1,3027
"43940",1,0,2142,29,23220,1,1894
"43942",0,0,1722,31,33540,1,1596
"43974",1,0,2000,45,90300,1,1743
"43989",0,0,2205,32,32250,1,4553
"43990",1,0,2042,42,0,1,4459
"44004",0,0,0,32,0,0,875
"44029",0,0,1960,32,46440,1,4717
"44033",0,0,2325,36,34830,1,2698
"44035",0,0,2884,30,54180,1,5938
"44067",0,0,2165,38,46440,1,7025
"44079",1,0,2295,46,49020,1,7302
"44082",0,0,2500,30,42570,1,558
"44092",0,1,0,44,0,0,1458
"44118",1,0,2002,48,86430,1,2295
"44162",0,0,2250,39,114681,1,5777
"44197",0,0,0,56,0,0,1150
"44201",1,0,2205,34,106425,1,4260
"44231",1,0,3900,27,42570,0,7756
"44233",1,0,2060,45,34830,0,5962
"44245",1,0,2496,43,74820,1,923
"44297",0,0,1632,54,30960,1,721
"44304",0,0,1296,38,19350,1,3025
"44340",1,0,2182,53,90300,1,3836
"44351",0,0,2319,39,19350,1,3280
"44352",1,0,2405,25,41280,1,4162
"44365",1,0,1835,51,32895,1,588
"44368",0,0,366,32,5160,1,1732
"44394",0,0,2178,43,147060,1,7856
"44405",1,0,2024,27,69660,1,6540
"44416",0,0,2300,47,33540,1,524
"44423",0,0,2024,41,36120,1,4770
"44432",0,0,1080,26,21027,0,7656
"44439",1,0,3060,44,58050,1,2384
"44449",1,0,2057,27,36894,1,3890
"44451",1,1,2548,37,15480,1,7776
"44454",1,0,1200,26,26935.19921875,1,4133
"44463",1,0,1812,51,62307,1,3334
"44466",0,0,2976,48,119970,1,6175
"44480",0,0,0,30,0,0,3300
"44490",0,0,0,46,0,0,1684
"44497",1,0,2050,55,130290,1,6900
"44519",1,0,3272,27,25800,1,5288
"44528",0,0,1928,39,32250,1,1639
"44531",1,0,2500,57,77400,1,3443
"44533",1,0,2756,60,90300,1,1768
"44545",1,0,766,42,12900,1,4518
"44561",1,0,2783,26,51342,1,1698
"44568",0,0,2156,47,77400,1,2930
"44595",1,0,2860,32,22652.400390625,1,1464
