"","male","black","hours","age","inc_labor","works","int_id"
"18837",0,1,0,44,0,0,1396
"18841",0,0,0,34,0,0,5506
"18865",1,0,1548,52,27569.880859375,1,563
"18875",1,0,2020,30,48360,1,6067
"18884",0,0,0,41,0,0,689
"18892",1,0,2800,47,87361.5625,1,5029
"18899",0,0,1136,28,20280,1,4284
"18901",0,1,1880,49,46800,1,1244
"18907",0,0,2182,49,20280,1,10434
"18927",0,0,0,31,0,0,949
"18949",0,0,1631,58,49920,1,2652
"18950",0,1,0,35,0,0,1611
"18965",0,0,2000,47,46800,1,9454
"18996",1,0,2040,35,39000,0,4789
"19033",1,0,2691,36,108911.3984375,1,5282
"19046",0,0,2000,41,18562.439453125,1,2894
"19053",0,0,1520,33,24960,1,2358
"19070",1,0,2000,42,78001.5625,1,1852
"19073",1,0,2570,53,0,1,1239
"19097",1,0,2040,39,49920,1,8430
"19104",0,0,1790,54,39000,1,2620
"19107",0,0,1687,41,44876.51953125,1,5848
"19163",1,0,2026,57,45453.71875,0,1725
"19171",0,0,0,34,0,0,174
"19178",0,0,2480,30,65521.55859375,1,1838
"19179",1,0,2040,32,0,1,112
"19193",1,0,2590,28,34320,1,2535
"19194",1,0,1760,25,31200,1,1442
"19208",1,0,2080,35,46800,1,2473
"19215",1,0,1880,59,45240,1,3132
"19216",1,0,1950,35,41382.12109375,1,2057
"19221",1,0,1725,42,42901.55859375,1,2540
"19223",0,0,2070,38,42120,1,308
"19248",1,0,2432,37,60840,1,2746
"19252",0,0,2020,43,24960,1,2965
"19272",1,0,2192,27,48771.83984375,1,2858
"19275",0,0,1960,32,70201.5625,1,3286
"19280",0,0,1176,37,21840,1,6998
"19303",0,0,2340,28,7798.43994140625,0,2362
"19307",1,0,2268,38,43680,1,6420
"19308",1,0,2088,26,34320,1,3898
"19312",1,0,2728,45,39000,1,2533
"19314",1,0,1927,58,2048.28002929688,1,1995
"19316",0,0,1210,43,10918.4404296875,1,1451
"19354",0,0,175,39,817.440002441406,1,2877
"19359",1,0,2730,46,59281.55859375,1,6364
"19378",1,0,2000,49,82681.5625,1,4894
"19390",1,0,2128,36,57721.55859375,1,8234
"19414",0,1,1693,51,32760,1,2380
"19437",0,0,1850,34,13260,1,720
"19454",0,0,2080,35,11700,1,2033
"19466",0,0,2976,41,31200,1,6237
"19475",1,0,2450,47,124803.1171875,1,3701
"19484",0,0,1872,36,31200,1,1076
"19487",1,0,1960,42,62203.44140625,1,6005
"19503",0,0,40,45,288.600006103516,0,1997
"19524",1,0,2940,43,780028.0625,1,9755
"19531",1,0,2016,48,120123.1171875,1,1189
"19532",0,0,1435,48,15288,1,5438
"19558",1,1,1952,56,20529.599609375,1,6
"19564",0,0,1219,36,31887.9609375,1,3938
"19569",1,0,3360,32,18720,1,7590
"19603",0,0,0,42,0,0,4238
"19625",0,0,2080,32,7798.43994140625,1,2720
"19633",1,0,2313,34,62401.55859375,1,1904
"19680",0,0,0,50,0,0,820
"19696",1,0,2675,38,124803.1171875,1,2399
"19704",1,0,420,51,0,1,4263
"19714",0,0,600,48,15598.4404296875,1,8011
"19723",0,0,784,39,27300,1,5729
"19761",0,0,875,33,14038.4404296875,1,2863
"19762",0,0,2450,39,93603.1171875,1,5031
"19785",0,0,1093,50,0,1,714
"19790",1,0,2940,35,132604.6875,1,4741
"19821",1,0,2252,44,53041.55859375,1,192
"19846",0,0,2250,49,77613.1171875,1,2277
"19866",0,0,1215,27,19500,1,9301
"19881",0,0,910,33,0,1,652
"19882",0,0,650,35,32760,0,3939
"19896",0,0,1400,45,39468,1,1627
"19942",0,0,0,42,0,0,1489
"19943",1,0,0,53,0,0,3453
"19950",0,0,0,59,0,0,307
"19956",1,0,1733,27,46800,1,2013
"19971",1,0,2150,44,46800,1,3817
"19979",1,0,2500,45,0,1,1063
"19990",0,0,48,50,3900,1,3040
"19992",0,0,0,54,0,0,145
"19995",1,0,2500,33,37440,1,1997
"19997",0,0,673,36,14038.4404296875,1,2644
"20001",0,0,1709,50,39780,1,4785
"20013",1,0,2450,33,83631.6015625,1,667
"20028",0,0,35,29,43678.44140625,1,2178
"20036",1,0,2520,28,88650.1171875,1,8178
"20044",1,0,1760,26,56161.55859375,1,1438
"20046",1,0,1960,44,85801.5625,1,2197
"20047",1,0,1694,49,0,1,9852
"20049",1,0,1920,49,84241.5625,1,1830
"20057",0,0,1620,28,37440,1,1055
"20063",1,0,1944,52,61036.55859375,1,2277
"20073",1,0,1944,36,29640,1,3003
"20089",0,0,2092,45,23400,1,1914
"20099",1,0,0,35,0,1,163
"20114",1,0,2873,33,234007.796875,1,5849
"20115",1,0,2430,39,53821.55859375,1,3083
"20117",0,0,0,41,0,0,3900
"20121",0,0,953,52,24960,1,495
"20132",0,0,2000,45,31200,1,3882
"20135",0,0,0,30,0,0,471
"20140",0,0,2180,28,34320,1,10115
"20159",1,0,2050,40,42118.44140625,1,1237
"20176",1,0,1920,44,60841.55859375,1,4588
"20187",1,0,2151,37,54601.55859375,1,2403
"20192",1,0,2845,36,93603.1171875,1,3767
"20195",0,0,0,37,0,0,2152
"20199",1,0,2668,34,59280,1,2618
"20205",0,0,2152,26,46800,1,4778
"20207",1,0,1832,42,74881.5625,1,3900
"20211",0,0,2145,40,37440,1,3079
"20220",1,0,884,25,23400,1,6188
"20228",1,0,1300,25,18720,1,10012
"20257",0,0,1300,42,22152,1,3782
"20268",0,0,1100,37,13260,1,4506
"20271",0,1,2040,55,7956,1,3353
"20283",1,0,1984,46,62401.55859375,1,3529
"20290",0,0,0,56,0,0,847
"20313",1,0,960,57,0,0,996
"20317",1,0,2500,38,205927.796875,1,3018
"20323",0,0,520,37,624,1,3344
"20344",1,0,2209,28,87361.5625,1,8995
"20385",0,0,897,49,7956,1,1940
"20394",1,0,2500,46,108579.1171875,1,2147
"20396",0,0,1960,33,51480,1,131
"20444",1,0,2056,35,56161.55859375,1,4100
"20456",1,0,2726,52,73288.796875,1,4120
"20471",0,0,1786,44,10296,1,2119
"20485",0,0,2004,36,73165.5625,1,5569
"20499",1,0,2829,56,390014.03125,1,3040
"20500",1,0,2916,33,39000,1,2897
"20503",1,0,2000,38,37581.9609375,1,2896
"20507",1,0,3640,32,53330.16015625,1,2654
"20516",0,0,1771,25,8516.0400390625,1,3942
"20538",1,0,2342,35,62401.55859375,1,2258
"20551",0,0,0,37,0,0,6007
"20567",1,0,433,53,3118.43994140625,1,7041
"20574",0,0,1604,37,46800,1,150
"20580",1,0,1960,39,46800,1,131
"20610",1,0,1020,29,39000,1,9926
"20615",1,0,1992,60,52105.55859375,1,5024
"20643",1,0,3055,37,43680,1,3191
"20660",0,0,1295,32,109203.1171875,1,2393
"20695",1,0,1517,49,10918.4404296875,1,3392
"20696",0,0,992,45,49920,1,3368
"20700",1,0,2070,48,43680,1,1902
"20703",1,0,2160,41,62251.80078125,1,6234
"20704",0,0,0,40,388.440002441406,0,296
"20708",0,0,2791,56,33073.55859375,1,7893
"20709",0,0,1850,48,32760,1,3860
"20730",0,0,0,38,0,0,317
"20752",1,0,52,38,35880,0,1059
"20756",1,0,2080,41,81121.5625,1,6371
"20761",0,0,960,55,13728,1,1289
"20769",0,0,1560,39,24960,1,379
"20773",0,0,1694,40,66769.5625,1,4617
"20788",1,0,2208,59,39000,1,3005
"20791",1,0,2470,40,84241.5625,1,3375
"20801",1,0,2250,53,49920,1,4768
"20835",1,0,2772,32,31200,1,3025
"20852",1,1,2128,39,63961.55859375,1,3971
"20869",1,0,2056,37,71761.5625,1,705
"20886",0,0,1520,48,20280,1,1973
"20900",0,0,1760,39,20280,1,3376
"20915",1,0,0,47,0,0,2343
"20941",0,0,2732,43,62401.55859375,1,4209
"20955",1,1,1880,60,27304.6796875,1,114
"20974",1,0,1970,40,43680,1,1209
"20977",0,0,2184,39,32760,1,2192
"20979",0,0,2056,54,37440,1,1934
"21023",0,0,1924,45,17160,1,25
"21042",1,0,2430,26,51480,1,4876
"21072",0,0,1960,39,56161.55859375,1,2536
"21075",0,0,2620,44,81121.5625,1,4252
"21089",0,0,2000,48,46800,1,2078
"21097",0,0,312,51,28078.439453125,1,8223
"21109",0,1,1943,40,82681.5625,1,3371
"21121",1,0,2300,25,36660,1,686
"21129",0,0,2024,35,20280,1,70
"21175",0,0,2530,52,99843.1171875,1,10414
"21180",1,0,2940,34,101403.1171875,1,3832
"21186",0,0,2141,28,23088,1,2916
"21208",0,0,1032,35,14029.080078125,1,4538
"21212",0,1,1952,33,31200,1,8019
"21219",1,0,2266,35,0,1,4305
"21220",1,0,2016,45,78001.5625,1,900
"21228",0,0,2000,45,40560,1,2009
"21233",1,0,2550,37,29640,1,295
"21261",0,0,867,29,12478.4404296875,1,7186
"21275",1,0,2750,46,81900,1,719
"21278",1,0,2448,30,37440,1,10067
"21280",0,0,2286,42,54423.71875,1,287
"21296",1,0,2714,35,62401.55859375,1,301
"21301",0,0,0,47,0,1,8534
"21337",0,0,1785,39,14038.4404296875,0,1032
"21367",1,0,2450,36,45240,1,4893
"21374",1,0,2000,47,23400,1,1968
"21380",0,0,2040,25,31200,1,5448
"21382",1,0,2014,26,14353.5595703125,1,1141
"21385",0,0,2250,51,54601.55859375,1,3482
"21449",1,0,2425,57,43680,1,6004
"21482",1,0,1635,35,54601.55859375,1,2347
"21492",1,0,2145,39,40560,1,1741
"21499",1,0,1645,27,23400,0,5299
"21500",1,0,1170,54,40560,0,5767
"21583",1,0,2880,48,202806.234375,1,223
"21600",0,0,1658,50,42417.9609375,1,7531
"21613",1,0,1533,58,48360,1,901
"21637",1,0,1960,43,62401.55859375,1,1933
"21665",1,0,3640,46,0,1,785
"21682",1,0,3016,32,85801.5625,1,816
"21691",0,0,1560,55,51480,1,3310
"21711",1,0,1974,31,57721.55859375,1,2985
"21730",1,0,2080,37,50700,1,2999
"21735",1,0,0,51,0,0,6631
"21749",0,0,780,33,6238.43994140625,1,1972
"21780",1,0,2500,32,59748,1,2031
"21792",0,0,2316,32,10918.4404296875,1,3203
"21816",0,0,1600,46,31825.560546875,1,4783
"21824",0,0,2373,25,15598.4404296875,1,1926
"21836",1,0,2205,30,12478.4404296875,1,8639
"21854",1,0,1560,59,0,0,2713
"21860",0,0,0,46,0,0,6075
"21864",0,0,1860,39,39000,1,3778
"21867",0,0,1157,45,20735.51953125,1,3453
"21878",0,0,1992,29,39000,1,370
"21881",0,0,1920,35,49920,1,362
"21890",0,1,1743,45,18720,0,1669
"21898",1,0,2556,56,81121.5625,1,495
"21900",0,0,0,38,0,0,7071
"21909",0,0,1920,39,51480,1,7451
"21914",1,1,2250,39,34320,1,497
"21960",0,0,312,36,4368,1,967
"21975",1,0,2364,31,46800,1,1944
"22000",1,0,2205,30,48360,1,4199
"22009",1,0,650,47,25896,1,3527
"22012",1,0,1974,32,54601.55859375,1,3296
"22019",0,0,2015,25,15598.4404296875,0,2491
"22021",1,0,2303,42,156004.6875,1,9398
"22022",0,0,2070,26,60841.55859375,1,3520
"22027",0,0,0,35,0,0,31
"22059",0,0,1920,54,80185.5625,1,1321
"22064",0,0,1524,40,24805.560546875,1,557
"22071",1,0,1964,29,28080,1,6047
"22072",0,0,1920,48,112323.1171875,1,1796
"22084",1,1,2080,29,17160,1,3445
"22087",1,0,2400,35,112323.1171875,1,3432
"22091",1,0,2076,30,63961.55859375,1,1724
"22100",0,0,0,36,0,0,4893
"22110",0,0,0,34,0,0,550
"22117",1,0,2060,42,24960,1,4234
"22120",0,0,0,51,0,0,2461
"22139",0,1,1600,25,31200,1,6145
"22155",0,0,1920,41,24960,1,4231
"22157",1,0,1827,40,26520,1,1862
"22176",1,0,3170,28,62401.55859375,1,4289
"22186",1,0,2140,36,36112.44140625,1,347
"22193",1,1,2232,40,22997.51953125,1,7463
"22212",0,1,867,36,7798.43994140625,1,47
"22237",0,0,1785,29,26520,1,1769
"22240",1,0,1200,36,25740,1,1760
"22245",1,0,1944,36,68329.5625,1,3569
"22247",1,0,1974,50,0,1,992
"22275",0,0,1819,40,35880,1,4260
"22289",0,0,2236,45,17160,1,9106
"22291",0,0,1920,27,37440,1,1266
"22343",1,0,2440,42,31200,1,3705
"22360",0,0,560,33,0,0,2437
"22374",1,0,3000,45,76441.5625,1,4069
"22395",0,0,2010,55,42120,1,8837
"22410",0,0,2215,48,36504,1,3540
"22419",0,0,0,39,0,1,656
"22431",1,0,2000,43,202807.796875,1,3827
"22439",0,0,2488,45,59125.55859375,1,614
"22458",0,1,2040,32,23400,0,1077
"22504",1,0,0,26,0,1,3836
"22518",0,0,0,39,0,0,10036
"22544",1,1,0,55,0,0,190
"22594",1,0,1399,46,53041.55859375,1,7818
"22596",0,0,0,35,0,0,807
"22597",1,0,2450,44,78001.5625,1,2209
"22606",1,1,1958,45,31200,1,3716
"22615",0,0,0,50,0,0,1009
"22620",1,0,1920,57,37440,1,2736
"22631",0,0,1630,49,18720,1,2157
"22633",0,0,1920,46,23400,1,1376
"22638",1,1,0,36,0,0,3524
"22656",1,0,2205,40,93603.1171875,1,6260
"22672",1,0,1920,32,48341.28125,1,3328
"22674",1,0,80,30,1455.47998046875,1,9752
"22676",1,0,2550,48,2340,1,789
"22679",0,0,867,41,15598.4404296875,1,4736
"22700",1,0,0,37,0,0,438
"22701",0,0,1793,43,0,1,1490
"22717",0,0,277,42,2808,1,761
"22723",0,0,0,36,0,0,2023
"22740",0,0,1928,44,30122.0390625,1,4757
"22751",1,0,2264,37,28390.439453125,1,4663
"22753",1,0,2230,55,32076.720703125,1,444
"22759",0,1,64,52,9358.4404296875,1,922
"22767",0,0,0,57,0,0,5027
"22794",1,0,2236,32,90483.1171875,1,5941
"22795",1,0,4160,57,0,1,1595
"22806",1,0,2560,57,32449.560546875,1,198
"22807",0,0,1257,33,9358.4404296875,0,3447
"22813",1,0,2480,37,81121.5625,1,4203
"22840",0,0,0,60,0,0,4524
"22845",1,0,1820,41,34320,1,1811
"22856",1,0,1991,48,57721.55859375,1,5868
"22858",0,0,0,25,0,1,10300
"22862",1,1,1928,32,45240,1,1370
"22869",0,0,1835,34,17869.80078125,1,4813
"22902",1,0,2879,36,129484.6796875,1,2199
"22914",0,0,2940,36,226207.796875,1,2980
"22920",0,0,1904,53,31200,1,789
"22934",1,0,1960,28,523556.28125,1,1471
"22938",0,0,1300,43,0,1,10050
"22985",0,0,2313,29,31200,1,391
"22998",1,0,2006,31,35100,1,569
"23001",1,0,2016,37,35880,1,317
"23003",1,0,0,32,0,0,6267
"23008",0,0,1920,27,57721.55859375,1,8766
"23025",0,0,2593,33,24960,1,1154
"23035",1,0,2384,39,43680,1,2366
"23039",1,0,2450,39,466.440002441406,1,304
"23047",0,0,2309,36,25740,1,2540
"23048",1,0,2600,56,162244.6875,1,404
"23063",1,0,2596,43,57721.55859375,1,2339
"23068",0,0,846,41,12478.4404296875,1,2820
"23070",1,0,2167,38,37864.3203125,1,9019
"23081",0,1,80,43,0,1,1608
"23086",1,0,2056,45,9358.4404296875,1,3534
"23091",0,0,3484,38,17160,0,2614
"23110",1,0,3250,37,85801.5625,1,3518
"23116",0,0,1500,38,9052.6796875,1,2477
"23141",1,0,2450,53,145084.6875,1,3153
"23178",1,0,800,30,0,1,2750
"23197",1,0,2940,46,68641.5625,1,455
"23208",1,0,2400,45,87361.5625,1,2487
"23209",1,0,2280,32,42120,1,9103
"23233",0,0,2695,43,26520,1,455
"23237",0,0,2295,39,65521.55859375,1,5206
"23239",1,0,1920,30,42120,1,2825
"23240",1,0,2775,26,76441.5625,1,5490
"23244",0,0,2000,31,70203.1171875,1,4277
"23246",1,0,644,39,14038.4404296875,1,6230
"23267",1,0,1560,55,29640,0,8296
"23334",1,0,1862,50,0,1,2890
"23343",0,0,1260,33,17472,1,995
"23352",1,0,2028,52,31200,1,2529
"23360",1,0,2058,59,79561.5625,1,3089
"23386",1,0,3912,41,21840,1,5441
"23401",1,0,1994,34,27298.439453125,1,353
"23414",1,0,2440,30,47112,1,7186
"23427",1,0,832,60,18720,1,2956
"23459",0,0,0,36,0,0,742
"23479",0,0,1139,44,9358.4404296875,1,3470
"23483",0,0,1947,41,39000,1,2603
"23487",0,0,1776,54,93603.1171875,1,899
"23491",1,0,1688,53,54601.55859375,1,3345
"23492",0,0,0,58,0,0,245
"23517",0,0,1694,26,29640,1,3835
"23526",1,0,2205,43,68485.5625,1,2717
"23528",1,0,2480,41,0,1,778
"23529",0,0,1024,25,10918.4404296875,1,142
"23545",1,1,2056,31,34195.19921875,1,1952
"23546",1,0,2089,40,18858.83984375,1,451
"23548",1,0,2550,29,51480,1,1614
"23549",0,0,966,40,40560,1,3873
"23571",0,0,0,29,0,0,3885
"23573",1,0,2500,47,132604.6875,1,5958
"23630",0,0,1512,26,42120,1,5938
"23651",0,0,2400,36,24180,1,9954
"23657",1,0,2130,51,70546.3203125,1,4767
"23706",1,0,2805,28,104523.1171875,1,3548
"23712",1,0,2730,54,51480,1,9409
"23741",1,0,988,40,0,1,1231
"23753",0,0,0,48,0,0,829
"23759",1,0,1852,42,36505.55859375,1,1627
"23771",0,0,240,44,2759.63989257812,0,5706
"23787",1,0,2060,35,31200,1,2293
"23822",1,0,2200,35,21994.439453125,1,3549
"23827",0,0,0,45,0,0,1349
"23852",1,0,2000,30,56161.55859375,1,9289
"23855",1,0,1820,46,37440,1,941
"23858",0,0,4160,56,0,1,1595
"23898",1,0,1928,45,62245.55859375,1,1002
"23904",1,0,672,58,0,1,2113
"23908",0,0,120,42,780,0,22
"23918",0,0,321,28,1248,0,5515
"23923",0,0,0,39,0,0,8224
"23947",1,0,2205,39,49161.83984375,1,2444
"23955",0,0,0,47,0,0,69
"23956",0,0,1920,34,49920,1,1505
"23975",0,0,1213,45,10918.4404296875,1,3701
"23977",0,0,2016,43,32917.55859375,1,1485
"23993",1,0,2550,57,112323.1171875,1,3019
"24002",1,0,2692,34,35880,1,10131
"24014",1,0,2550,37,0,1,3463
"24029",0,0,2236,46,63961.55859375,1,6842
"24030",1,1,2624,32,32056.439453125,1,3100
"24032",0,0,0,44,0,0,951
"24035",0,0,1280,48,85801.5625,1,1416
"24041",1,0,1173,27,9670.4404296875,0,5348
"24047",0,0,555,38,130264.6796875,1,6259
"24071",0,0,0,42,0,0,10072
"24078",0,0,1722,40,21840,1,6074
"24103",0,0,2006,60,79561.5625,1,1695
"24112",0,0,0,38,0,0,2570
"24135",0,0,2000,32,27300,1,4183
"24138",1,0,1872,52,38533.55859375,1,1940
"24143",1,0,2226,46,73321.5625,1,761
"24148",1,0,3159,32,148204.6875,1,2393
"24161",0,0,1960,52,25272,1,693
"24163",0,0,1988,57,35880,1,5040
"24211",0,0,0,26,934.440002441406,0,8298
"24212",0,0,1850,27,62401.55859375,1,7002
"24216",0,0,2501,43,46800,1,2155
"24222",0,0,459,34,5304,1,602
"24242",0,0,2000,33,31200,1,3359
"24266",1,0,2196,50,44177.640625,1,9812
"24275",1,0,1600,48,39000,1,9454
"24292",1,0,1784,56,90880.921875,1,771
"24311",1,0,2646,50,70201.5625,1,832
"24327",0,0,2040,33,31200,1,3452
"24329",0,0,2068,45,32760,1,3752
"24341",1,0,1134,41,39936,1,2367
"24343",1,0,2400,46,67081.5625,1,5878
"24348",1,0,2832,46,130263.1171875,1,3584
"24351",0,0,0,37,0,0,489
"24365",1,1,2030,34,20280,0,45
"24376",0,0,1944,41,77223.1171875,1,3026
"24401",0,0,1517,54,40560,1,3469
"24404",0,0,2130,48,20280,1,1318
"24435",0,0,1880,38,39781.55859375,1,304
"24439",0,0,1654,39,39000,1,8230
"24491",1,0,2231,38,49920,1,1171
"24496",1,0,2000,30,148048.6875,1,1143
"24506",0,0,2024,45,49920,1,2880
"24549",0,0,882,39,31200,1,2815
"24563",1,0,2862,42,37440,1,2600
"24583",1,0,5200,25,141964.6875,0,10143
"24633",1,0,2169,39,78001.5625,1,3284
"24676",1,0,2040,35,39000,1,1675
"24678",1,0,2205,29,59281.55859375,1,9942
"24690",1,0,2720,56,165676.6875,1,3362
"24703",1,0,2550,42,44148,1,1426
"24705",0,0,2040,30,24960,1,1575
"24711",1,0,2280,34,69017.5234375,1,4295
"24736",1,0,2148,35,51480,1,3738
"24738",0,0,2286,26,36003.23828125,1,10216
"24759",0,0,0,35,0,0,1201
"24760",1,0,2460,39,37440,1,792
"24777",0,0,1920,60,34320,1,1014
"24785",0,0,1093,28,7798.43994140625,0,10299
"24786",1,0,3263,34,71761.5625,1,4898
"24800",0,0,3120,27,86113.5625,1,6339
"24801",0,0,1344,47,54601.55859375,1,359
"24807",0,0,2400,33,84241.5625,1,2042
"24809",1,0,1984,27,37440,1,4784
"24845",0,0,988,29,11232,1,3467
"24847",0,0,0,43,0,0,1603
"24849",0,0,504,34,11350.5595703125,1,1042
"24884",0,0,2204,37,23868,1,152
"24895",1,0,2355,31,43680,1,1275
"24896",0,0,760,38,12168,1,6230
"24906",1,1,2205,42,49296,1,2855
"24914",1,0,2640,36,51480,1,8637
"24918",0,0,0,32,0,0,3962
"24921",1,0,3120,34,35880,1,3342
"24931",1,0,2250,25,35880,1,942
"24950",1,0,0,57,0,0,3728
"24968",0,0,3213,42,35880,1,1385
"24974",1,0,1824,51,72228,1,8014
"25010",0,0,0,28,0,0,5348
"25011",1,0,2706,37,72933.1171875,1,2940
"25019",0,0,1992,32,26769.599609375,1,2444
"25029",1,0,2205,48,0,1,58
"25034",1,0,2008,43,42120,1,2851
"25037",0,0,2343,41,32760,1,1789
"25053",1,0,2470,44,62401.55859375,1,5310
"25078",1,0,2277,59,22529.51953125,1,1036
"25091",1,0,1932,38,83463.1171875,1,1151
"25106",1,0,3056,51,32760,1,10372
"25117",1,0,1989,54,88921.5625,1,2404
"25127",1,0,1907,37,18174,1,1864
"25134",0,0,0,59,0,0,448
"25150",0,1,2055,54,23400,1,5788
"25153",0,0,120,33,411.839996337891,1,4586
"25159",1,0,2142,57,104523.1171875,1,1694
"25162",0,1,1667,43,2962.43994140625,1,3346
"25164",1,0,1880,46,95163.1171875,1,2118
"25192",0,0,1848,43,32702.279296875,1,819
"25210",1,0,1680,34,184086.234375,1,2471
"25213",0,0,0,36,0,0,530
"25220",1,0,1120,39,14116.4404296875,1,5539
"25222",1,0,1960,36,31451.16015625,1,4210
"25230",1,0,1008,44,6238.43994140625,1,5344
"25244",0,0,0,56,0,1,469
"25245",0,0,1600,48,40560,1,1008
"25253",1,0,3237,38,138844.6875,1,2628
"25280",0,1,2097,37,28080,1,2951
"25284",1,0,2450,33,47581.55859375,1,4306
"25287",1,0,2241,40,45240,1,141
"25301",0,0,2500,34,70201.5625,1,2274
"25304",0,0,2065,29,43837.55859375,1,704
"25307",0,0,1793,26,28858.439453125,1,4278
"25309",0,0,875,30,5364.83984375,0,3369
"25328",0,0,1813,48,44461.55859375,1,844
"25349",1,0,3207,39,89389.5625,1,2563
"25388",0,0,1960,51,32760,1,7291
"25392",1,0,2360,38,179406.234375,1,6624
"25400",0,0,0,60,0,0,434
"25410",1,0,1960,29,38435.28125,1,2937
"25430",0,0,378,25,2340,1,3918
"25457",1,0,1440,50,63961.55859375,1,2330
"25463",0,0,1920,41,93603.1171875,1,3813
"25466",0,0,2280,41,90483.1171875,1,1748
"25468",1,0,1866,34,33696,1,2117
"25478",0,0,1888,32,28080,1,3586
"25509",1,1,2000,47,44226,1,1339
"25548",1,0,1746,53,84241.5625,1,3605
"25557",1,0,2450,46,163806.234375,1,5729
"25563",1,0,1040,41,39000,1,6184
"25578",1,1,2295,32,87361.5625,1,2989
"25586",0,0,1896,39,27300,1,2886
"25588",1,0,2640,46,98226.9609375,1,3016
"25593",1,0,2500,45,59281.55859375,1,2383
"25596",0,0,2050,30,62401.55859375,1,7173
"25599",1,0,3748,49,79739.3984375,1,3145
"25620",1,1,3744,48,0,1,10261
"25639",1,0,2703,28,34320,1,3809
"25643",1,0,0,49,0,0,2310
"25661",1,0,2067,31,26442,1,1308
"25668",1,0,1911,54,67081.5625,1,2686
"25688",0,0,480,25,2808,0,3365
"25696",1,0,2196,38,110763.1171875,1,746
"25726",0,0,1960,31,23102.0390625,1,1348
"25728",1,0,2580,38,26520,1,970
"25744",1,0,1928,36,35490,1,405
"25759",1,0,3640,39,15598.4404296875,1,5039
"25760",0,0,0,31,0,0,660
"25764",0,0,1410,32,18228.599609375,1,3487
"25781",1,0,2172,44,93600,1,2458
"25784",0,0,1800,28,16632.720703125,1,1894
"25844",1,0,1995,52,0,1,2988
"25871",1,0,1920,50,70201.5625,1,3952
"25884",1,0,3585,52,144771.125,1,3499
"25888",1,0,2032,41,33354.359375,1,3829
"25898",0,0,1860,39,96723.1171875,1,8012
"25922",0,0,1977,37,49920,1,4203
"25961",0,0,1000,60,0,0,3985
"25974",1,0,2059,33,57721.55859375,1,2841
"25995",1,0,2075,34,51480,1,4520
"26012",0,0,1747,30,24960,1,940
"26030",0,0,1647,35,46800,0,3354
"26088",0,0,2500,46,51480,1,1708
"26097",1,0,1960,59,110763.1171875,1,1702
"26138",1,0,0,28,0,0,2636
"26162",0,0,2000,32,28080,1,823
"26176",0,0,1645,42,40560,1,3374
"26184",1,0,0,47,0,0,6059
"26225",1,0,2750,45,79560,1,2559
"26230",1,0,2150,57,24960,1,1389
"26256",1,0,3024,45,218407.796875,1,3368
"26265",0,0,0,46,0,1,4894
"26266",1,0,2100,43,63961.55859375,1,315
"26294",1,0,0,45,0,0,8282
"26301",1,0,0,39,0,0,3367
"26329",0,0,3384,53,40127.87890625,1,1985
"26339",0,0,1012,26,9358.4404296875,1,10409
"26341",0,0,0,41,0,0,5278
"26369",1,0,2136,27,41026.44140625,1,1255
"26384",1,0,2250,36,103743.1171875,1,10223
"26397",1,0,2500,34,0,1,8638
"26407",1,1,780,27,2184,0,9870
"26411",1,0,2024,27,48049.55859375,1,2054
"26417",1,0,2550,42,62401.55859375,1,763
"26419",0,0,0,33,0,0,437
"26423",0,1,1355,57,15598.4404296875,1,4286
"26445",0,0,0,35,0,0,10223
"26476",1,0,1840,29,31200,1,454
"26486",0,0,2064,31,32760,1,1643
"26487",1,0,2030,40,39000,1,5255
"26519",1,0,0,41,0,0,1834
"26528",1,0,3000,47,59281.55859375,1,1801
"26543",1,0,2496,37,49920,1,1738
"26550",0,0,121,34,14352,1,6002
"26579",0,0,2207,25,22150.439453125,1,5876
"26585",1,0,2000,40,62401.55859375,1,8839
"26619",1,0,1974,38,53041.55859375,1,4233
"26624",0,0,2016,34,42368.0390625,1,1798
"26627",1,0,2394,26,21840,1,8917
"26638",1,0,2400,42,93603.1171875,1,652
"26644",1,0,2120,32,63960,1,554
"26657",0,0,1984,42,22152,1,9660
"26661",0,0,2025,25,41341.55859375,1,3039
"26683",0,0,1992,29,132604.6875,1,2176
"26689",1,0,2450,59,0,1,3881
"26703",1,0,1920,39,42120,1,5338
"26756",1,0,0,45,0,0,4248
"26797",1,0,2440,35,70201.5625,1,2550
"26832",0,0,2450,46,76441.5625,1,6366
"26844",0,0,0,43,0,0,82
"26858",1,0,2870,33,65270.3984375,1,3187
"26861",1,0,2000,38,57721.55859375,1,1732
"26876",0,0,1334,36,12478.4404296875,1,3512
"26882",0,0,1885,47,54582.83984375,1,217
"26901",1,0,2040,43,74881.5625,1,1802
"26918",1,0,2530,33,31200,1,6049
"26922",0,0,1400,51,112323.1171875,1,3503
"26930",1,0,4200,54,53637.48046875,1,1701
"26932",0,0,2450,39,132604.6875,1,6260
"26939",0,1,1840,55,21840,1,2165
"26946",1,0,2585,35,112323.1171875,1,4160
"26947",1,0,3200,36,38975.0390625,1,341
"26949",0,0,0,44,0,0,2988
"26957",1,0,2178,42,93603.1171875,1,352
"26959",0,1,2400,32,20280,1,676
"26967",0,0,1920,46,56161.55859375,1,1435
"26969",0,0,1020,39,43680,1,4519
"26980",0,0,1386,28,51480,1,1346
