"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"64296",1,0,1,12,2,12,1952,31,2150,31,39196,2708,1,1,65342.6015625,6,0.5,0,0,0,0,0,0,0,0,14,NA,NA,41825,0,NA,0,1,31,0,1,1,0
"64299",0,0,1,12,12,8,1952,36,250,30,1266.69995117188,1200,2,NA,61195.94921875,2,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,8,8,836.5,9560,0,0,0,4,36,0,1,NA,1
"64302",1,0,1,13,8,8,1953,48,2070,29,55156.421875,661,2,1,104431.046875,4,0.800000011920929,0,0,0,0,0,0,0,0,12,NA,NA,9321,0,NA,0,2,48,0,1,1,0
"64310",0,0,1,8,10,9,1923,NA,0,59,0,6277,0,NA,47465.3984375,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,0,0,NA,1
"64323",0,0,1,17,2,10,1956,12,260,27,2390,1864,2,1,37762,7,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,13,15,NA,33460,0,NA,0,3,19,1,0,NA,1
"64324",0,1,0,14,4,7,1952,41,2080,30,23900,426,2,NA,82096.5,3,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,119.5,0,NA,0,2,12,0,0,NA,1
"64337",1,0,1,16,11,11,1923,NA,2490,59,167300,5641,0,1,197175,30,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"64343",1,0,1,8,NA,7,NA,NA,NA,59,NA,6217,0,NA,37702.25,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,0,NA,0,0
"64344",1,0,1,14,12,10,1953,29,2242,29,57360,1142,1,1,71700,7,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"64350",1,0,1,14,12,5,1937,NA,2880,45,23974.08984375,666,3,1,65041.4609375,19,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"64363",1,0,1,12,12,12,1949,NA,0,33,0,560,1,1,35431.75,19,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,0,1,0
"64383",0,0,1,17,1,12,1930,NA,0,53,0,2325,0,1,166320.09375,15,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,0,0,NA,1
"64464",0,0,1,13,3,11,1934,NA,1750,49,19120,5601,1,NA,66920,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"64484",1,0,1,10,10,6,1934,NA,3472,48,36619.578125,1708,0,1,66623.640625,23,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"64497",0,0,0,17,2,11,1947,NA,1260,35,35850,2901,2,1,105160,9,0.5,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,0,0,NA,0,4,43,0,1,NA,1
"64501",1,0,1,8,11,9,1926,NA,2500,56,40630,2600,0,1,107550,31,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"64512",0,NA,NA,12,5,9,1937,NA,683,45,23302.5,5898,1,NA,80961.25,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"64559",1,0,1,16,8,8,1957,20,2500,25,43020,3659,0,1,64530,6,0.699999988079071,0,0,0,0,0,0,0,0,12,11,57360,0,0,0,0,1,20,0,1,1,0
"64603",0,0,0,10,9,7,1958,4,0,25,0,2579,2,1,74090,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,8,8,14340,7170,0,0,0,4,4,0,0,NA,1
"64616",0,0,1,16,2,11,1955,29,2340,28,70266,3344,0,0,70266,5,0.5,0,0,0,0,0,0,0,0,12,13,60945,40630,0,0,0,1,31,0,1,1,0
"64659",0,0,1,12,4,10,1925,NA,1960,57,22227,2266,0,NA,28801.890625,33,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"64672",0,1,0,17,11,12,1929,NA,1254,53,50190,1965,0,0,50190,22,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,17,0,1,1,0
"64691",0,0,1,17,7,11,1944,NA,0,38,0,4291,2,1,86279,12,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"64758",0,NA,NA,10,6,11,1935,NA,1840,47,28680,5709,0,NA,158815.5,7,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"64769",0,0,1,11,2,10,1940,NA,280,43,5019,3413,0,0,17975.189453125,18,0.300000011920929,0,6902.31982421875,6902.31982421875,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,0,1,0
"64788",0,0,1,14,3,12,1947,NA,2013,35,38240,5153,1,NA,93210,13,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,43,0,1,NA,1
"64794",1,0,1,12,2,12,1924,NA,0,59,0,3356,0,1,68593,31,0.5,0,0,18403,18403,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,1,0
"64801",0,0,1,14,11,10,1955,31,0,27,0,1125,2,1,76300.75,2,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,6,5,64530,4780,0,0,0,1,31,0,0,NA,1
"64802",0,0,1,12,6,10,1927,NA,248,55,3161.96997070312,3419,0,0,70655.5703125,10,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"64818",1,0,1,10,9,11,1924,NA,0,58,0,85,0,1,18403,33,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,0,1,0
"64822",0,0,1,17,1,13,1955,12,1719,28,32862.5,2455,0,0,52434.2109375,8,0.300000011920929,0,0,0,0,0,0,0,0,14,NA,NA,29875,0,NA,0,4,4,0,1,1,0
"64824",0,1,0,12,9,9,1954,19,3040,28,50190,5382,0,NA,151526,5,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,19,0,1,NA,1
"64839",0,0,1,12,9,10,1927,NA,1380,53,12523.599609375,3826,0,1,60333.16015625,18,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"64841",0,0,1,11,5,9,1924,NA,1952,59,20315,1777,0,0,20315,20,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"64850",0,1,0,11,2,3,1927,NA,1736,56,35252.5,3502,0,0,35252.5,31,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"64860",0,0,1,17,5,11,1933,NA,1384,50,43020,6565,0,1,415860,20,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"64867",0,0,1,13,11,11,1947,NA,2024,35,25095,3246,2,1,86615.9921875,3,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"64870",0,0,1,16,8,10,1943,NA,757,39,11950,4160,2,NA,71855.3515625,20,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"64888",1,0,1,12,1,9,1949,NA,2760,34,41227.5,1688,3,1,74090,9,0.800000011920929,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,4,46,0,1,1,0
"64897",0,0,1,13,6,11,1948,NA,1480,34,19120,1952,3,1,90342,7,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,26290,0,NA,0,4,43,0,1,NA,1
"64906",1,0,1,12,6,7,1955,34,2400,28,83650,6558,0,1,105160,10,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"64910",0,0,1,12,11,12,1929,NA,0,53,0,4090,0,1,304725,8,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"64914",1,0,1,14,1,11,1949,NA,2208,34,58077,150,1,1,74173.6484375,9,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"64916",1,0,1,12,3,8,1949,NA,3026,33,54898.30078125,97,1,1,63263.30078125,7,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"64928",1,0,1,12,1,11,1942,NA,2084,41,71962.8984375,2324,3,1,109818.109375,18,0.600000023841858,0,0,36911.16015625,36911.16015625,0,0,0,0,12,12,0,0,0,0,0,4,46,0,1,1,0
"64959",0,1,0,10,5,7,1932,NA,434,50,2390,262,0,1,53206.1796875,13,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,0,0,NA,1
"64977",0,0,1,12,1,8,1955,26,0,28,0,4940,2,1,52580,3,2,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,0,0,NA,0,4,5,0,0,NA,1
"64978",0,0,1,17,6,12,1955,12,0,27,0,765,1,1,54970,1,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,15,16,81260,23900,0,0,0,2,12,0,0,NA,1
"64988",1,0,1,16,2,10,1941,NA,2000,42,47800,5208,1,1,164193,16,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,1,0
"65004",0,0,1,14,6,12,1955,4,1888,26,45888,4639,0,1,87832.5,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,17,16,0,0,0,0,0,4,4,0,1,NA,1
"65005",1,0,1,12,10,10,1941,NA,NA,42,0,314,0,0,38823.16015625,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,12,8,0,10038,0,0,0,2,21,0,0,NA,0
"65047",0,0,1,14,11,12,1950,NA,1458,31,19120,2803,2,1,74090,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,8,8,38240,13145,0,0,0,3,45,0,1,NA,1
"65080",0,0,1,14,2,12,1932,NA,2205,51,13862,1130,0,1,121493.2578125,15,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"65134",1,0,1,16,12,7,1954,34,2860,28,62140,3138,1,1,95600,4,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"65146",1,0,1,12,12,10,1954,5,4112,28,5975,5899,2,1,2.39000010490417,3,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,1,0
"65152",0,1,0,12,1,10,1944,NA,1960,39,28680,6344,2,1,97198.90625,5,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"65173",0,0,1,15,10,12,1944,NA,2133,38,45410,1065,3,1,105160,13,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,0,1,NA,1
"65201",1,0,1,12,12,13,1953,37,2450,29,47800,1646,1,1,62140,5,0.5,0,0,0,0,0,0,0,0,12,12,0,47800,0,0,0,1,37,0,1,1,0
"65207",0,0,1,15,10,10,1954,5,0,28,0,5899,2,1,2.39000010490417,1,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,39112.3515625,0,NA,0,4,5,0,0,NA,1
"65226",1,0,1,15,12,11,1925,NA,1920,57,79276.296875,6011,1,1,79276.296875,28,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"65253",1,0,1,9,9,10,1941,NA,2040,41,20362.80078125,2367,1,1,57503.3984375,22,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"65299",1,0,1,12,7,12,1942,NA,128,40,3346,4856,4,1,43306.80078125,15,1.39999997615814,0,1242.80004882812,1656.27001953125,0,0,173,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,0,1,0
"65319",0,0,1,12,9,11,1926,NA,975,56,2502.330078125,3681,0,0,28371.689453125,10,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"65321",0,0,1,12,10,12,1945,NA,1926,37,37045,5385,3,1,110745.4296875,9,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"65337",1,1,0,12,2,8,1938,NA,1800,45,38240,6405,0,1,66920,20,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"65342",0,0,1,14,1,12,1941,NA,1920,42,43020,1656,1,1,120695,11,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"65345",1,0,1,12,3,11,1951,48,2464,32,44752.75,569,0,1,49939.05078125,4,0.5,0,0,0,0,0,0,0,0,NA,10,36806,NA,NA,0,0,2,48,0,1,1,0
"65354",1,0,1,14,7,10,1957,34,2140,25,33460,3653,0,0,33531.69921875,4,0.300000011920929,0,0,0,0,0,0,0,0,12,13,57360,19120,0,0,0,2,34,0,1,1,0
"65364",1,0,1,15,9,13,1938,NA,2502,44,54970,3615,4,1,72574.7421875,19,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"65392",0,0,1,17,6,11,1947,NA,1680,35,NA,2886,0,0,76719,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,12,10,30592,0,0,0,0,1,31,0,1,NA,0
"65401",0,0,1,12,4,12,1950,NA,2160,32,55926,3772,3,1,134318,7,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"65409",1,0,1,12,11,12,1955,31,1770,27,50190,2709,0,1,72895,2,0.300000011920929,0,0,0,0,0,0,0,0,11,12,56165,13145,0,0,0,1,31,0,1,1,0
"65411",0,0,1,12,6,12,1935,NA,1491,47,16730,4722,0,1,115269.703125,9,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,43,0,1,NA,1
"65423",0,0,1,17,11,13,1948,NA,848,34,19120,4963,2,1,87952,3,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,14,17,76480,19120,0,0,0,2,22,0,1,NA,1
"65427",0,0,1,12,7,7,1943,NA,2040,36,23900,4313,0,1,77153.9765625,11,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"65435",1,0,1,16,11,13,1946,NA,2562,36,73074.25,3782,2,1,74747.25,8,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"65466",1,0,1,12,4,13,1926,NA,1960,56,37045,1433,0,1,74090,32,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,1,0
"65477",1,0,1,12,9,10,1926,NA,2500,56,240434,2292,0,1,240673,32,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"65490",0,0,1,12,6,12,1954,34,3380,29,12906,6783,0,0,12906,6,NA,0,0,0,0,0,0,0,0,NA,12,0,NA,NA,0,0,4,4,0,1,1,0
"65522",0,0,1,17,8,10,1956,39,1084,26,12428,6246,0,0,12667,8,0.300000011920929,0,0,0,0,0,0,0,0,12,17,7170,28680,0,0,0,3,23,0,1,1,0
"65533",1,0,1,14,5,8,1951,20,1776,31,50190,4937,0,1,155828,6,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"65535",1,0,1,12,7,9,1932,NA,4680,50,NA,6334,0,NA,141736.5625,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,17,0,1,NA,0
"65552",1,0,1,12,6,10,1956,46,2429,26,181640,3415,3,1,181640,5,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,0,1,0
"65564",1,0,1,14,3,11,1952,6,2250,31,70505,1707,2,1,70505,6,0.699999988079071,0,0,0,0,0,0,0,0,11,10,57360,33460,0,0,0,1,6,0,1,1,0
"65566",1,0,1,13,8,11,1940,NA,2176,43,62140,6832,1,1,71222,18,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"65580",1,0,1,12,3,7,1954,19,1615,29,40630,1005,0,0,44953.51171875,4,0.300000011920929,4299.60986328125,0,4299.60986328125,0,0,0,0,0,10,NA,NA,0,0,NA,0,3,19,0,1,1,0
"65585",0,0,1,17,6,12,1949,NA,438,33,5975,5523,2,1,73851,8,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,10,12,31277.9296875,0,0,0,0,2,24,0,1,NA,1
"65586",1,0,1,17,11,10,1950,NA,1473,32,57360,1291,1,1,81988.953125,8,0.400000005960464,0,0,0,0,0,0,0,0,14,17,76480,19120,0,0,0,4,46,0,1,1,0
"65598",1,0,0,9,9,7,1957,4,3255,25,50476.80078125,5511,0,1,61351.30078125,4,0.300000011920929,0,1314.5,1314.5,0,0,0,0,0,8,8,14340,7170,0,0,0,4,4,0,1,1,0
"65627",1,0,1,12,2,13,1947,NA,2205,37,38240,2037,3,1,61616.58984375,10,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,1,0
"65635",1,0,1,17,2,12,1953,21,2226,30,89354.9296875,1406,1,1,114720,7,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"65649",0,0,1,12,8,11,1951,45,1912,31,58555,2859,2,1,123085,7,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,9,9,0,8604,0,0,0,3,45,0,1,NA,1
"65668",1,0,1,14,5,9,1947,NA,1240,35,27817.2109375,5239,2,1,46366,11,0.800000011920929,0,0,358.5,0,0,150,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,0,1,0
"65670",0,0,1,13,1,10,1958,43,0,25,0,4966,2,1,142778.59375,2,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,11,14,105160,277.239990234375,0,0,0,6,NA,0,0,NA,1
"65711",0,0,1,12,4,11,1953,37,781,29,5497,3919,1,1,11711,8,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,37045,0,NA,0,1,29,0,0,NA,1
"65723",0,0,1,15,12,13,1952,1,240,30,5975,5428,2,1,101575,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,12,39454.12109375,0,0,0,0,3,17,0,0,NA,1
"65736",1,0,1,17,2,12,1949,NA,1544,34,99309.28125,5345,2,1,167491.203125,9,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"65740",1,0,1,12,11,10,1953,37,3315,29,21885.23046875,2484,1,1,48397.5,7,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"65742",0,0,1,17,6,11,1947,NA,480,35,2390,4265,3,1,66920,6,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,28,0,0,NA,1
"65751",1,1,0,5,5,7,1930,NA,0,53,0,6426,1,1,43020,26,0.400000005960464,0,0,14340,14340,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,0,1,0
"65796",1,0,1,16,5,9,1934,NA,3300,48,136230,2247,0,1,159850.375,24,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"65797",1,0,1,16,3,12,1923,NA,0,60,0,5039,0,1,114720,32,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,1,0
"65827",0,0,1,12,1,12,1928,NA,920,55,19120,82,0,0,31846.75,10,0.300000011920929,0,7946.75,7946.75,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"65842",0,0,1,14,7,10,1952,21,2000,32,14340,6804,0,NA,74090,10,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"65850",1,0,1,12,12,7,1933,NA,1820,49,65378.44921875,5056,1,1,110924.6796875,30,0.400000005960464,0,0,26237.419921875,26237.419921875,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"65858",0,1,0,12,9,7,1940,NA,2000,43,19120,1445,1,1,53775,7,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"65861",1,0,1,12,3,12,1929,NA,500,54,NA,1623,0,NA,65163.3515625,NA,0.200000002980232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,0,1,0,0
"65867",0,0,1,14,5,7,1950,NA,0,32,0,995,1,1,64530,5,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"65873",0,0,1,12,6,11,1928,NA,0,55,0,1869,0,1,61843.640625,10,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"65879",1,0,1,12,8,10,1956,5,3492,26,42286.26953125,6434,2,1,31770.26953125,4,1,0,1434,1434,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,40,0,1,1,0
"65896",0,0,1,14,12,12,1949,NA,1800,33,9560,6286,3,1,52580,5,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,16,12,0,32484.880859375,0,0,0,2,34,0,0,NA,1
"65922",1,0,1,17,11,10,1943,NA,2352,39,43617.5,3160,4,0,48624.55078125,13,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"65933",1,0,1,12,11,12,1957,45,2600,25,59750,5509,0,1,88430,2,0.5,0,0,0,0,0,0,0,0,NA,17,64530,NA,NA,0,0,3,19,0,1,1,0
"65935",0,0,1,12,4,10,1952,10,2000,31,47800,4343,2,1,97990,8,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,10,0,1,NA,1
"65953",1,0,1,14,6,13,1947,NA,2160,35,76480,3460,0,0,81260,10,0.200000002980232,0,0,0,0,0,0,0,0,14,14,NA,0,0,0,0,2,12,0,1,1,0
"65955",0,0,1,7,5,10,1926,NA,0,56,0,5853,0,NA,16608.109375,25,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,23,0,0,NA,1
"65960",0,0,1,12,4,10,1941,NA,1880,41,24712.599609375,1579,2,1,56494.8203125,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"66021",0,0,1,14,11,11,1948,NA,31,34,418.25,2980,3,1,131031.75,8,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"66028",0,0,1,13,4,12,1951,12,720,32,19120,5178,2,NA,128582,14,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,0,0,NA,1
"66032",0,0,1,12,11,7,1951,4,520,31,1242.80004882812,2453,4,1,66561.5,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,8,11,0,0,0,0,0,4,4,0,0,NA,1
"66055",1,0,1,13,12,12,1950,NA,2950,32,13505.8896484375,6038,3,1,17153.029296875,5,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,40,0,1,1,0
"66086",0,0,1,13,4,12,1946,NA,0,37,0,4900,2,1,92015,5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,0,0,NA,1
"66116",0,0,1,12,5,9,1949,NA,1169,32,NA,4739,0,0,36664.98828125,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,1,31,0,1,NA,0
"66135",0,0,1,14,12,9,1957,40,1680,25,35850,1288,2,1,100380,3,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,12,8,71222,24378,0,0,0,4,5,0,1,NA,1
"66149",0,NA,NA,16,9,11,1954,42,1150,28,19832.220703125,4431,0,NA,120248.0703125,3,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"66189",0,0,1,14,6,12,1938,NA,346,44,7170,3185,1,NA,63813,6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"66201",0,0,1,10,6,8,1957,21,0,26,0,3072,0,1,4316.33984375,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"66244",0,0,1,14,2,13,1946,NA,0,37,0,2972,3,1,70744,5,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"66245",0,0,1,12,1,11,1949,NA,2010,35,40630,5157,1,1,54970,9,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,12,12,10217.25,10755,0,0,0,4,11,0,1,NA,1
"66275",0,0,1,16,4,11,1923,NA,0,59,0,3436,0,NA,171052.296875,20,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"66290",1,0,1,17,1,10,1948,NA,2640,35,87089.2109375,4235,2,1,87567.2109375,10,0.699999988079071,0,0,0,0,0,0,0,0,NA,9,57360,NA,NA,0,0,2,13,0,1,1,0
"66313",0,0,1,14,12,10,1950,NA,0,31,0,3120,3,1,71700,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,12,12,0,0,0,0,0,2,26,0,0,NA,1
"66323",0,0,1,7,9,9,1944,NA,1976,38,15057,5127,3,NA,75849.0390625,8,0.899999976158142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"66352",1,0,1,12,12,1,1949,NA,260,33,0,5052,0,NA,65942.4921875,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,3,16,0,0,NA,0
