"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"62982",0,0,1,16,6,10,1949,NA,0,32,0,1899,2,1,61750,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,0,0,NA,1
"63008",1,0,1,14,8,11,1948,NA,2425,33,49400,468,0,1,67184,6,0.699999988079071,0,0,0,0,0,0,0,0,11,11,47918,26923,0,0,0,1,29,0,1,1,0
"63024",0,0,1,12,11,10,1947,NA,2019,34,19760,4769,2,1,63669.19140625,4,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"63025",0,0,1,16,7,12,1927,NA,1838,54,43719,5669,0,1,156598,7,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"63049",0,1,0,12,1,9,1931,NA,0,46,0,5639,0,1,59946.8984375,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,23,0,0,NA,1
"63069",1,0,1,12,1,10,1956,20,3180,26,27170,5700,0,1,70148,6,0.400000005960464,0,0,0,0,0,0,0,0,12,12,8645,7410,0,0,0,1,20,0,1,1,0
"63083",1,0,1,12,9,8,1956,4,2250,25,49400,2698,1,1,76570,2,0.5,0,0,0,0,0,0,0,0,12,8,0,13980.2001953125,0,0,0,4,27,0,1,1,0
"63100",1,0,1,17,4,12,1957,14,0,25,0,4076,0,1,30850.30078125,5,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,26,1,0,1,0
"63105",0,0,1,14,5,10,1921,NA,1680,60,49400,2446,0,0,98800,18,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"63113",0,0,1,16,7,12,1947,NA,0,34,0,5231,3,1,132639,13,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,0,0,NA,1
"63153",1,0,1,12,11,10,1933,NA,2490,48,49513.62109375,573,1,1,75221.3828125,NA,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"63171",1,0,1,15,10,11,1946,NA,2460,35,39520,4338,0,0,43225,5,0.200000002980232,3705,0,3705,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"63176",0,0,1,13,2,10,1927,NA,1540,55,17290,883,0,1,100035,19,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,40,0,1,NA,1
"63185",0,0,1,17,5,11,1952,31,2529,29,29649.880859375,2823,0,NA,107099.203125,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,12,12,81510,30875,0,0,0,1,31,0,1,NA,1
"63192",0,0,1,12,11,9,1946,NA,1560,35,12844,1857,2,1,51870,4,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"63244",0,1,0,10,3,8,1949,NA,19,33,128.440002441406,4277,4,1,9761.4404296875,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"63258",0,0,1,14,7,12,1941,NA,945,40,19760,5627,0,1,180722.484375,11,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"63284",0,0,1,12,1,9,1955,37,0,27,0,3149,1,1,51870,2,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,16277.2998046875,0,NA,0,1,37,0,0,NA,1
"63308",1,0,1,7,4,9,1935,NA,1960,47,48147.7109375,878,0,1,66672.7109375,22,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,1,1,0
"63318",1,0,1,12,11,10,1944,NA,3780,37,246997.53125,4562,2,1,508820,13,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"63330",1,0,1,12,6,9,1936,NA,2080,45,NA,1251,0,NA,53846,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,0,0,NA,0,4,4,0,1,NA,0
"63369",0,0,1,14,11,11,1952,14,100,29,247,597,2,1,86301.796875,6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,0,0,NA,1
"63370",1,0,1,10,3,9,1928,NA,1660,54,35815,4978,1,1,50573.25,30,0.5,0,0,0,0,0,0,0,0,9,NA,NA,0,0,NA,0,3,16,0,0,1,0
"63378",0,0,1,16,4,12,1955,12,1960,27,NA,5157,0,NA,110409,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,13,14,9139,37050,0,0,0,2,12,0,1,NA,0
"63386",1,0,1,12,2,8,1941,NA,1920,41,41990,3612,4,1,55772.6015625,17,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"63387",1,0,1,12,10,7,1929,NA,957,52,37050,4002,3,1,54340,28,0.800000011920929,0,2470,2470,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"63391",1,1,0,6,7,5,1929,NA,577,53,8645,2807,0,1,8645,NA,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"63399",0,0,1,11,10,11,1936,NA,0,45,0,2375,0,1,74663.15625,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"63424",1,0,1,12,9,9,1930,NA,1760,51,51870,901,1,1,135220.15625,32,0.5,0,0,4199,4199,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,0,1,0
"63429",1,0,1,12,7,12,1939,NA,1862,42,69160,1967,1,1,99563.2265625,15,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"63465",0,0,1,11,5,10,1934,NA,600,48,2470,5833,1,1,112879,4,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,0,NA,1
"63477",0,0,1,12,5,9,1939,NA,2475,42,27170,3903,2,1,27911,16,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,42,0,1,NA,1
"63497",1,0,1,12,2,7,1947,NA,2032,35,54340,5283,2,1,83980,11,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"63499",1,0,1,12,NA,11,NA,NA,1050,57,NA,137,0,NA,148012.28125,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,0
"63506",1,0,1,8,9,9,1944,NA,2535,38,55822,3221,1,1,91884,15,0.400000005960464,7904,0,7904,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
