"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"38571",0,0,1,12,4,9,1949,NA,0,38,0,4633,2,1,44251.19921875,5,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"38581",1,1,0,8,6,8,1943,NA,2040,43,18564,6578,5,1,49927.5,24,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"38590",1,0,1,12,1,11,1955,34,2652,32,44100,2927,0,1,87780,12,1,0,0,0,0,0,0,0,0,12,16,0,0,0,0,0,2,34,0,1,1,0
"38591",1,0,1,9,10,13,1932,NA,2488,54,72189.6015625,217,0,1,114126.6015625,34,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,1,0
"38603",1,0,1,17,10,12,1937,NA,2695,49,506100,2216,0,1,590100,25,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"38620",1,0,1,13,12,11,1951,21,1960,36,67200,2311,0,1,79800,16,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"38623",1,1,0,12,8,8,1946,NA,2233,40,95833.5,1436,1,1,109546.5,20,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"38624",0,0,1,12,5,8,1951,37,1678,35,15750,2335,2,0,17388,5,4,0,0,0,0,0,0,1638,0,9,NA,NA,0,0,NA,0,1,37,0,1,1,0
"38650",1,0,1,17,10,9,1945,NA,2030,41,79800,4133,2,1,121800,21,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,1,0
"38655",1,0,1,16,9,11,1958,39,2056,28,15330,2710,1,1,36960,8,2,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,3,39,0,1,1,0
"38657",1,0,1,16,1,13,1940,NA,1092,47,16896.599609375,309,0,0,43155,27,2,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,1,18,0,1,1,0
"38669",1,0,1,16,3,12,1942,NA,1872,45,84000,4852,2,1,143052,24,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"38683",1,0,1,17,12,12,1957,1,2248,29,31416,804,2,1,33894,9,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"38725",0,0,0,12,11,11,1958,12,431,28,2100,6416,0,NA,61215,8,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"38729",1,0,1,8,7,9,1935,NA,1860,51,15078,2691,0,1,55650,32,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"38742",1,0,1,17,3,11,1956,41,3128,31,35700,1815,3,1,46620,11,3,0,0,0,0,0,0,0,0,17,12,54600,54600,0,0,0,3,41,0,1,1,0
"38765",1,0,1,10,9,7,1940,NA,3060,46,44100,6557,2,1,53340,27,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"38775",1,0,1,10,8,9,1937,NA,3060,49,105000,4532,0,1,215880,30,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"38778",0,0,1,12,12,8,1960,31,212,26,3530.10009765625,345,1,1,52040.1015625,7,1,1050,0,1050,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,1
"38779",1,0,1,14,7,13,1951,45,2107,35,72975,130,2,1,108675,15,2,0,0,0,0,0,0,0,0,NA,6,0,NA,NA,0,0,3,45,0,1,1,0
"38785",1,0,1,12,10,13,1961,21,2450,25,38220,5546,3,1,49140,5,1,0,0,0,0,0,0,0,0,12,14,37800,0,0,0,0,2,21,0,1,1,0
"38811",0,0,1,17,9,12,1936,NA,1292,50,64115.1015625,5955,0,1,206316.59375,19,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"38827",0,0,1,12,2,7,1954,12,2000,33,49665,2976,0,1,139051.5,12,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"38851",0,0,1,17,5,13,1945,NA,1880,41,30240,4139,0,0,30240,10,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"38866",0,0,1,8,2,8,1931,NA,667,56,NA,2219,0,NA,49028.69921875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0,0,NA,0,1,37,NA,NA,NA,0
"38868",0,0,1,11,11,12,1953,4,1920,33,35700,6834,2,0,50400,12,3,0,0,14700,14700,0,0,0,0,8,8,0,0,0,0,0,4,4,0,1,1,0
"38876",0,1,0,13,4,12,1960,24,1875,27,34009.5,6125,0,0,34011.6015625,7,3,0,0,0,0,0,0,0,0,12,8,0,35700,0,0,0,2,24,0,1,1,0
"38877",1,0,1,17,3,9,1930,NA,2194,57,150462.90625,4778,0,1,210630,31,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"38889",0,0,1,16,5,12,1952,39,0,34,0,252,3,1,116130,2,2,0,0,0,0,0,NA,0,0,13,10,54600,34944,0,0,0,3,10,0,0,NA,1
"38891",1,0,1,16,2,13,1927,NA,2695,60,75600,3487,0,1,148890,40,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"38929",0,0,1,12,5,10,1955,46,1960,31,37800,3024,0,1,123900,11,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,NA,1
"38932",1,0,1,17,10,13,1948,NA,2490,38,115500,488,3,1,122325,18,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"38969",0,0,1,12,3,11,1936,NA,0,51,0,2417,0,1,82593,24,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,0,NA,1
"38990",1,0,1,17,10,12,1945,NA,2890,41,220500,5067,2,1,234360,21,3,0,0,0,0,0,0,0,0,13,NA,NA,31500,0,NA,0,1,29,0,1,1,0
"39004",1,0,1,12,5,9,1938,NA,2155,49,44261.69921875,6535,1,1,105000,27,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"39058",1,0,1,12,2,9,1943,NA,1130,44,5040,1776,0,1,18423.30078125,24,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,0,1,0
"39066",0,0,1,13,11,11,1948,NA,3048,38,33650.3984375,5377,1,0,65814,17,3,0,0,0,0,0,0,4914,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"39076",1,1,0,6,8,9,1934,NA,2000,52,37800,2313,0,1,79380,33,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,23,0,1,1,0
"39079",0,0,1,9,7,4,1955,37,2000,31,15750,898,2,1,49343.69921875,10,1,0,0,0,0,0,NA,0,0,9,NA,NA,0,0,NA,0,1,37,0,1,NA,1
"39083",1,0,1,12,7,11,1931,NA,3744,55,26250,4237,2,1,56070,36,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"39084",0,0,1,14,9,11,1953,39,0,33,0,4691,4,NA,90654.8984375,13,5,0,0,5342.39990234375,5342.39990234375,0,NA,0,0,12,15,176400,0,0,0,0,3,39,0,0,NA,1
"39085",1,0,1,12,10,10,1957,46,2060,29,86100,3024,0,1,123900,8,2,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,4,46,0,1,1,0
"39091",1,0,1,17,6,11,1940,NA,2250,46,88200,6488,2,1,128100,26,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,1,0
"39097",0,0,1,12,3,12,1957,14,2130,30,34545,408,2,1,78193.5,10,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"39104",1,1,0,14,9,12,1927,NA,2290,59,67084.5,3905,0,1,71616.296875,39,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,0,1,0
"39111",0,0,1,6,10,10,1955,13,0,31,0,4797,2,NA,11499.599609375,7,4,0,0,0,0,0,NA,0,0,NA,8,48300,0,0,0,0,2,13,0,0,NA,1
"39141",0,1,0,13,12,3,1959,34,262,27,2940,6658,2,0,4200,NA,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"39145",1,0,1,17,9,10,1950,NA,1376,36,50400,1073,2,1,94920,16,1,0,0,0,0,0,0,0,0,12,12,15033.900390625,3570,0,0,0,4,5,0,1,1,0
"39181",1,0,1,17,12,9,1959,4,2805,27,84420,4495,0,1,132720,NA,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"39184",1,0,1,16,6,11,1946,NA,309,40,4431,4813,2,1,43953,11,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"39190",1,0,1,16,1,11,1933,NA,3000,54,275100,767,0,1,309888.59375,31,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"39197",1,0,1,14,4,12,1955,45,1836,32,13650,4689,0,0,13650,7,1,0,0,88.1999969482422,0,0,42,0,0,13,12,34650,6300,0,0,0,3,32,0,0,1,0
"39198",1,0,1,12,4,11,1947,NA,2600,40,4200,6204,0,1,21210,20,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,17,0,1,1,0
"39201",1,0,1,7,1,10,1941,NA,3060,45,88200,1746,1,1,129960.6015625,25,3,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,3,45,0,1,1,0
"39229",1,0,1,13,8,13,1953,21,1960,33,69300,5547,4,1,111776.703125,13,1,0,476.700012207031,476.700012207031,0,0,0,0,0,12,14,37800,0,0,0,0,2,21,0,1,1,0
"39231",0,0,1,16,5,10,1945,NA,0,41,0,4556,5,1,70560,7,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,0,NA,1
"39249",1,0,1,13,4,7,1932,NA,2080,54,21084,3489,0,1,95970,35,1,0,0,0,0,0,0,0,0,NA,12,0,NA,NA,0,0,2,34,0,1,1,0
"39253",1,0,1,12,7,11,1929,NA,2116,57,96600,662,0,1,189000,37,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"39291",1,0,1,16,8,11,1948,NA,2294,38,130200,6142,2,1,131250,18,1,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,3,35,0,1,1,0
"39300",1,0,1,16,4,13,1956,12,2024,30,56700,1362,0,0,60480,11,4,0,3780,3780,0,0,0,0,0,14,NA,NA,25200,0,NA,0,4,4,0,0,1,0
"39302",0,0,0,16,12,10,1944,NA,1584,42,18578.69921875,3995,0,1,87047.1015625,NA,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"39389",0,0,1,12,8,10,1954,45,1840,32,27300,4169,0,0,44478,15,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"39393",1,0,1,11,3,12,1957,16,2021,30,28633.5,1987,3,1,30951.900390625,12,1,0,0,4544.39990234375,0,0,1060,0,1104,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"39397",1,0,1,6,8,10,1939,NA,0,47,0,6928,0,0,11919.599609375,7,5,0,0,11919.599609375,11919.599609375,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,0,1,0
"39417",0,0,1,12,7,11,1950,NA,2050,36,21000,4326,1,1,46620,13,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"39435",1,0,1,11,11,7,1959,34,1896,27,36096.8984375,4782,2,1,43512,7,3,0,359.100006103516,359.100006103516,0,0,0,0,0,8,12,147000,38010,0,0,0,2,34,0,1,1,0
"39440",1,0,1,12,9,11,1956,39,2040,30,48300,3769,3,1,86100,10,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"39449",1,0,1,16,3,10,1957,37,2200,30,48300,5357,2,1,52500,10,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"39456",1,0,1,15,9,13,1956,1,NA,30,NA,2483,0,1,48846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,1,1,0,0
"39460",1,0,1,17,1,11,1942,NA,2548,45,370650,2716,1,0,451670.09375,26,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"39514",1,0,1,16,8,10,1947,NA,4200,39,0,5655,2,1,54390,20,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"39518",0,0,1,10,6,8,1943,NA,958,43,9450,758,2,1,105840,12,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"39521",0,0,1,12,7,13,1936,NA,1936,50,27300,3193,0,1,82320,14,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,1,NA,1
"39522",0,0,1,17,10,13,1956,32,1491,30,36120,2251,0,1,73185,10,3,0,0,0,0,0,NA,0,0,13,17,132300,0,0,0,0,3,32,0,1,NA,1
"39538",1,0,1,17,2,12,1940,NA,1667,47,NA,5075,1,NA,125300.703125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,0,1,0,0
"39574",0,0,1,12,11,8,1958,14,1081,28,15750,4004,2,1,34996.5,7,3,0,0,0,0,0,NA,0,0,8,8,0,0,0,0,0,2,14,0,1,NA,1
"39589",1,0,1,14,8,12,1937,NA,1984,49,56700,2795,0,1,133770,30,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"39601",1,0,1,8,4,7,1961,13,2080,25,20842.5,1093,2,1,20842.5,6,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"39609",1,0,0,12,6,7,1955,4,3060,31,67200,5821,2,1,75390,11,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"39623",1,0,1,12,1,12,1953,4,1193,34,16268.7001953125,6094,0,0,30030,11,2,0,0,0,0,0,0,0,0,12,12,11025,0,0,0,0,5,51,0,1,1,0
"39637",0,0,1,14,7,10,1959,4,1444,27,27300,6678,2,0,105735,5,4,2100,0,2100,0,0,0,13230,0,13,14,63000,31500,0,0,0,4,4,0,1,1,0
"39641",0,0,1,13,5,11,1960,20,2000,26,29400,2921,1,1,60110.3984375,7,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"39651",0,0,1,13,1,11,1940,NA,2430,48,60480,848,0,1,143913,18,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,NA,1
"39656",0,0,1,12,10,10,1953,34,1960,33,39900,329,1,1,112350,13,2,0,0,0,0,0,NA,0,0,12,12,38850,21000,0,0,0,2,34,0,1,NA,1
"39702",1,0,1,14,12,10,1948,NA,2018,38,67200,344,2,1,81385.5,18,1,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,1,20,0,1,1,0
"39731",0,0,1,12,2,7,1953,24,2280,34,12600,1143,3,1,62370,6,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,5,50,0,1,NA,1
"39769",0,0,1,17,3,10,1945,NA,1200,42,91350,1964,1,1,192150,21,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"39780",1,1,0,12,5,7,1956,13,2056,30,35700,3858,2,1,69300,10,2,0,0,0,0,0,0,0,0,11,NA,NA,11550,0,NA,0,2,13,0,1,1,0
"39829",0,0,1,12,12,9,1938,NA,1101,48,5741.39990234375,4059,1,1,10823.400390625,8,4,0,0,0,0,0,NA,0,0,13,NA,NA,NA,0,NA,0,4,36,0,0,NA,1
"39848",1,0,1,16,12,10,1952,14,2410,34,98700,966,3,1,108570,14,2,0,0,0,0,0,0,0,0,12,NA,NA,567,0,NA,0,2,12,0,1,1,0
"39849",0,0,1,12,9,9,1955,13,704,31,5250,4977,2,NA,97935.6015625,4,1,0,0,0,0,0,NA,4695.60009765625,0,11,9,34650,210,0,0,0,2,13,0,1,NA,1
"39865",0,0,1,12,12,10,1951,40,2126,35,33390,242,2,0,39270,11,3,0,0,0,0,0,0,2940,0,12,8,0,25200,0,0,0,2,40,0,1,1,0
"39883",0,0,1,15,12,9,1955,23,2108,31,25200,856,2,1,73710,10,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,23,0,1,NA,1
"39887",0,0,1,14,10,10,1961,14,1844,25,29400,3999,1,1,71442,6,3,0,0,0,0,0,NA,0,0,8,12,21000,30450,0,0,0,2,14,0,1,NA,1
"39890",1,0,1,17,11,11,1949,NA,1659,37,52968.30078125,4917,0,0,54018.30078125,17,3,0,0,0,0,0,0,0,0,12,11,NA,2100,0,0,0,1,31,0,1,1,0
"39891",0,0,1,12,9,9,1960,3,1444,26,18900,6925,1,1,41527.5,7,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"39916",0,0,1,12,8,8,1959,37,150,27,126,5399,0,1,50736,4,1,0,0,0,0,0,NA,0,0,9,11,4334.39990234375,25200,0,0,0,2,24,0,0,NA,1
"39917",1,1,0,12,11,7,1956,3,1968,30,27930,2002,0,0,27930,12,1,0,0,0,0,0,0,0,0,10,11,1134,4410,0,0,0,3,3,0,1,1,0
"39938",0,0,1,12,1,10,1936,NA,1960,50,15611.400390625,4365,0,1,95984.703125,20,3,0,1554,1554,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"39942",0,0,1,17,10,10,1953,37,1428,33,39900,4769,3,1,77700,12,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"39973",0,0,1,14,4,11,1940,NA,2640,47,7497,4536,1,0,27510,4,1,0,0,0,0,0,0,3780,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,1,0
"39980",0,0,1,13,1,12,1957,31,1984,30,42210,2036,1,1,84987,10,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"39987",0,0,1,12,10,8,1931,NA,0,55,0,1941,0,NA,48556.19921875,29,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,1
"39991",1,0,1,12,10,10,1959,21,NA,27,NA,1125,3,1,124395.6015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,NA,NA,0
"40007",1,0,1,17,11,9,1951,40,2260,35,81354,1003,1,1,130704,15,2,0,0,0,0,0,0,0,0,12,NA,NA,29400,0,NA,0,3,42,0,1,1,0
"40016",1,0,1,16,9,10,1945,NA,3735,41,89250,6035,2,1,131880,17,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"40019",0,0,1,14,1,10,1932,NA,1682,55,30139.19921875,5618,1,1,185753.40625,13,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"40031",0,0,1,14,1,8,1946,NA,693,41,NA,4116,0,NA,67109.703125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,1,1,NA,0
"40078",1,0,1,17,9,13,1953,31,2490,33,134400,1017,0,1,180600,13,1,0,0,0,0,0,0,0,0,15,17,24922.80078125,29215.19921875,0,0,0,1,29,0,1,1,0
"40084",1,0,1,16,4,10,1933,NA,3276,53,31500,1199,0,1,47250,26,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"40091",1,0,1,12,6,11,1960,14,2096,26,NA,4982,0,NA,118729.796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,0
"40107",1,0,1,16,12,7,1944,NA,1916,42,76860,65,1,1,112434,22,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,1,0
"40125",0,0,1,12,2,10,1933,NA,1920,54,NA,4989,0,0,50637.30078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0,0,NA,0,2,22,0,1,NA,0
"40157",1,0,1,12,5,10,1958,39,800,28,NA,93,2,0,35935.19921875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,39,1,1,NA,0
"40161",0,0,1,12,5,9,1950,NA,1656,37,22684.19921875,1463,1,1,77643.296875,15,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"40181",1,0,1,16,8,13,1948,NA,2530,38,73500,1906,3,1,98700,18,1,0,0,0,0,0,0,0,0,12,13,42000,1890,0,0,0,4,5,0,1,1,0
"40189",0,0,1,16,5,11,1939,NA,2178,48,65100,6115,0,1,123942,32,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"40201",1,0,1,14,1,10,1939,NA,2860,48,83296.5,648,0,1,346500,28,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"40212",1,1,0,2,6,7,1933,NA,1552,53,23100,6382,5,1,81956.703125,35,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,0,1,0
"40213",1,0,1,17,7,12,1946,NA,1524,40,63525,4651,0,1,170352,20,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"40215",0,0,0,12,6,13,1931,NA,1880,56,29215.19921875,3446,0,1,69652.796875,6,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"40217",0,0,1,12,1,8,1954,10,2040,33,29610,2458,0,0,29610,10,2,0,0,0,0,0,0,0,0,12,9,0,16611,0,0,0,3,10,0,1,1,0
"40235",1,0,1,17,10,NA,1945,NA,2940,41,168000,1697,2,1,168000,21,3,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,3,9,0,1,1,0
"40245",1,0,1,14,4,9,1939,NA,2205,48,75600,6228,3,1,102480,28,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"40268",0,0,1,16,12,9,1946,NA,2695,40,50400,4378,1,0,65520,20,2,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,3,9,0,1,1,0
"40270",1,0,1,12,3,10,1961,5,2355,26,18060,111,1,1,36960,6,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,15,0,1,1,0
"40300",0,0,1,12,9,10,1945,NA,0,41,0,3068,0,1,92414.703125,4,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,0,NA,1
"40312",0,1,0,13,5,7,1960,32,0,27,0,3777,2,1,42000,4,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,1
"40341",0,0,1,16,8,11,1949,NA,2094,37,60060,287,1,1,137642.40625,17,1,0,0,0,0,0,NA,0,0,10,11,63000,34626.8984375,0,0,0,4,4,0,1,NA,1
"40345",1,0,1,14,11,11,1954,43,2333,32,50400,6334,0,0,55020,12,3,0,0,0,0,0,0,0,0,12,12,54600,18498.900390625,0,0,0,4,5,0,1,1,0
"40357",0,0,1,16,2,10,1945,NA,2040,42,38325,2413,1,0,42357,20,2,0,0,0,0,0,0,1050,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"40363",1,0,1,12,9,10,1956,5,2862,30,18755.099609375,5440,0,0,31500,10,2,0,0,0,0,0,0,0,0,12,NA,NA,17640,0,NA,0,4,5,0,1,1,0
"40373",1,0,1,14,9,12,1953,16,1600,33,NA,1913,0,0,204750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,16,140700,42000,0,0,0,3,16,0,1,NA,0
"40375",1,0,1,17,4,11,1947,NA,2181,39,92400,3571,0,0,82047,20,1,0,0,0,0,0,0,0,0,NA,12,0,NA,NA,0,0,2,22,0,1,1,0
"40376",1,0,1,17,8,11,1945,NA,2045,41,35280,1560,0,0,36960,21,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"40378",0,0,1,15,4,12,1952,16,1720,34,73500,1775,2,1,126000,15,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,NA,1
"40418",1,0,1,12,7,8,1959,4,0,27,0,6451,0,0,13393.7998046875,2,5,0,0,0,0,0,0,0,0,9,NA,NA,0,0,NA,0,4,4,0,0,1,0
"40437",0,0,1,16,10,12,1952,10,1920,34,58800,5002,0,1,113400,13,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,NA,1
"40446",1,0,1,16,11,11,1955,21,1600,31,NA,6725,0,0,136080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,14,48300,31500,0,0,0,2,21,0,1,NA,0
"40459",1,0,1,12,9,11,1933,NA,0,53,0,3282,1,1,35280,28,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,0,1,0
"40488",0,0,1,11,5,7,1940,NA,2040,47,9240,6557,2,NA,53340,28,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"40489",0,0,1,16,2,13,1959,32,1940,28,37800,2891,0,0,37800,8,1,0,0,0,0,0,0,0,0,16,16,75600,21000,0,0,0,3,32,0,0,1,0
"40495",0,0,1,12,8,8,1935,NA,0,51,0,3732,0,1,117973.796875,7,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,0,NA,1
"40511",0,0,1,16,7,11,1960,37,1770,26,28350,4814,0,1,108360,3,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"40526",0,0,1,17,4,11,1956,46,2820,31,21000,6529,0,0,23100,11,1,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,4,5,0,1,1,0
"40546",0,0,1,12,6,12,1957,4,1310,29,52500,2584,1,1,120615.6015625,9,1,4200,0,4200,0,0,NA,0,0,12,12,0,0,0,0,0,4,4,0,1,NA,1
"40566",1,1,0,15,3,11,1961,45,2000,26,NA,2215,0,0,130326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,10,46200,47376,0,0,0,3,45,1,1,NA,0
