"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","occ","study","works","head","wife"
"44979",1,0,1,12,8,7,1920,4160,56,41591.19140625,5313,1,1,110287.59375,27,0.5,0,0,21005.849609375,21005.849609375,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,11,0,1,1,0
"44989",0,0,1,12,4,11,1930,1554,46,16506,1180,1,1,72410.25,23,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,NA,NA,NA,1
"45008",0,0,1,10,6,11,1922,1960,54,34191,2255,0,0,68775,35,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,43,0,1,1,0
"45047",1,0,1,17,5,11,1940,2040,36,23580,2574,0,0,23580,12,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,83,0,1,1,0
"45060",0,1,0,12,3,6,1948,1748,28,18864,4547,3,1,56199,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,NA,NA,NA,1
"45074",1,0,1,12,4,9,1943,2288,34,58950,71,3,1,69561,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,61,0,1,1,0
"45076",0,0,1,12,1,8,1942,1560,35,9777.83984375,1129,3,NA,44212.5,16,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,NA,NA,NA,1
"45092",0,0,1,14,1,10,1947,2040,30,25545,4152,1,0,25545,8,0.5,0,0,0,0,0,0,0,0,12,12,62880,0,0,0,0,2,21,31,0,1,1,0
"45108",0,0,1,13,10,10,1927,60,49,471.600006103516,891,0,1,107367.6015625,5,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,48,NA,NA,NA,NA,1
"45109",0,0,1,14,4,9,1945,1410,32,7860,5242,2,1,110040,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,39,NA,NA,NA,NA,1
"45122",0,0,1,7,12,8,1916,0,60,0,4269,0,1,229905,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,NA,NA,NA,1
"45140",1,0,1,12,1,10,1933,2000,44,35370,543,2,1,35370,25,1.29999995231628,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,31,0,1,1,0
"45160",1,0,1,7,5,7,1924,2295,53,13755,5094,6,1,21567.83984375,34,1.29999995231628,0,0,13707.83984375,0,0,1500,0,1988,NA,NA,NA,NA,NA,NA,0,3,35,11,0,1,1,0
"45171",1,0,1,12,10,10,1945,1840,31,31440,3521,1,1,31440,12,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,92,0,1,1,0
"45178",0,0,1,8,3,4,1918,0,58,0,948,0,1,26252.400390625,2,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,NA,NA,NA,1
"45208",0,0,1,12,9,10,1922,0,54,0,3356,0,1,93141,23,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,NA,NA,NA,1
"45213",1,0,1,12,10,12,1940,2763,36,56171.48828125,3263,3,1,74670,18,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,81,0,1,1,0
"45219",1,0,1,12,1,11,1917,1960,60,60915,524,0,1,107917.796875,41,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,27,51,0,1,1,0
"45238",0,0,1,14,9,13,1922,0,54,0,1306,0,1,98250,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,48,NA,NA,NA,NA,1
"45247",1,0,1,16,NA,12,NA,NA,26,NA,4408,0,NA,55609.5,NA,0.200000002980232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,0,0
"45283",1,0,1,14,6,8,1947,1800,29,27510,2451,1,1,56985,10,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,55,0,1,1,0
"45289",1,0,1,16,9,11,1947,1764,29,56985,29,1,1,102180,10,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,92,0,1,1,0
"45292",1,0,1,15,10,12,1934,2706,42,124974,2541,1,1,187854,23,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,40,0,1,1,0
"45329",0,0,1,12,3,10,1924,692,52,4307.27978515625,5162,0,1,127725,12,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,23,NA,NA,NA,NA,1
"45339",1,0,1,14,10,12,1924,1813,52,27510,2798,2,1,57869.25,25,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,86,0,1,1,0
"45369",0,0,1,13,5,10,1943,0,33,0,2206,2,1,112005,13,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,NA,NA,NA,1
"45375",1,0,1,16,8,9,1946,2200,30,58321.19921875,4604,1,1,68146.203125,9,0.5,0,0,0,0,0,0,0,0,12,10,11790,30563.609375,0,0,0,4,4,92,0,1,1,0
"45389",0,0,1,12,11,8,1947,1960,29,25152,4394,2,1,73903.6484375,2,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,NA,NA,NA,1
"45404",1,0,1,15,10,10,1944,2187,32,66810,1935,4,1,66810,20,0.899999976158142,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,55,0,1,1,0
"45418",1,0,1,17,12,9,1947,2450,30,102180,1182,0,1,145606.5,10,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,88,0,1,1,0
"45441",1,0,1,16,4,11,1930,2116,46,94320,173,0,1,128904,25,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,34,0,1,1,0
"45465",0,0,1,14,4,9,1943,0,34,0,4070,3,1,40070.28125,1,1,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,5659.2001953125,0,NA,0,2,26,NA,NA,NA,NA,1
"45507",0,0,1,12,9,8,1946,2000,30,25152,5860,2,NA,72312,11,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,NA,NA,NA,NA,1
"45530",1,0,1,14,7,11,1926,2156,50,78600,3524,0,1,115817.1015625,32,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,32,0,1,1,0
"45556",1,0,1,12,1,12,1918,1896,59,62880,5190,0,1,130700.0078125,35,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,61,0,1,1,0
"45557",0,0,1,12,10,6,1947,0,29,0,4780,5,1,44998.5,NA,1.39999997615814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,47,NA,NA,NA,NA,1
"45601",0,0,1,16,9,12,1916,2064,60,44409,5195,0,0,44409,35,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,88,0,1,1,0
"45651",0,0,1,14,11,11,1922,100,54,943.200012207031,4043,4,1,179974.34375,10,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,NA,NA,NA,NA,1
"45675",1,0,1,12,8,7,1931,2279,46,53841,5030,1,1,93781.59375,26,0.600000023841858,0,1375.5,1375.5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,55,0,1,1,0
"45678",1,0,1,14,6,12,1945,1992,31,61308,1757,2,1,64569.8984375,12,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,31,0,1,1,0
"45687",0,0,1,14,5,10,1941,2010,35,42837,1426,1,0,45607.6484375,13,0.5,0,0,0,0,0,0,2377.64990234375,0,NA,NA,NA,NA,NA,NA,0,4,4,82,0,1,1,0
"45697",0,0,1,12,7,12,1933,2500,42,14737.5,3389,0,1,216150,8,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,NA,NA,NA,NA,1
"45807",1,0,1,NA,5,13,1929,NA,46,NA,5137,0,NA,110040,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,3,1,NA,NA,NA,NA,0
"45815",1,0,1,16,11,11,1951,2014,25,31440,3732,0,1,45981,6,0.5,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,34,88,0,1,1,0
"45864",1,0,0,14,11,7,1948,2014,26,35370,4598,1,1,35370,8,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,30,0,1,1,0
"45865",1,0,1,16,12,8,1940,3063,36,78600,4446,1,1,102749.8515625,16,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,56,0,1,1,0
"45866",0,0,1,16,12,11,1925,1170,52,23580,4647,1,1,199742.25,13,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,NA,NA,NA,NA,1
"45899",0,0,1,12,12,10,1942,0,34,0,2706,2,1,45705.8984375,5,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,18,NA,NA,NA,NA,1
"45913",1,0,1,16,9,10,1941,1820,35,82530,3716,1,1,161523,16,0.5,0,0,0,0,0,0,0,0,14,16,103359,0,0,0,0,1,31,87,0,1,1,0
"45920",1,0,1,12,1,8,1929,2147,48,66872.8828125,693,0,1,108990.6875,29,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,55,0,1,1,0
"45929",1,0,1,9,5,7,1936,1904,40,40479,923,5,1,78482.1015625,21,1.10000002384186,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,31,0,1,1,0
"45935",1,0,1,17,5,11,1947,1584,30,31440,4824,1,1,62487,10,0.800000011920929,0,13755,13755,0,0,0,0,0,6,5,31440,9825,0,0,0,1,31,55,0,1,1,0
"45940",1,0,1,16,7,12,1937,2250,39,106896,1358,3,1,127449.8984375,20,0.899999976158142,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,61,0,1,1,0
"45944",0,0,1,15,8,10,1948,18,28,39.2999992370605,441,2,1,54733.109375,1,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,NA,NA,NA,1
"45953",1,0,1,17,5,11,1948,2232,28,70740,150,0,1,91372.5,9,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,92,0,1,1,0
"45955",0,1,0,12,4,9,1926,0,51,0,3332,0,1,56073.23828125,28,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,20,NA,NA,NA,NA,1
"45993",1,0,1,12,12,10,1929,2150,48,31440,1335,0,1,24759,29,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,81,0,1,1,0
"46000",1,0,1,11,2,6,1941,1175,36,35016.30078125,3444,3,1,74728.953125,17,0.600000023841858,0,6346.9501953125,6346.9501953125,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,61,0,1,1,0
"46013",1,0,1,9,1,11,1919,1897,58,55413,971,1,1,55413,38,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,87,0,1,1,0
"46014",0,0,1,6,1,10,1920,2040,55,17685,3199,0,1,24759,10,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,NA,NA,NA,NA,1
"46040",0,0,1,12,8,10,1941,0,35,0,878,3,1,78600,5,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,NA,NA,NA,1
"46045",0,0,1,12,9,11,1946,0,30,0,3861,3,1,66318.75,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,NA,NA,NA,NA,1
"46059",1,0,1,12,3,8,1952,NA,25,NA,2611,2,0,38820.5390625,NA,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,8,11,35370,1493.40002441406,0,0,0,1,37,NA,NA,NA,NA,0
"46069",1,0,1,12,5,12,1935,2117,42,94320,3794,0,1,124974,21,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,55,0,1,1,0
"46072",1,0,1,13,12,8,1943,1936,34,50304,4420,2,1,56316.8984375,14,0.800000011920929,0,0,0,0,0,0,0,0,8,8,15955.7998046875,0,0,0,0,2,14,81,0,1,1,0
"46115",1,0,1,17,5,11,1925,1584,51,68775,3559,0,1,147768,25,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,87,0,1,1,0
"46118",1,0,1,8,6,10,1921,0,55,0,588,0,1,5046.1201171875,16,0.300000011920929,0,0,5926.43994140625,5046.1201171875,0,224,0,0,NA,NA,NA,NA,NA,NA,0,3,16,NA,0,0,1,0
"46126",1,0,1,15,11,11,1936,2080,40,32882.30859375,5216,3,1,66810,21,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,51,0,1,1,0
"46131",1,1,0,12,1,8,1951,1785,26,16348.7998046875,215,0,0,16348.7998046875,7,0.5,0,0,0,0,0,0,0,0,10,NA,NA,39300,0,NA,0,3,19,87,0,1,1,0
"46151",1,0,1,14,7,12,1947,2000,29,55020,1764,2,1,78600,10,0.800000011920929,0,0,0,0,0,0,0,0,12,10,94320,27765.44921875,0,0,0,1,20,92,0,1,1,0
"46154",0,0,1,16,3,12,1945,1960,32,49518,5517,2,1,109202.90625,10,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,NA,NA,NA,1
"46162",1,0,1,12,8,11,1927,1960,48,33326.3984375,1488,1,0,64255.5,28,0.5,0,0,4912.5,4912.5,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,51,0,1,1,0
"46175",1,0,1,15,1,12,1929,3013,50,74186.609375,2887,2,1,181801.796875,29,0.899999976158142,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,82,0,1,1,0
"46196",1,0,1,17,2,12,1947,1480,30,36273.8984375,1074,0,1,37099.19921875,11,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,46,NA,1,0,1,0
"46206",1,0,1,12,9,10,1949,3036,28,58950,4051,1,1,83473.203125,8,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,32,0,1,1,0
"46214",1,0,1,12,5,11,1950,2330,26,80494.2578125,3598,2,1,80706.4765625,7,0.699999988079071,0,0,0,0,0,0,0,0,12,12,87639,0,0,0,0,1,20,56,0,1,1,0
"46223",0,0,1,12,11,12,1918,0,56,0,311,0,NA,92355,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,NA,NA,NA,1
"46252",0,0,1,12,1,10,1944,1764,32,17685,614,3,1,102966,7,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,NA,NA,NA,1
"46257",0,0,1,13,5,9,1948,0,28,0,281,1,0,18168.390625,6,0.5,0,0,12827.51953125,0,0,0,0,3264,NA,NA,NA,NA,NA,NA,0,4,4,NA,1,0,1,0
"46283",1,0,1,13,2,NA,1949,1640,28,NA,693,0,NA,108990.6875,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,12,12,66872.8828125,13035.8095703125,0,0,0,4,36,NA,NA,NA,NA,0
"46310",0,0,1,16,1,11,1951,936,26,39300,306,0,1,97464,6,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,NA,NA,NA,NA,1
"46335",1,1,0,10,NA,8,NA,2000,41,50461.19921875,1685,0,1,89761.203125,22,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,87,0,1,1,0
"46342",0,NA,NA,NA,NA,10,NA,NA,51,NA,1197,3,NA,70740,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,NA,NA,NA,NA,0
"46362",1,0,1,17,10,12,1947,2024,29,56985,1153,1,1,61308,11,0.5,0,0,0,0,0,0,0,0,12,12,1179,2358,0,0,0,1,6,32,0,1,1,0
"46383",0,1,0,8,10,8,1928,330,46,1414.80004882812,3096,1,NA,23933.69921875,26,0.899999976158142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,NA,NA,NA,NA,1
"46384",1,1,0,12,NA,11,NA,880,26,13755,5971,3,1,37036.3203125,5,1.70000004768372,0,13676.400390625,14454.5400390625,0,0,198,0,0,NA,NA,NA,NA,NA,NA,0,1,37,55,0,1,1,0
"46388",0,0,1,12,9,7,1946,0,30,0,841,2,1,49411.890625,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,NA,NA,NA,1
"46395",0,1,0,12,7,11,1951,720,26,9604.919921875,5971,3,1,37036.3203125,7,1.70000004768372,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,0,1,37,NA,NA,NA,NA,1
"46410",0,0,1,10,8,12,1924,1687,52,21457.80078125,1254,0,0,21457.80078125,10,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,86,0,1,1,0
"46412",1,1,0,12,1,10,1932,2275,45,96049.203125,323,1,1,98112.453125,26,0.5,0,2063.25,2063.25,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,32,0,1,1,0
"46415",0,0,1,14,12,8,1917,1388,59,27510,607,0,1,77617.5,34,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,NA,NA,NA,NA,1
"46421",0,0,1,8,4,8,1934,0,43,0,4427,2,0,15279.83984375,5,1,0,0,17024.759765625,0,0,624,0,3708,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,0,1,0
"46424",0,0,1,11,12,10,1920,0,57,0,17,0,1,45603.71875,10,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,NA,1
"46434",0,0,1,17,7,10,1949,1480,27,27510,1565,0,1,47160,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,7,0,0,0,0,0,1,37,NA,NA,NA,NA,1
"46462",0,0,1,16,1,13,1939,288,38,1988.57995605469,3329,3,1,55534.828125,4,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,NA,NA,NA,1
"46469",1,0,1,12,11,10,1937,2816,39,58950,4815,1,1,87246,20,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,85,0,1,1,0
"46492",1,0,1,12,7,10,1941,3070,35,53192.55078125,4839,2,1,94320,16,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,61,0,1,1,0
"46515",0,0,1,12,6,6,1943,120,34,1965,5111,3,NA,89407.5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,NA,NA,NA,NA,1
"46527",1,0,1,12,12,11,1937,2696,39,62880,1999,2,1,63666,20,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,62,0,1,1,0
"46555",1,0,1,12,8,10,1924,1960,53,50131.078125,2932,0,1,67729.6171875,35,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,40,0,1,1,0
"46570",0,0,1,12,11,7,1946,2000,29,15720,1946,2,1,51090,11,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,NA,NA,NA,1
"46573",0,NA,NA,12,NA,10,NA,2288,54,25545,4509,0,NA,44959.19921875,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,NA,NA,NA,1
"46574",0,0,1,12,5,10,1923,1715,54,26724,919,0,1,136764,14,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,NA,NA,NA,1
"46585",1,1,0,17,7,12,1950,1440,26,49125,5222,0,0,57771,7,0.300000011920929,0,0,0,0,0,0,0,0,14,10,3144,35370,0,0,0,4,4,NA,1,0,1,0
"46605",0,0,1,12,12,13,1916,0,60,0,5230,0,1,95106,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,NA,NA,NA,1
"46618",1,0,1,14,7,8,1951,2015,25,58950,4116,0,0,58950,6,0.300000011920929,0,0,0,0,0,0,0,0,12,11,72473.1328125,47961.71875,0,0,0,4,4,56,0,1,1,0
"46669",0,0,1,12,9,7,1926,480,50,11790,594,2,1,93927,11,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,NA,NA,NA,NA,1
"46674",0,0,1,14,9,12,1934,1911,42,29868,3814,2,0,34234.23046875,11,0.699999988079071,0,0,0,0,0,0,4315.14013671875,0,NA,NA,NA,NA,NA,NA,0,1,31,71,0,1,1,0
"46680",0,0,1,12,2,11,1924,0,53,0,4768,1,1,123795,6,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,NA,NA,NA,NA,1
"46682",1,0,1,12,8,8,1929,1906,48,49125,806,0,1,116328,29,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,83,0,1,1,0
"46702",0,NA,NA,14,NA,11,NA,1387,26,NA,5826,0,NA,40872,NA,0.200000002980232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,NA,0
"46728",1,0,1,12,9,10,1930,1770,46,55020,5029,1,1,95499,27,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,32,0,1,1,0
"46732",0,0,1,12,3,10,1947,0,30,0,4258,3,1,39300,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,14,NA,NA,NA,NA,1
"46740",0,0,1,16,3,10,1947,1960,29,55020,1300,0,1,121830,11,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,8,NA,NA,NA,NA,1
"46746",0,0,1,12,1,10,1952,0,25,0,3340,2,1,56088.9609375,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,NA,NA,NA,NA,1
"46749",0,0,1,16,7,10,1943,1830,33,31440,746,0,1,76635,10,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,23,NA,NA,NA,NA,1
"46764",1,0,1,16,NA,11,NA,1800,37,82137,2292,0,0,165060,18,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,82,0,1,1,0
"46765",1,0,1,9,NA,10,NA,0,44,0,4509,0,1,44959.19921875,26,0.400000005960464,0,19414.19921875,19414.19921875,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,61,0,1,1,0
"46793",0,0,1,9,4,9,1927,2288,49,17292,3494,0,0,83787.6015625,31,0.400000005960464,0,0,9667.7998046875,9667.7998046875,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,86,0,1,1,0
"46794",1,0,1,14,1,12,1947,3030,30,41343.6015625,2045,2,1,45037.80078125,11,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,61,0,1,1,0
"46834",1,0,1,12,7,11,1935,2510,40,133620,4579,1,1,158379,22,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,33,0,1,1,0
"46844",0,0,1,12,2,12,1927,1760,49,55020,4660,1,NA,114567.359375,27,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,NA,NA,NA,NA,1
"46857",0,0,1,6,9,8,1927,0,49,0,2262,1,1,51090,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,NA,NA,NA,NA,1
"46870",1,0,1,12,9,11,1930,2000,46,58950,862,2,1,62880,28,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,83,0,1,1,0
"46871",0,0,1,13,6,10,1946,0,30,0,3328,3,1,70740,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,NA,1
"46880",1,0,1,16,2,10,1933,3060,44,35487.8984375,4178,3,1,62054.69921875,26,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,26,11,0,1,1,0
"46896",1,0,1,17,10,10,1946,2777,30,96678,5231,2,1,96678,11,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,71,0,1,1,0
"46907",0,1,0,9,8,7,1908,0,53,0,4698,2,0,8818.919921875,25,0.400000005960464,0,0,6130.7998046875,6130.7998046875,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,1,NA,0,0,1,0
"46925",0,0,1,12,7,11,1929,1250,47,19650,1186,0,1,80565,25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,NA,NA,NA,NA,1
"46935",1,0,1,16,5,11,1937,2602,39,82357.078125,1179,4,1,85988.3984375,14,0.899999976158142,0,0,0,0,0,0,0,0,8,NA,NA,37704.421875,0,0,0,1,37,92,0,1,1,0
"46945",1,0,1,17,8,11,1921,1637,55,71722.5,3870,1,1,129100.5,35,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,87,0,1,1,0
"46955",0,0,1,12,8,13,1917,1905,59,45981,1373,0,0,46374,35,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,87,0,1,1,0
"46977",0,0,1,14,5,13,1950,1904,26,43230,2534,0,0,43465.80078125,7,0.5,0,0,0,0,0,0,0,0,14,14,55020,39300,0,0,0,4,2,86,0,1,1,0
