"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","hhdens","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","occ","study","works","head","wife"
"59648",0,0,1,15,1,10,1951,1697,29,23120,1744,2,1,173457.796875,1,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,16,12,1734,30142.69921875,0,0,0,3,45,NA,0,1,NA,1
"59662",1,0,1,17,3,10,1949,1976,31,57800,3297,1,1,93130.25,8,0.5,0,0,0,0,0,0,0,0,16,16,34680,69360,0,0,0,3,45,92,0,1,1,0
"59680",1,1,0,10,NA,7,NA,980,26,8670,5375,1,1,24420.5,2,0.800000011920929,0,0,0,0,0,0,0,0,8,NA,NA,4335,0,NA,0,3,23,51,0,1,1,0
"59681",0,0,1,13,9,9,1942,2800,37,30923,5316,0,0,61846,15,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,83,0,1,1,0
"59695",0,0,1,16,5,11,1944,0,35,0,3473,3,1,89873.21875,5,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,0,NA,1
"59708",0,0,1,12,1,7,1934,560,45,7225,6247,2,1,124270,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,1,NA,1
"59717",0,0,1,12,8,10,1921,1960,58,19652,678,0,0,19652,20,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,48,86,0,1,1,0
"59723",0,0,1,12,12,13,1941,1544,38,16906.5,5070,2,1,103661.40625,8,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,1,NA,1
"59728",0,1,0,14,3,8,1954,1400,26,14496.240234375,77,2,1,28368.240234375,2,1.29999995231628,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,NA,0,3,17,NA,0,0,NA,1
"59741",0,0,1,17,4,10,1940,1785,39,54910,1343,0,0,54910,14,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,87,0,1,1,0
"59742",0,0,1,12,11,12,1949,0,30,0,1487,2,1,65603,2,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,NA,0,0,NA,1
"59747",0,0,1,17,1,10,1935,772,45,8670,1620,4,NA,102884,7,0.899999976158142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,1,NA,1
"59750",0,0,1,17,7,11,1950,990,29,9941.599609375,4699,0,0,20056.599609375,7,0.300000011920929,0,0,0,0,0,0,0,0,16,16,27166,24565,0,0,0,3,3,87,0,1,1,0
"59758",1,0,1,12,7,9,1947,2782,32,66470,914,4,1,66470,11,1,0,0,0,0,0,0,0,0,11,NA,NA,19652,0,NA,0,2,48,30,0,1,1,0
"59806",0,0,1,12,6,12,1922,0,58,0,3219,0,1,67915,23,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,0,NA,1
"59809",1,0,1,11,6,8,1928,1880,51,43350,4358,1,1,46124.3984375,30,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,32,0,1,1,0
"59811",1,0,1,17,6,13,1942,2717,37,109820,4071,2,1,109877.796875,16,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,NA,0,1,1,0
"59819",0,0,1,12,9,11,1929,0,49,0,6240,0,NA,64126.2109375,14,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,0,NA,1
"59821",0,0,1,16,10,11,1953,1850,26,40460,368,0,1,80053,6,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,NA,0,1,NA,1
"59825",0,0,1,12,9,9,1934,2300,45,98260,3153,0,1,244205,5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,39,NA,0,1,NA,1
"59896",1,0,1,12,12,10,1921,2040,58,57800,2594,0,1,82365,36,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,62,0,1,1,0
"59907",1,0,1,9,3,11,1942,1920,38,51731,926,3,1,91179.5,15,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,51,0,1,1,0
"59916",1,0,1,16,3,11,1953,2300,27,31795.779296875,921,1,1,39535.19921875,5,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,62,0,1,1,0
"59970",1,0,1,11,9,10,1937,3550,42,69360,3541,3,0,86000.6171875,20,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,85,0,1,1,0
"59991",0,1,0,9,12,5,1916,0,60,0,1805,0,NA,28611,15,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,0,0,NA,1
"60024",1,0,1,16,NA,12,NA,2196,38,52020,1476,1,1,79868.0390625,18,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,82,0,1,1,0
"60031",1,0,1,9,9,12,1941,1300,38,11560,4793,3,1,54158.6015625,16,1.20000004768372,0,2427.60009765625,2427.60009765625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,55,0,1,1,0
"60032",0,0,1,14,11,13,1930,1880,49,33957.5,3766,0,1,94647.5,9,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,1,NA,1
"60033",1,0,1,12,12,7,1949,2217,30,66470,5844,3,1,66470,8,1.29999995231628,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,30,0,1,1,0
"60040",0,0,1,12,3,13,1949,1200,31,8670,558,2,1,83810,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,22,NA,0,0,NA,1
"60055",1,0,1,12,3,12,1953,2300,27,NA,1362,0,NA,140454,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,23987,0,NA,0,1,29,NA,0,1,NA,0
"60071",0,0,1,16,12,10,1937,80,42,924.799987792969,556,3,1,122463.75,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,22,NA,0,1,NA,1
"60072",0,0,1,8,4,8,1922,0,58,0,1658,1,0,58458.921875,4,1,0,0,4967.91015625,3152.98999023438,0,628,0,0,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,0,1,0
"60080",1,0,1,12,1,8,1941,2400,39,57730.640625,4006,3,1,82295.640625,17,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,55,0,1,1,0
"60094",0,1,0,12,7,9,1941,2035,38,36414,2727,0,0,51557.6015625,16,0.400000005960464,0,0,0,0,0,0,0,0,9,NA,NA,0,0,NA,0,3,16,86,0,1,1,0
"60098",1,0,1,11,3,11,1954,1725,26,28475.169921875,4515,0,1,59953.05078125,8,0.5,546.210021972656,4404.35986328125,4950.56982421875,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,6,43,0,1,1,0
"60102",1,0,1,12,11,9,1947,2016,32,59742.078125,4766,2,1,86908.078125,6,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,23,31,0,1,1,0
"60103",0,0,1,13,1,9,1938,0,42,0,5548,1,0,2869.77001953125,18,0.699999988079071,0,0,3546.03002929688,0,0,234,0,993,NA,NA,NA,NA,NA,NA,0,4,4,NA,1,0,1,0
"60196",1,0,1,17,1,11,1952,2182,28,65655.0234375,1233,1,1,68808.0078125,4,0.400000005960464,0,0,0,0,0,0,0,0,12,12,78030,0,0,0,0,4,5,31,0,1,1,0
"60221",0,0,1,12,1,10,1924,2040,56,28900,1210,0,NA,54910,33,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,NA,0,1,NA,1
"60224",0,0,1,15,12,11,1946,1984,33,28900,456,0,1,37570,11,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,NA,0,1,NA,1
"60225",0,0,1,17,8,10,1949,1512,30,40460,4620,0,1,90615.953125,5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,12,867,2456.5,0,0,0,3,42,NA,0,1,NA,1
"60265",0,0,1,14,4,10,1930,0,50,0,458,1,1,71961,8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,NA,0,0,NA,1
"60288",0,0,1,14,10,11,1929,186,50,4335,1284,0,NA,137283.671875,20,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,0,NA,1
"60302",1,1,0,9,2,4,1948,2000,32,19074,7,0,0,22871.4609375,10,0.5,0,2352.4599609375,2352.4599609375,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,17,11,0,1,1,0
"60325",1,0,1,13,3,9,1947,2590,33,50575,3771,3,1,53190.44921875,11,1,0,0,0,0,0,0,2601,0,12,8,78030,13583,0,0,0,4,4,51,0,1,1,0
"60341",1,0,1,12,3,10,1943,1056,37,11389.490234375,1770,5,1,32989.3515625,15,1.39999997615814,0,12184.240234375,12981.8798828125,0,0,276,0,0,NA,NA,NA,NA,NA,NA,0,2,21,32,0,1,1,0
"60343",0,0,0,14,2,7,1950,NA,30,NA,3187,0,0,14880.6103515625,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,2,13,NA,NA,NA,NA,0
"60350",0,NA,NA,13,3,11,1951,1964,29,34680,4933,1,NA,98838,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,0,1,NA,1
"60353",1,0,1,9,1,9,1923,1960,57,50881.33984375,3752,1,0,69680.7890625,28,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,92,0,1,1,0
"60370",0,0,1,12,11,10,1945,500,33,23120,3241,3,1,105542.796875,8,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,0,0,NA,1
"60380",0,0,1,12,11,8,1946,1472,33,20230,4006,3,NA,82295.640625,8,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,0,1,NA,1
"60395",0,0,1,16,4,11,1953,1496,27,30345,3580,0,1,66470,4,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,16,16,27166,24565,0,0,0,3,3,NA,0,1,NA,1
"60406",0,0,1,10,12,13,1938,1050,40,9383.830078125,2606,2,NA,87991.828125,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,1,NA,1
"60413",0,0,1,12,12,12,1950,1960,29,16473,679,2,1,77336.3984375,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,48,NA,0,1,NA,1
"60419",1,NA,NA,12,NA,10,NA,1368,28,NA,2206,0,NA,40445.55078125,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,35,NA,0,1,NA,0
"60455",0,0,1,12,9,9,1945,0,34,0,2275,1,NA,95370,9,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,22,NA,0,0,NA,1
"60466",1,0,1,12,11,12,1950,2020,29,57800,4196,0,1,86700,9,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,44,0,1,1,0
"60467",0,0,1,12,6,10,1927,1935,52,17400.689453125,1712,0,1,40277.9296875,18,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,41,NA,0,1,NA,1
"60490",1,0,1,15,7,9,1947,2140,32,49130,899,0,1,73518.7109375,6,0.400000005960464,0,0,0,0,0,0,0,0,6,8,46240,40460,0,0,0,2,34,85,0,1,1,0
"60494",1,0,1,16,6,13,1940,2303,39,109820,3332,0,0,124270,13,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,33,0,1,1,0
"60498",1,0,0,11,7,12,1938,NA,41,0,1301,0,0,70044.9296875,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,3,17,NA,0,0,NA,0
"60529",0,0,1,16,11,13,1941,1183,38,12138,4784,1,0,79677.296875,8,0.300000011920929,0,0,24189.30078125,24189.30078125,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,87,0,1,1,0
"60530",1,0,1,16,5,12,1938,1968,41,95370,129,2,1,97682,19,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,17,91,0,1,1,0
"60542",0,0,1,12,2,10,1939,0,41,0,5312,2,1,106987.796875,5,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,0,NA,1
"60569",0,0,1,16,1,NA,1947,0,33,0,2072,1,NA,126249.6484375,7,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,NA,0,0,NA,1
"60578",0,0,1,13,6,11,1937,2040,41,18785,4851,2,0,59279.6796875,3,0.699999988079071,0,0,0,0,0,0,11849,0,NA,NA,NA,NA,NA,NA,0,1,6,61,0,1,1,0
"60579",0,1,0,12,6,8,1951,829,28,6936,1030,2,1,50771.51953125,NA,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,8,11,25287.5,7225,0,0,0,3,32,NA,0,0,NA,1
"60599",0,0,1,12,1,11,1947,40,33,260.100006103516,904,2,1,44858.578125,5,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,NA,0,0,NA,1
"60601",1,0,1,12,3,9,1933,2160,47,65140.6015625,87,2,1,81836.1328125,16,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,30,0,1,1,0
"60625",1,0,1,14,11,10,1953,3216,26,84677,1397,3,1,84677,4,1,0,0,0,0,0,0,0,0,12,12,83810,13005,0,0,0,2,12,56,0,1,1,0
"60641",0,0,1,12,11,12,1945,0,34,0,2002,2,1,80920,5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,NA,0,0,NA,1
"60675",0,0,1,12,11,13,1939,280,40,2312,6252,3,1,94503,3,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,0,0,NA,1
"60700",0,0,1,12,10,9,1933,1880,46,67048,2061,0,0,93751.6015625,18,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,56,0,1,1,0
"60703",0,0,1,13,2,10,1949,1470,31,31790,2136,3,1,109820,9,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,12,8,24972.490234375,5780,0,0,0,2,12,NA,0,1,NA,1
"60712",0,0,1,12,6,13,1954,2010,25,23120,358,0,1,87046.796875,4,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,12,12,56933,0,0,0,0,2,48,NA,0,1,NA,1
"60714",0,0,1,12,9,8,1948,800,30,14450,3993,2,1,92480,6,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,0,0,NA,0,4,4,NA,0,1,NA,1
"60722",1,0,1,17,3,13,1934,1936,46,49130,1351,1,1,75212.25,18,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,88,0,1,1,0
"60747",0,0,1,12,4,11,1954,2107,26,34680,3012,0,1,95543.3984375,4,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,1,NA,1
"60763",1,0,1,17,4,9,1937,2840,43,124270,2535,3,1,129015.3828125,17,0.600000023841858,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,84,0,1,1,0
"60769",0,0,1,12,NA,11,NA,1800,36,19941,5675,6,NA,57511,14,1.10000002384186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,1,NA,1
"60791",0,0,1,12,6,9,1919,0,60,0,3955,0,1,115600,NA,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,0,0,NA,1
"60814",0,0,1,14,8,12,1942,1834,37,28900,4343,0,NA,103462,15,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,NA,0,1,NA,1
"60824",1,0,1,11,9,12,1931,2068,48,66470,2813,1,1,147505.59375,26,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,37,30,0,1,1,0
"60828",0,0,1,14,10,10,1949,1527,30,34391,2942,0,0,58305.75,12,0.200000002980232,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,92,0,1,1,0
"60833",0,0,1,17,10,10,1946,0,33,0,3002,1,NA,154326,11,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,23120,0,NA,0,1,20,NA,0,0,NA,1
"60840",0,0,1,12,1,10,1928,625,51,15028,3356,0,1,719032,2,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,NA,0,1,NA,1
"60859",1,0,1,17,6,13,1945,2880,34,43350,4512,0,1,100861,12,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,87,0,1,1,0
"60876",1,0,1,12,8,7,1939,1940,40,43350,2244,1,1,94098.3984375,11,0.400000005960464,0,4369.68017578125,4369.68017578125,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,51,0,1,1,0
"60881",0,0,1,14,10,13,1951,1960,28,45084,6087,2,NA,92436.6484375,7,0.800000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,1,NA,1
"60907",1,0,1,16,5,12,1944,2530,35,29665.849609375,2289,2,1,57742.19921875,13,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,30,0,1,1,0
"60933",0,0,1,16,5,12,1954,1233,25,16184,478,0,1,26905.900390625,5,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,40,NA,0,0,NA,1
"60972",0,0,1,16,11,11,1926,1440,53,50575,3585,1,1,114704.1015625,22,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,0,1,NA,1
"60994",0,1,0,15,3,3,1954,NA,26,0,4706,0,NA,101728,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,21,NA,1,0,NA,0
"60995",1,0,1,17,7,11,1954,NA,26,NA,2517,0,1,114155,NA,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,NA,NA,NA,0
"60999",0,0,1,17,6,10,1921,120,58,1445,3836,0,NA,69559.40625,30,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,0,0,NA,1
"61041",1,0,1,14,NA,8,NA,2088,30,56987.91015625,2518,2,1,58580.30078125,9,0.699999988079071,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,48,55,0,1,1,0
"61055",0,1,0,NA,NA,8,NA,520,27,NA,2923,5,NA,89838.5390625,NA,1.39999997615814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,0,NA,NA,0
"61058",0,0,1,12,9,8,1937,936,42,6358,4958,1,1,195653,20,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,1,NA,1
"61069",1,1,0,7,10,6,1931,11,49,144.5,5064,0,0,4187.60986328125,26,0.5,0,0,4022.8798828125,0,4022.8798828125,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,NA,0,0,1,0
"61130",0,0,1,12,10,12,1937,1904,42,41616,5879,1,NA,110976,12,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,0,1,NA,1
"61137",0,0,1,16,9,10,1947,0,32,0,2117,4,1,72683.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,0,0,NA,1
"61149",1,0,1,12,NA,9,NA,187,26,NA,612,0,NA,30489.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,NA,0,1,NA,0
"61189",0,0,1,12,10,10,1939,1904,41,43350,6462,1,1,121275.9609375,8,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,NA,NA,0,1,NA,1
"61260",0,0,1,12,8,10,1924,816,55,15658.01953125,5508,0,1,51638.51953125,30,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,24,NA,0,1,NA,1
"61261",1,0,1,14,6,8,1949,1940,30,66048.0625,1984,0,1,126053.1328125,9,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,71,0,1,1,0
"61270",0,0,1,12,2,12,1952,240,28,3468,411,1,NA,24622.80078125,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,14,86700,23120,0,0,0,4,4,NA,0,0,NA,1
"61274",1,0,1,12,NA,10,NA,NA,56,NA,6496,0,NA,49130,NA,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,NA,NA,NA,0,0
"61309",0,0,1,12,2,8,1937,275,44,5780,38,1,1,82365,6,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,NA,0,0,NA,1
"61312",0,0,1,12,11,12,1944,0,34,0,129,2,1,97682,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,17,NA,0,0,NA,1
"61362",1,0,1,12,10,11,1951,1860,28,59967.5,1077,1,1,86434.1171875,6,0.600000023841858,424.829986572266,0,424.829986572266,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,51,0,1,1,0
"61363",0,0,1,12,12,7,1951,1200,28,8670,6357,3,NA,21712.5703125,7,1.70000004768372,NA,NA,NA,NA,NA,NA,NA,NA,10,12,39015,0,0,0,0,4,2,NA,0,1,NA,1
"61377",0,0,1,12,6,11,1923,0,56,0,1663,0,1,118490,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,NA,0,0,NA,1
"61408",1,0,1,16,11,10,1925,2304,54,46292.01953125,1019,1,1,52361.01953125,32,0.400000005960464,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,61,0,1,1,0
"61417",0,0,1,16,12,12,1950,1120,29,14739,2420,1,NA,46072.37890625,9,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,0,NA,1
"61423",1,0,1,12,9,10,1922,1960,57,29767,2827,3,1,47540.5,36,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,31,0,1,1,0
"61426",1,0,1,17,11,8,1939,2695,40,80920,5577,2,1,101381.203125,19,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,18,86,0,1,1,0
"61435",0,0,1,17,11,12,1933,1850,46,46240,3226,0,1,171088,4,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,12,NA,0,1,NA,1
"61446",0,0,1,16,10,11,1954,1932,25,37570,2296,0,0,37604.6796875,5,0.300000011920929,0,0,0,0,0,0,0,0,12,12,38032.3984375,4335,0,0,0,1,20,86,0,1,1,0
"61456",1,0,1,12,10,10,1944,2600,35,45084,6034,3,1,45084,14,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,81,0,1,1,0
"61478",1,0,1,16,8,11,1955,3245,25,40691.19921875,4787,1,1,41124.69921875,3,0.800000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,71,0,1,1,0
"61492",1,0,1,17,8,13,1951,440,28,21675,1433,0,1,66296.6015625,6,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,87,0,1,1,0
"61501",0,0,0,12,9,10,1951,1290,28,20230,5712,1,NA,86700,9,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,0,1,NA,1
"61533",1,0,1,14,10,10,1928,1812,51,49508.58984375,2448,0,1,94398.9609375,28,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,41,0,1,1,0
"61545",0,0,1,12,2,9,1932,1680,48,33235,5654,0,1,114253.2578125,10,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,29,NA,0,1,NA,1
"61606",0,0,1,16,11,11,1950,2250,29,51745.44921875,121,0,1,111499.09375,7,0.300000011920929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,1,NA,1
"61621",0,0,1,16,8,11,1934,1440,45,49419,47,1,1,147733.90625,18,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,NA,0,1,NA,1
"61623",1,0,1,13,6,11,1947,320,32,8670,3158,2,1,14883.5,10,0.800000011920929,0,0,1734,0,0,600,0,0,NA,NA,NA,NA,NA,NA,0,4,2,NA,0,0,1,0
"61625",0,0,1,12,12,13,1924,0,55,0,747,0,0,12062.8603515625,33,0.200000002980232,0,0,12322.9599609375,11938.58984375,124.269996643066,90,0,0,NA,NA,NA,NA,NA,NA,0,2,34,NA,0,0,1,0
"61652",1,0,1,13,NA,11,NA,2776,28,115600,4203,0,1,135830,10,0.300000011920929,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,56,0,1,1,0
"61663",0,1,0,10,8,12,1928,128,50,2890,1588,1,1,68204,14,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,13,NA,0,0,NA,1
