"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"15737",1,0,1,16,6,12,1959,20,2062,34,99825,4708,3,1,101145,5,2,0,0,0,0,0,0,0,0,16,17,158776.203125,23654.400390625,0,0,0,1,20,0,1,1,0
"15739",0,0,1,17,3,12,1951,12,2162,41,74250,7266,2,1,126060,14,3,0,0,0,0,0,NA,0,0,13,NA,NA,12210,0,NA,0,2,12,0,1,NA,1
"15794",1,0,1,12,7,10,1964,14,2250,29,37950,5069,0,0,37950,3,2,0,0,0,0,0,0,0,0,12,12,66000,28050,0,0,0,2,14,0,1,1,0
"15819",1,0,1,17,12,13,1945,NA,1866,47,51150,3056,3,1,138847.5,19,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"15825",1,0,1,17,4,13,1936,NA,2578,56,123750,7368,0,1,225225,31,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"15828",1,0,1,12,10,10,1967,26,2570,25,31350,2939,2,1,52140,3,2,0,0,594,0,0,360,0,0,12,9,25314.30078125,11691.900390625,0,0,0,2,26,0,1,1,0
"15839",1,0,1,12,1,10,1952,14,2500,41,28875,2785,2,1,125070,15,2,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,14,0,1,1,0
"15844",0,0,1,17,3,9,1962,21,1371,31,60142.5,5534,0,1,115417.5,13,2,0,0,0,0,0,NA,0,0,12,12,12870,0,0,0,0,2,21,0,1,NA,1
"15848",1,0,1,12,11,13,1936,NA,2390,56,1980,3877,0,1,58113,30,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"15849",0,0,1,11,12,7,1953,41,1832,39,23859,1827,0,NA,68758.796875,15,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"15856",1,0,1,16,5,13,1947,NA,1613,46,3154.80004882812,3381,0,0,12744.599609375,15,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,0,1,0
"15873",0,0,1,16,7,9,1963,39,1555,30,46200,3252,1,1,185295,6,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,NA,1
"15878",0,1,0,9,9,10,1956,17,0,36,0,5603,1,0,9900,NA,3,0,0,3564,0,0,1368,0,792,NA,NA,NA,NA,NA,NA,0,3,17,0,0,1,0
"15893",0,0,1,13,11,9,1964,4,2000,28,64350,4271,0,1,127050,7,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"15897",1,0,0,16,1,11,1937,NA,2230,56,67650,5937,0,1,84976.6484375,30,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,30,0,1,1,0
"15931",1,0,1,9,8,6,1948,NA,0,45,0,10003,1,1,38395.5,19,5,29772.599609375,0,29772.599609375,0,0,0,0,0,NA,NA,NA,0,0,NA,0,1,37,0,1,1,0
"15958",0,0,1,13,1,10,1956,42,960,37,NA,6674,0,0,41910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,NA,NA,NA,0
"15966",0,0,1,12,10,8,1938,NA,720,54,28050,1997,0,1,137940,25,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"15991",1,0,1,17,3,11,1955,36,1984,38,54450,4317,1,1,87450,10,3,0,0,0,0,0,0,0,0,16,17,52611.8984375,41850.6015625,0,0,0,3,45,0,1,1,0
"15994",1,0,0,16,9,10,1944,NA,3000,48,142104.59375,3600,2,1,142104.59375,18,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"16025",1,0,1,10,10,12,1946,NA,2356,46,29700,370,2,1,29700,26,2,0,0,1650,0,0,1000,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,1,0
"16046",0,0,1,14,6,12,1946,NA,2205,46,66000,3345,0,0,74497.5,22,2,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,3,42,0,1,1,0
"16061",1,0,1,17,7,11,1934,NA,2008,58,82665,5748,0,0,82995,33,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"16068",0,0,1,17,11,13,1951,24,1458,41,NA,8476,0,NA,67980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,1,1,NA,0
"16084",1,0,1,12,3,7,1946,NA,3060,47,23779.80078125,8160,0,0,60262.94921875,26,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"16086",1,0,1,12,7,11,1936,NA,3709,56,50490,5055,0,1,77220,30,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"16112",0,0,1,13,10,12,1960,13,155,32,74250,7519,2,NA,153450,3,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"16120",1,NA,NA,12,10,12,1957,42,0,35,0,7540,0,NA,72600,NA,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,NA,NA,NA,1
"16124",0,0,1,12,3,8,1936,NA,0,57,0,4494,1,NA,113982,31,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,0,NA,1
"16131",0,0,1,12,10,10,1965,31,645,27,3300,1182,2,1,61050,3,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"16178",0,0,1,14,7,11,1965,13,1530,28,16500,7484,2,1,56100,7,2,0,0,0,0,0,NA,0,0,NA,16,191400,NA,NA,0,0,4,43,0,1,NA,1
"16180",0,0,1,14,5,12,1966,29,1820,26,49500,2177,1,1,114675,6,3,0,0,0,0,0,NA,0,0,14,16,155119.796875,0,0,0,0,1,29,0,1,NA,1
"16188",0,0,1,12,4,9,1962,14,680,31,11550,425,2,NA,294030,5,1,0,0,0,0,0,NA,0,0,14,14,118800,0,0,0,0,3,42,0,0,NA,1
"16232",1,0,1,13,7,11,1935,NA,2700,57,0,3735,0,1,1.64999997615814,31,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"16237",0,0,1,12,7,9,1961,21,1680,31,17325,122,2,NA,33374.55078125,5,3,0,0,0,0,0,NA,891,0,NA,6,0,NA,NA,0,0,3,41,0,1,NA,1
"16241",0,1,0,12,4,10,1951,13,1213,42,8250,8284,0,NA,136785,15,3,0,0,0,0,0,NA,0,0,10,12,0,0,0,0,0,2,13,0,1,NA,1
"16268",0,0,1,13,7,7,1951,4,0,41,0,1794,2,NA,139590,6,2,0,0,0,0,0,NA,0,0,12,10,990,0,0,0,0,5,50,0,0,NA,1
"16274",1,0,1,12,8,6,1967,21,433,25,7901.85009765625,7422,2,1,11881.650390625,2,3,0,0,9761.400390625,0,3979.80004882812,3504,0,0,10,10,0,0,0,0,0,3,47,0,1,1,0
"16285",1,0,1,14,2,11,1951,10,2150,42,66000,3574,1,1,150150,16,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,1,0
"16289",0,0,1,14,8,10,1937,NA,2310,55,69300,490,0,0,73418.3984375,23,2,0,0,0,0,0,0,0,0,7,NA,NA,0,0,NA,0,2,21,0,1,1,0
"16293",0,0,1,17,11,8,1956,21,2618,37,148500,7234,4,1,297693,11,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,6,NA,0,1,NA,1
"16294",0,0,1,13,4,11,1951,16,50,42,495,5262,1,1,86295,17,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,NA,1
"16303",1,0,1,12,4,10,1937,NA,1968,56,107250,1122,0,1,115005,30,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"16327",1,1,0,12,12,0,1949,NA,1920,45,NA,3866,0,NA,90017.3984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,27,0,1,NA,0
"16346",1,0,1,14,11,11,1966,22,1700,26,12375,2560,0,0,27885,7,1,0,0,0,0,0,0,0,0,13,17,82500,66000,0,0,0,2,22,0,1,1,0
"16378",0,0,1,16,2,10,1965,3,1533,28,41250,1650,0,1,90849,10,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"16388",0,0,1,17,8,13,1961,35,2025,32,49500,3504,1,1,95700,6,3,0,0,0,0,0,NA,0,0,12,17,49500,24750,0,0,0,3,35,0,1,NA,1
"16409",0,0,1,15,11,12,1960,22,857,30,49500,3182,1,1,80850,5,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"16437",0,0,1,11,4,11,1948,NA,1301,45,8530.5,3186,3,0,18841.349609375,17,4,0,0,7142.85009765625,0,0,2304,990,2025,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"16452",0,0,1,13,10,13,1951,14,2205,41,41250,1006,0,1,564300,14,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"16484",1,0,1,14,7,10,1954,29,1764,38,99000,3939,0,1,170280,12,2,0,0,0,0,0,0,0,0,12,14,0,13035,0,0,0,1,29,0,1,1,0
"16499",0,0,1,17,10,12,1961,4,1940,31,51150,9199,6,NA,121770,11,2,0,0,0,0,0,NA,11880,0,NA,NA,NA,NA,NA,NA,0,4,27,0,1,NA,1
"16552",0,0,1,10,12,6,1956,23,0,35,0,5527,1,NA,45460.80078125,15,4,0,0,13780.7998046875,13780.7998046875,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,23,0,0,NA,1
"16563",0,0,1,12,8,12,1935,NA,0,57,0,1276,0,1,51678,22,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,1
"16580",1,0,0,11,9,7,1962,4,2277,30,25038.75,1728,2,1,39146.25,NA,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,1,1,0
"16594",1,0,1,13,7,10,1948,NA,3285,44,23100,2131,0,1,42075,18,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"16604",0,0,1,12,1,7,1953,13,2038,40,29700,9230,2,0,64422.6015625,22,2,0,0,0,0,0,0,5577,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"16605",1,1,0,14,2,7,1948,NA,2352,45,113850,856,1,1,202950,19,3,0,0,0,0,0,0,0,0,NA,12,1650,NA,NA,0,0,3,19,0,1,1,0
"16612",0,0,1,12,8,9,1960,13,637,32,14850,3145,2,1,23149.5,4,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,0,NA,1
"16632",0,1,0,12,1,11,1934,NA,1715,60,32755.80078125,302,0,0,32755.80078125,34,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"16635",0,0,1,13,9,12,1938,NA,1563,54,57750,3310,0,0,65670,10,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"16647",1,0,1,17,12,11,1951,34,1840,41,152625,2298,2,1,306900,15,1,0,0,0,0,0,0,0,0,16,NA,NA,0,0,NA,0,2,21,0,1,1,0
"16649",1,0,1,11,9,8,1966,29,1344,26,NA,1518,0,0,93512.1015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,11,9471,20625,0,0,0,1,29,0,1,NA,0
"16655",1,0,1,12,4,11,1950,NA,NA,43,0,5268,2,NA,53248.80078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,45,0,0,NA,0
"16662",1,0,1,11,2,9,1967,37,1461,26,20625,9948,2,1,36664.6484375,4,2,0,1645.05004882812,6397.0498046875,0,0,2880,0,0,8,12,39703.94921875,0,0,0,0,1,37,0,1,1,0
"16676",1,0,1,11,8,10,1935,NA,1932,57,49074.30078125,2515,0,1,69884.1015625,31,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"16678",0,1,0,11,6,11,1950,NA,1560,43,13612.5,10052,0,0,13612.5,16,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,0,1,0
"16679",1,0,1,17,6,11,1955,36,1785,37,57750,1956,2,1,70950,11,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"16680",0,0,0,1,6,6,1939,NA,0,54,0,3386,0,1,92251.5,NA,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"16681",0,0,1,16,5,12,1961,13,1026,31,16500,2139,2,1,90915,6,2,0,0,0,0,0,NA,0,0,NA,17,255931.5,NA,NA,0,0,3,41,0,1,NA,1
"16711",0,0,1,12,5,11,1938,NA,0,55,0,3754,0,1,248749.046875,NA,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,0,NA,1
"16715",1,0,1,17,5,12,1947,NA,716,46,16500,293,2,1,134640,27,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"16737",0,1,0,16,11,6,1966,42,1520,26,36300,452,1,0,51150,8,1,0,0,0,0,0,0,0,0,11,12,52816.5,30117.44921875,0,0,0,3,42,0,1,1,0
"16807",1,0,1,17,9,13,1948,NA,1894,44,41250,5290,1,1,123205.5,18,2,0,7210.5,7210.5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"16809",0,0,1,12,2,12,1946,NA,2010,47,26400,3153,0,NA,101475,21,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"16812",0,1,0,12,5,10,1947,NA,0,46,0,5720,1,0,39408.6015625,9,5,0,0,0,0,0,0,3960,0,NA,NA,NA,NA,NA,NA,0,3,39,0,0,1,0
"16816",1,1,0,15,9,8,1961,32,2040,31,24750,4213,3,1,24750,10,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"16824",0,0,1,15,1,7,1960,41,1936,33,19800,2047,1,1,60781.05078125,10,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,0,NA,1
"16831",0,0,1,12,10,11,1932,NA,1050,60,13200,3466,0,1,161700,12,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"16853",1,1,0,9,5,7,1955,19,2040,38,9900,6900,2,1,42259.80078125,15,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,0,1,0
"16863",1,0,1,14,6,8,1963,24,4267,29,57750,1553,2,1,75078.296875,9,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"16874",1,0,1,12,3,11,1957,31,1878,36,50098.94921875,6046,0,0,110097.8984375,10,2,0,0,0,0,0,0,0,0,14,NA,NA,1683,0,NA,0,1,31,0,1,1,0
"16886",1,1,0,9,1,11,1968,17,0,25,0,10009,0,0,1.64999997615814,NA,1,0,0,0,0,0,0,0,0,11,NA,NA,13612.5,0,NA,0,3,42,0,0,1,0
"16887",1,0,1,17,11,11,1940,NA,2760,52,363000,3203,0,1,574299,18,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,1,1,0
"16893",0,0,1,12,4,6,1956,37,1864,37,14719.650390625,10032,2,1,59893.3515625,9,3,0,1227.59997558594,1227.59997558594,0,0,NA,0,0,11,10,39600,33000,0,0,0,1,37,0,1,NA,1
"16895",0,0,0,10,9,11,1953,4,1870,40,0,9518,0,NA,38115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,8250,13200,0,0,0,4,4,0,0,NA,0
"16921",0,0,1,17,11,10,1953,29,204,39,107250,9879,2,NA,140373.75,12,5,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"16927",1,0,1,12,6,12,1944,NA,0,48,0,173,0,0,30030,24,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,0,1,0
"16933",0,0,1,8,9,9,1937,NA,0,55,0,3284,0,NA,92070,3,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,0,NA,1
"16952",1,0,1,12,3,7,1963,13,2340,30,38940,9867,1,0,70836.1484375,10,2,0,0,8098.2001953125,8098.2001953125,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"16993",1,0,1,12,8,10,1950,NA,2183,42,56100,3335,1,1,125400,17,1,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,3,10,0,0,1,0
"17017",0,0,1,12,3,10,1943,NA,2044,50,33000,4740,0,1,164216.25,14,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"17033",1,0,1,12,3,10,1943,NA,2295,50,42900,4740,0,1,164216.25,24,1,0,346.5,346.5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"17064",1,0,1,16,8,10,1955,3,5720,37,146850,1602,2,1,293700,11,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"17067",0,0,1,16,11,9,1960,21,2057,32,56100,5613,3,NA,110599.5,5,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"17079",0,0,1,12,6,NA,1962,9,360,31,1518,3963,3,0,12959.099609375,9,2,0,0,7827.60009765625,0,0,3000,6864,1744,12,NA,NA,NA,0,NA,0,3,32,0,1,1,0
"17086",1,0,1,12,7,13,1965,31,1153,28,56100,3634,2,1,74415,7,2,0,9900,14850,0,4950,0,0,0,12,12,99000,0,0,0,0,1,31,0,0,1,0
"17094",0,0,1,16,1,11,1942,NA,2120,51,55935,1590,0,NA,67410.75,27,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"17095",0,0,1,10,4,10,1937,NA,0,56,0,3549,0,1,47157,6,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,0,NA,1
"17097",1,0,1,17,3,13,1968,4,4010,25,29700,6940,0,1,37144.80078125,6,3,0,0,0,0,0,0,0,0,12,13,123750,24750,0,0,0,4,36,0,1,1,0
"17117",1,1,0,13,8,3,1963,17,660,30,4125,10046,1,0,5156.25,11,1,0,0,3821.39990234375,0,0,2316,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"17120",1,0,1,14,7,12,1944,NA,2000,48,40590,3202,0,0,44391.6015625,22,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"17126",0,NA,NA,16,8,12,1965,34,NA,29,0,3704,0,1,164340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,34,1,0,NA,0
"17153",1,0,1,12,10,9,1963,32,3220,29,66000,5041,0,1,100734.1484375,3,1,0,0,0,0,0,0,0,0,12,8,41250,28050,0,0,0,3,32,0,1,1,0
"17154",1,0,1,17,3,12,1948,NA,2040,45,20625,2932,0,1,92400,15,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"17162",1,0,1,10,8,9,1968,21,192,25,NA,5612,0,0,66709.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,8,52800,11550,0,0,0,2,21,0,1,NA,0
"17167",1,0,1,16,2,11,1947,NA,2530,46,103950,3625,1,1,187110,20,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"17170",0,0,1,16,6,12,1949,NA,1603,44,31887.900390625,3378,1,0,56387.1015625,10,3,0,0,0,0,0,0,13860,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"17181",1,0,1,14,8,10,1940,NA,2600,52,0,3545,1,1,225225,26,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,1,0
"17186",1,1,0,16,4,10,1953,9,2440,40,66000,530,2,1,102953.3984375,14,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"17207",0,0,1,16,1,9,1955,2,0,38,0,1451,3,1,130515,12,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,0,NA,1
"17208",0,1,0,12,9,0,1951,10,1777,41,41250,816,2,1,99000,12,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,NA,1
"17222",1,0,1,16,9,10,1963,20,2900,29,206250,4405,0,1,237600,7,1,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,1,20,0,1,1,0
"17237",1,0,1,16,10,10,1962,37,2364,30,107250,1066,1,1,133815,4,3,0,0,0,0,0,0,0,0,12,NA,NA,30001.94921875,0,NA,0,1,37,0,1,1,0
"17274",0,0,1,12,7,10,1955,21,1718,37,22275,207,1,NA,170809.65625,14,4,0,0,0,0,0,NA,9108,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"17292",1,0,1,12,4,10,1947,NA,2762,46,21450,2666,1,0,38874,20,3,0,0,7524,7524,0,0,0,0,9,12,0,0,0,0,0,1,37,0,1,1,0
"17305",1,0,1,12,6,10,1963,14,2262,30,57750,7269,0,1,108900,3,1,0,0,0,0,0,0,0,0,12,12,66000,28050,0,0,0,2,14,0,1,1,0
"17314",1,0,1,16,4,9,1963,22,2482,30,64185,3279,0,1,95155.5,7,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"17348",1,1,0,12,12,10,1936,NA,2040,56,0,3979,2,0,33358.05078125,30,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"17370",0,0,1,12,10,10,1953,37,103,39,9900,7735,2,1,69630,6,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"17372",1,0,1,11,9,8,1944,NA,440,48,9471,1518,0,1,93512.1015625,22,3,0,19691.099609375,19691.099609375,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"17377",0,0,1,10,6,7,1953,13,2376,40,31350,8719,0,1,97350,3,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"17378",0,0,1,11,8,10,1942,NA,1445,50,19965,2267,0,0,42487.5,16,5,0,0,0,0,0,0,0,0,NA,9,0,NA,NA,0,0,3,45,0,1,1,0
"17388",0,0,1,14,5,11,1951,34,1376,42,39600,8950,2,1,161271,15,2,0,1518,1518,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,NA,1
"17407",0,0,1,17,1,8,1958,31,1617,35,33000,325,2,1,173580,7,1,0,0,0,0,0,NA,0,0,12,16,82500,0,0,0,0,1,31,0,1,NA,1
"17409",1,0,1,14,9,12,1947,NA,2760,45,72600,1561,1,1,80025,17,2,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,3,16,0,1,1,0
"17412",0,0,1,14,2,9,1964,21,2040,29,26400,9968,1,1,51150,NA,3,0,0,0,0,0,NA,0,0,12,NA,NA,41250,0,NA,0,2,21,0,1,NA,1
"17431",1,0,1,17,9,10,1961,42,2160,31,62700,2727,3,1,77550,5,1,0,0,0,0,0,0,0,0,17,15,247500,46200,0,0,0,3,42,0,1,1,0
"17433",0,0,1,12,6,8,1959,37,0,34,0,9889,2,NA,37661.25,5,5,0,0,0,0,0,NA,0,0,9,10,37950,0,0,0,0,1,37,0,0,NA,1
"17457",1,0,1,14,10,10,1940,NA,2430,52,52800,4079,0,1,122100,26,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"17461",1,0,1,17,7,11,1951,24,2205,42,119625,440,2,1,144177,12,2,0,0,0,0,0,0,0,0,16,17,0,0,0,0,0,3,9,0,1,1,0
"17470",0,0,1,14,8,12,1950,NA,1484,42,6105,2402,3,1,81427.5,7,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,NA,1
"17477",0,0,1,16,5,10,1951,6,0,42,0,2065,3,1,651750,15,2,0,0,0,0,0,NA,0,0,17,16,66000,0,0,0,0,3,19,0,0,NA,1
"17506",0,0,1,12,8,10,1958,12,2181,34,23892,6225,3,1,42966,5,2,0,0,0,0,0,NA,0,0,12,12,14850,19800,0,0,0,2,48,0,1,NA,1
"17510",1,0,1,12,11,8,1960,37,0,32,0,5582,0,1,13200,9,4,0,13200,13200,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"17516",0,0,1,16,7,10,1951,23,1316,42,41745,2706,1,1,82995,12,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,23,0,1,NA,1
"17517",0,0,1,13,1,10,1955,14,2000,38,35475,7769,0,0,38775,11,2,0,0,0,0,0,0,0,0,9,NA,NA,0,0,NA,0,2,26,0,1,1,0
"17521",1,1,0,12,7,7,1958,3,2400,34,46200,2803,1,1,70950,8,1,0,0,0,0,0,0,0,0,10,11,0,22466.400390625,0,0,0,3,3,0,1,1,0
"17524",1,1,0,16,6,9,1956,32,1613,36,16500,2930,0,1,43395,10,2,0,1320,1320,0,0,0,0,0,11,NA,NA,8250,0,NA,0,2,22,0,1,1,0
"17541",0,0,1,12,11,8,1960,24,0,32,0,1550,2,1,165990,10,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,0,NA,1
"17581",0,0,1,17,7,11,1951,4,1848,41,69300,4108,0,0,132825,10,4,0,0,0,0,0,0,0,0,15,NA,NA,0,0,NA,0,4,4,0,1,1,0
"17586",0,1,0,12,8,8,1960,13,0,32,0,5824,2,0,1.64999997615814,7,4,0,0,0,0,0,0,0,0,11,NA,NA,13200,0,NA,0,3,23,0,0,1,0
"17591",0,0,1,17,11,11,1955,20,0,37,0,1763,2,1,177276,9,2,0,0,0,0,0,NA,0,0,12,12,0,NA,0,0,0,1,20,0,0,NA,1
"17606",1,0,1,11,8,11,1934,NA,1750,58,30091.05078125,3404,0,1,72009.296875,29,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,49,0,1,1,0
"17625",1,0,1,12,8,12,1958,34,2829,34,90750,4907,2,1,93843.75,8,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"17629",0,0,1,16,3,11,1951,34,0,42,0,2298,2,1,306900,11,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"17669",0,0,1,12,3,9,1956,42,1701,37,24750,1649,2,1,85800,5,1,0,0,0,0,0,NA,0,0,10,11,660,0,0,0,0,3,42,0,1,NA,1
