"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"30096",1,0,1,12,7,11,1955,39,2980,34,46592,3324,3,1,46619.30078125,11,3,0,0,0,0,0,0,0,0,16,10,NA,63700,0,0,0,3,39,0,0,1,0
"30120",0,0,1,14,9,11,1956,4,2178,33,40040,7077,0,0,40768,13,2,0,0,0,0,0,0,0,0,16,NA,NA,0,0,NA,0,4,4,0,1,1,0
"30127",1,0,1,15,4,10,1955,4,1592,35,76440,5087,0,0,76440,10,1,0,0,0,0,0,0,0,0,17,NA,NA,0,0,NA,0,4,4,0,1,1,0
"30131",1,0,1,10,2,9,1960,29,2820,30,56784,6006,2,1,68068,7,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"30136",0,0,1,17,5,11,1947,NA,1472,43,55510,1476,2,1,100646,20,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"30148",0,0,1,12,3,10,1959,18,1275,31,16420.0390625,5776,2,1,95586.3984375,7,3,0,0,0,0,0,NA,0,0,8,12,61880,20020,0,0,0,1,18,0,1,NA,1
"30153",0,1,0,15,3,10,1953,9,2260,37,31668,2149,2,NA,74984,8,2,0,0,0,0,0,NA,3276,0,13,12,7280,6370,0,0,0,3,9,0,1,NA,1
"30163",1,0,1,14,6,7,1956,34,3685,33,54600,1217,2,1,87542,10,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"30170",0,0,1,12,1,8,1943,NA,2490,47,20930,1033,0,1,71890,24,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,NA,1
"30173",0,NA,NA,14,10,11,1945,NA,1656,44,NA,5506,0,NA,82484.21875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,NA,0,1,NA,0
"30180",1,0,1,9,4,10,1943,NA,2358,46,60060,39,0,1,111249.3203125,23,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"30197",1,0,1,17,2,11,1948,NA,2230,42,43680,119,2,1,84812,16,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,0,1,0
"30208",1,0,1,16,3,11,1962,21,2480,28,72800,3966,0,0,74165,5,2,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,2,21,0,1,1,0
"30215",0,0,1,14,3,12,1962,36,1002,28,23660,5576,0,0,58240,5,1,0,0,0,0,0,NA,0,0,NA,16,NA,NA,NA,NA,0,4,36,0,1,NA,1
"30230",0,0,1,12,2,10,1964,14,2122,26,24500.83984375,794,3,1,51824.5,NA,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"30250",0,0,1,17,6,12,1938,NA,2350,51,72800,5476,0,1,236145,35,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,NA,1
"30263",1,0,1,14,2,10,1946,NA,2508,44,23205,3544,2,1,56201.6015625,23,3,0,0,0,0,0,0,0,0,13,NA,NA,1092,0,NA,0,4,43,0,1,1,0
"30275",1,0,0,16,6,12,1937,NA,3766,53,70390.3203125,5660,0,1,145902.125,22,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"30277",0,0,1,17,7,13,1940,NA,410,49,13808.33984375,2394,1,1,94487.1171875,5,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,0,NA,1
"30305",0,0,1,15,7,11,1957,39,2416,32,69160,1927,3,1,123396,5,1,0,0,0,0,0,NA,0,0,12,12,0,0,0,0,0,3,39,0,1,NA,1
"30311",0,0,1,17,3,11,1964,29,3518,26,58240,4854,0,NA,128856,7,2,0,0,0,0,0,NA,0,0,12,13,185640,41860,0,0,0,1,29,0,1,NA,1
"30318",0,0,1,14,11,12,1958,1,1488,31,9100,4748,2,0,33488,NA,1,0,0,0,0,0,0,4368,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"30319",0,1,0,5,8,6,1935,NA,1989,54,17472,6933,0,0,17472,17,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"30346",1,0,1,17,8,10,1931,NA,3150,58,127400,6344,0,1,173810,35,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"30351",0,0,1,12,2,8,1930,NA,1888,60,23660,2452,0,0,26390,17,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"30356",0,0,1,12,12,9,1953,23,1576,36,NA,978,2,NA,81932.7578125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,23,0,1,NA,0
"30361",1,0,1,15,6,12,1939,NA,3390,51,132896.40625,5476,0,1,236145,25,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"30362",1,0,1,16,11,11,1958,20,2205,31,61880,6356,2,1,90090,8,3,0,0,0,0,0,0,0,0,12,17,41860,10920,0,0,0,1,20,0,1,1,0
"30377",0,0,1,12,8,8,1939,NA,208,50,1319.5,333,0,NA,34807.5,27,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,0,NA,1
"30444",0,0,1,13,9,7,1953,26,1000,36,6006,878,3,1,39312,12,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,NA,1
"30446",0,0,1,12,2,10,1957,32,1850,33,21112,5247,3,NA,54964,4,1,0,0,0,0,0,NA,3276,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"30482",0,0,1,17,11,10,1954,31,188,35,4368,2425,2,1,87811.359375,2,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"30519",1,0,1,16,7,8,1946,NA,2196,43,78260,3945,0,1,145359.765625,20,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,1,0
"30538",1,0,1,12,3,10,1933,NA,2126,57,93254.9765625,5791,0,1,144069.375,34,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"30540",1,0,1,14,3,8,1947,NA,2880,43,63700,3590,0,1,78260,NA,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,27,0,1,1,0
"30554",0,0,1,17,1,11,1960,41,2189,30,54600,4629,0,NA,245700,4,1,0,0,0,0,0,NA,0,0,17,12,58240,49140,0,0,0,3,41,0,1,NA,1
"30561",0,1,0,12,9,7,1956,13,1265,33,15793.9599609375,5326,2,1,48517.55859375,11,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"30575",0,0,1,12,5,10,1934,NA,2000,55,16380,422,0,1,51990.12109375,33,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,40,0,1,NA,1
"30579",0,0,1,12,10,11,1955,18,1554,35,47320,6744,0,NA,86632,9,3,0,0,0,0,0,NA,0,0,11,11,16380,0,0,0,0,1,18,0,1,NA,1
"30609",1,0,1,15,1,9,1957,21,3948,33,82992,652,2,1,96409.0390625,10,1,0,1914.64001464844,1914.64001464844,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"30627",1,0,1,17,2,11,1941,NA,2000,49,154700,2997,0,1,323960,23,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"30639",1,0,1,14,7,10,1955,42,686,34,NA,4950,0,1,68009.7578125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,0,0
"30656",1,0,1,12,8,10,1963,32,2250,26,30576,5247,3,1,54964,4,1,0,0,0,0,0,0,0,0,14,12,55692,21840,0,0,0,3,32,0,1,1,0
"30663",0,1,0,12,7,5,1964,8,2187,25,68251.8203125,6903,1,0,68251.8203125,4,1,0,0,0,0,0,0,0,0,12,NA,NA,38884.30078125,0,NA,0,3,8,0,1,1,0
"30707",0,0,1,14,4,10,1951,6,3872,38,2912,55,0,1,114478,16,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"30714",0,0,1,14,12,11,1950,NA,1491,39,22313.19921875,1272,2,1,103112.1015625,13,2,0,0,0,0,0,NA,0,0,NA,16,0,NA,NA,0,0,1,31,0,1,NA,1
"30727",0,0,1,16,2,11,1956,34,416,34,5967.77978515625,5158,3,NA,108906.9765625,11,3,0,0,0,0,0,NA,2839.19995117188,0,12,12,60060,0,0,0,0,2,34,0,1,NA,1
"30730",1,0,1,16,9,9,1956,24,3150,33,80990,3393,0,0,158340,10,1,0,0,0,0,0,0,0,0,12,17,69533.1015625,6983.33984375,0,0,0,2,24,0,1,1,0
"30733",0,0,1,12,3,9,1938,NA,803,52,8554,3128,0,1,74802,3,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"30746",0,0,1,6,3,12,1933,NA,1750,60,22680.83984375,552,0,0,22680.83984375,38,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,1,0
"30768",0,0,1,17,1,13,1955,21,0,34,0,3963,4,1,218400,NA,3,0,0,0,0,0,NA,0,0,12,NA,NA,19110,0,NA,0,3,10,0,0,NA,1
"30789",1,0,1,16,11,8,1948,NA,2080,41,81718,675,0,1,118846,18,1,0,2548,2548,0,0,0,0,0,17,12,3694.60009765625,25480,0,0,0,2,12,0,1,1,0
"30804",1,0,1,12,4,9,1955,13,80,34,400.399993896484,1311,1,1,43061.19921875,15,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,0,1,0
"30810",0,0,1,16,11,11,1954,13,104,35,859.039978027344,4637,3,1,168058.796875,12,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"30892",0,0,1,14,7,9,1948,NA,2160,41,98280,1979,0,NA,212940,18,2,0,0,0,0,0,NA,0,0,7,12,3437.97998046875,0,0,0,0,1,31,0,1,NA,1
"30901",1,0,1,13,5,13,1961,46,2300,28,30940,4303,0,1,32760,NA,3,0,0,0,0,0,0,0,0,16,17,12558,30030,0,0,0,5,51,0,1,1,0
"30928",1,0,1,16,4,13,1952,21,2430,38,182000,3970,1,1,340340,15,1,0,0,0,0,0,0,0,0,11,16,0,0,0,0,0,2,21,0,1,1,0
"30936",0,0,1,16,8,13,1952,45,2295,37,NA,4320,1,NA,46819.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,1,1,NA,0
"30956",0,0,1,14,10,11,1956,3,900,33,14560,5076,2,1,43962.1015625,8,3,5765.759765625,1796.33996582031,7562.10009765625,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"30986",0,1,0,7,5,7,1945,NA,0,45,0,5309,5,0,11830,18,2,0,0,19474,0,0,4200,0,6500,8,NA,NA,0,0,NA,0,2,21,0,0,1,0
"30992",0,0,1,12,5,6,1959,23,3172,30,14543.6201171875,4535,0,NA,46628.3984375,10,1,0,0,0,0,0,NA,0,0,8,5,40040,0,0,0,0,3,23,0,1,NA,1
"31000",0,0,1,16,5,9,1954,40,1968,35,40040,1776,2,1,122595.203125,12,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"31014",1,0,1,10,7,5,1956,39,2354,34,23660,3595,2,1,31886.400390625,11,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"31026",1,0,1,10,12,11,1942,NA,2232,47,69160,4638,2,1,92820,25,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,1,0
"31028",1,0,1,12,4,11,1950,NA,1560,40,NA,5456,0,NA,69067.1796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,0
"31047",0,0,1,14,4,12,1950,NA,1888,40,21840,6943,1,NA,82910.1015625,13,2,0,791.700012207031,791.700012207031,0,0,NA,0,0,NA,10,0,0,0,0,0,3,45,0,1,NA,1
"31053",0,0,1,14,5,11,1951,39,2178,38,45500,410,1,NA,184143.953125,8,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"31061",0,0,1,17,2,11,1961,21,0,29,0,179,1,NA,45554.6015625,5,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"31070",1,0,1,11,4,11,1963,4,2002,27,56420,6079,2,1,58331,3,3,0,0,0,0,0,0,0,0,16,NA,NA,0,0,NA,0,4,4,0,1,1,0
"31093",1,0,1,12,12,10,1960,29,1984,29,127400,5745,2,1,154700,9,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"31101",0,0,1,16,6,7,1963,34,2045,26,21840,2809,0,1,96460,8,2,0,0,0,0,0,NA,0,0,14,12,16380,45500,0,0,0,3,42,0,1,NA,1
"31109",1,1,0,12,9,8,1933,NA,2944,56,105560,2706,0,1,114751,33,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"31158",0,0,1,17,5,11,1953,6,733,36,34580,2498,3,1,107562,13,1,0,0,0,0,0,NA,0,0,14,17,0,0,0,0,0,1,6,0,1,NA,1
"31192",0,0,1,12,10,9,1963,21,1512,26,14560,5412,0,NA,44298.80078125,8,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,1,NA,1
"31201",1,0,1,12,7,7,1961,37,1712,28,38220,3866,2,1,44082.21875,5,1,0,2912,2912,0,0,0,0,0,12,8,0,33124,0,0,0,1,37,0,1,1,0
"31208",1,0,1,16,5,9,1932,NA,2352,57,131040,5039,0,1,261170,34,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"31210",0,0,1,12,12,10,1948,NA,1922,41,58240,7084,2,NA,116480,14,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,0,NA,1
"31212",1,0,1,9,11,8,1953,26,832,36,1092,884,2,1,9147.3203125,14,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,1,0
"31240",0,0,1,12,2,10,1932,NA,0,57,0,4545,0,1,56602,35,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,0,NA,1
"31252",1,0,1,15,3,9,1950,NA,2212,40,61880,1131,2,1,80134.6015625,17,1,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,3,9,0,1,1,0
"31264",0,0,1,12,10,10,1936,NA,1837,53,32760,5791,0,NA,144069.375,26,3,0,0,0,0,0,NA,0,0,10,NA,NA,0,0,NA,0,3,3,0,1,NA,1
"31279",1,0,1,16,7,10,1964,34,3264,25,37128,4407,1,1,49504,7,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,6,NA,0,1,1,0
"31282",0,0,1,15,2,9,1934,NA,1920,57,43680,2776,0,0,54731.0390625,34,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,1,0
"31283",0,0,1,16,10,12,1953,24,0,36,0,467,3,1,87087,6,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,17,0,1,NA,1
"31311",0,0,1,11,11,11,1943,NA,1778,46,54600,1113,0,NA,125034,13,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"31316",0,0,1,12,1,8,1953,34,816,37,9282,2967,2,1,82810,4,3,0,0,0,0,0,NA,0,0,12,10,1456,0,0,0,0,2,34,1,0,NA,1
"31319",0,0,1,13,2,8,1932,NA,0,58,0,6265,0,NA,99008,12,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"31370",0,0,1,12,8,11,1950,NA,1656,39,65520,3219,0,0,72436,17,1,0,2366,2366,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,12,0,1,1,0
"31411",0,0,1,14,6,11,1955,13,2010,34,23660,5311,2,1,78265.4609375,11,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"31414",1,0,1,17,12,12,1963,46,1425,26,18200,4190,2,1,22063.859375,3,1,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,4,5,0,1,1,0
"31467",1,1,0,17,6,9,1959,13,1170,30,NA,403,0,NA,81892.71875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,41860,0,NA,0,2,24,0,1,NA,0
"31479",1,0,1,17,10,11,1946,NA,2352,43,136500,3098,0,1,212940,17,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,1,0
"31483",0,0,1,12,8,13,1931,NA,3427,58,43680,376,0,0,59368.3984375,25,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"31517",1,0,1,12,7,10,1950,NA,4160,39,58240,2027,2,1,113229.4765625,17,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"31529",1,0,1,16,7,11,1959,31,1750,30,29120,2356,0,1,84630,8,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"31530",0,1,0,8,7,9,1959,16,90,30,873.599975585938,1342,0,0,8867.0400390625,2,4,0,0,6224.39990234375,5307.1201171875,0,504,0,0,8,NA,NA,0,0,NA,0,3,16,0,0,1,0
"31536",1,0,0,16,6,10,1953,35,4500,38,87360,3378,0,1,99972.6015625,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,1,0
"31538",0,0,1,14,6,8,1963,23,1800,26,36036,3404,1,1,81536,3,1,0,0,0,0,0,NA,0,0,12,13,19656,38547.6015625,0,0,0,3,23,0,1,NA,1
"31569",0,0,1,12,3,12,1947,NA,585,43,NA,1514,0,NA,53963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,0,0,4,27,0,1,NA,0
"31642",0,0,1,14,12,8,1964,12,1814,25,34580,3055,0,1,72072,7,3,0,0,0,0,0,NA,0,0,16,14,NA,82173,0,NA,0,4,2,0,1,NA,1
"31646",1,0,1,17,1,10,1931,NA,2200,59,27300,4811,0,1,49977.19921875,36,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,18,0,1,1,0
"31669",1,0,1,17,7,10,1951,4,2676,38,81900,4204,4,1,84266,15,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"31698",0,0,1,16,7,10,1959,34,1864,30,50960,2824,0,1,93821,10,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"31708",0,0,1,12,12,10,1958,46,1482,31,23660,3397,1,0,27127.099609375,8,2,0,0,0,0,0,0,3467.10009765625,0,12,13,19259.240234375,1092,0,0,0,4,46,0,1,1,0
"31733",0,0,1,16,11,10,1957,37,0,32,0,3660,3,1,73346,3,1,0,0,0,0,0,NA,0,0,14,NA,NA,21840,0,NA,0,3,9,0,0,NA,1
"31734",1,0,1,17,1,9,1950,NA,2430,40,182000,5747,2,1,282100,17,3,0,0,0,0,0,0,0,0,14,14,0,15652,0,0,0,4,4,0,1,1,0
"31738",0,0,1,17,11,12,1955,31,2024,34,91000,1717,1,NA,237328,11,1,0,0,0,0,0,NA,0,0,NA,16,NA,NA,NA,NA,0,1,31,0,1,NA,1
"31761",1,0,1,14,9,12,1940,NA,2750,49,70070,5808,0,1,72800,26,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,1,1,0
"31765",0,0,1,16,5,12,1959,36,1165,30,16380,4076,0,0,16380,5,2,0,0,0,0,0,0,0,0,12,NA,NA,36582,0,NA,0,4,4,0,1,1,0
"31790",1,0,1,7,9,7,1940,NA,0,50,0,433,0,0,6188,27,3,0,5460,5460,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"31802",0,0,1,12,2,13,1949,NA,0,41,0,4173,1,1,116480,5,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,0,NA,1
"31827",0,0,1,17,11,8,1947,NA,232,42,17108,6824,3,1,122668,16,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"31855",0,0,1,15,8,10,1962,36,2024,27,8397.48046875,4075,2,1,45591,3,3,0,0,0,0,0,NA,0,0,14,14,32698.119140625,0,0,0,0,4,36,0,1,NA,1
"31871",1,0,1,15,4,5,1952,36,2205,38,43680,6134,0,1,43680,16,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"31879",0,0,1,10,7,9,1935,NA,1880,54,14201.4599609375,5118,0,NA,89667.7578125,23,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"31881",0,0,0,8,3,7,1955,4,1480,35,9100,2055,2,1,60249.28125,12,1,0,2366,2366,0,0,NA,0,0,8,5,8190,5096,0,0,0,4,4,0,1,NA,1
"31903",0,0,1,16,11,12,1960,37,1358,29,13468,3560,1,1,40689.73828125,5,2,0,0,0,0,0,NA,0,0,14,14,0,0,0,0,0,1,37,0,0,NA,1
"31909",1,0,1,16,8,9,1963,39,1923,26,39949,3347,0,0,39949,7,3,0,0,0,0,0,0,0,0,12,17,100100,0,0,0,0,3,42,0,1,1,0
"31919",1,0,1,17,11,12,1931,NA,2318,59,118300,3508,0,1,154108.5,35,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,1,0
"31935",0,0,1,14,6,11,1944,NA,2688,44,30940,2030,1,NA,192465,8,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"31975",0,0,1,12,10,11,1952,20,1853,37,45500,1130,2,1,94640,15,1,0,0,0,0,0,NA,0,0,17,NA,NA,61559.6796875,0,NA,0,1,20,0,1,NA,1
"31979",0,0,1,16,5,10,1964,34,550,25,NA,5159,0,NA,75073.1796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,17,0,0,0,0,0,2,34,0,1,NA,0
"31993",0,0,1,13,9,9,1953,21,1960,37,50960,474,0,1,169260,13,2,0,0,0,0,0,NA,0,0,11,10,70434,0,0,0,0,2,21,0,1,NA,1
"32010",1,0,1,12,10,10,1954,14,2008,35,30030,1010,2,1,54509,10,5,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,2,14,0,1,1,0
"32043",0,0,1,15,12,10,1954,13,0,35,0,3623,4,1,31797.220703125,9,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"32058",0,0,1,13,7,10,1960,21,1680,29,46956,571,3,1,118780.4765625,6,3,0,0,0,0,0,NA,0,0,14,17,14560,60060,0,0,0,3,35,0,1,NA,1
"32083",0,0,1,17,12,9,1947,NA,1674,42,43680,5676,2,1,121466.796875,19,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"32099",1,0,1,13,7,9,1964,26,3891,25,546,1696,2,1,16744,2,1,0,0,0,0,0,0,0,0,12,8,7094.35986328125,11102,0,0,0,2,26,0,1,1,0
"32101",0,0,1,17,3,11,1936,NA,2550,54,22768.19921875,4198,1,1,50778,22,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"32103",0,0,1,17,2,13,1961,43,2178,29,42770,4078,2,1,93730,6,1,0,0,0,0,0,NA,0,0,17,17,78818.7421875,27300,0,0,0,4,43,0,1,NA,1
"32118",0,0,1,16,10,10,1952,34,0,37,0,2643,2,1,54600,6,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"32141",0,0,1,12,9,12,1951,13,2058,36,48106.23828125,2902,3,NA,104963.0390625,11,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,NA,1
"32142",0,0,1,16,6,12,1954,37,1229,35,18200,6311,4,1,57148,4,2,0,0,0,0,0,NA,0,0,12,12,54600,0,0,0,0,1,37,0,0,NA,1
"32178",1,0,1,12,8,8,1955,3,2860,34,20329.400390625,2348,2,1,36476.44140625,11,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"32202",0,0,1,16,4,6,1956,16,0,34,0,3656,1,1,3567.19995117188,2,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"32210",0,1,0,15,4,8,1943,NA,1309,47,12740,1107,1,0,19009.900390625,22,2,0,0,3130.39990234375,0,0,1720,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,1,0
"32224",0,0,1,17,9,7,1962,26,0,27,0,4069,2,1,67158,7,2,0,0,0,0,0,NA,1638,0,12,NA,NA,27300,0,NA,0,3,35,0,0,NA,1
"32225",1,0,1,12,7,10,1939,NA,2000,50,72800,3746,0,1,81900,28,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"32234",0,1,0,13,11,9,1949,NA,2495,40,60060,6570,0,0,71981,14,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"32253",1,0,1,16,12,8,1959,31,2570,29,254800,2312,2,1,300118,8,1,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,1,29,0,1,1,0
"32266",0,0,1,17,10,12,1950,NA,1939,39,56420,5733,1,1,167895,17,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"32273",0,0,1,12,8,10,1954,13,2000,35,30940,5468,1,1,96824,17,1,0,0,0,0,0,NA,0,0,12,11,28210,0,0,0,0,2,13,0,1,NA,1
"32279",0,0,1,14,9,10,1959,31,1896,30,72800,7142,0,0,72800,8,1,0,0,0,0,0,0,0,0,12,NA,NA,38220,0,NA,0,1,31,0,1,1,0
"32315",1,0,1,12,10,11,1957,31,2152,32,58240,7212,3,1,77168,14,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"32318",0,0,1,12,8,13,1943,NA,800,46,NA,717,1,NA,96605.6015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,0,0,NA,0,3,23,0,1,NA,0
"32332",1,0,1,16,2,10,1956,29,3053,34,98280,1638,3,1,98280,11,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
