"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"55708",0,0,1,12,6,13,1951,1327,39,8750,5969,2,1,140000,10,2,0,0,0,0,0,NA,0,0,10,12,0,0,0,0,0,1,20,0,1,NA,1
"55723",0,0,1,16,11,11,1958,1500,31,29750,4464,2,1,124600,7,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,0,NA,1
"55734",1,0,1,14,3,9,1949,2940,42,140000,3277,0,1,213500,18,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"55750",1,0,1,12,4,10,1941,2376,50,21000,8632,0,1,34125,26,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"55762",1,0,1,12,1,9,1960,2295,31,85750,6731,3,1,103250,7,2,0,0,0,0,0,0,0,0,12,8,19775,9975,0,0,0,3,16,0,1,1,0
"55769",1,0,1,12,3,12,1961,2100,30,54250,9017,2,1,98665,6,2,0,0,0,0,0,0,0,0,16,17,84000,43445.5,0,0,0,2,34,0,1,1,0
"55783",0,0,1,13,4,11,1935,988,56,NA,7907,0,NA,76676.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,2,12,0,1,NA,0
"55799",1,0,1,16,5,11,1945,1872,46,75250,6419,0,0,77175,20,3,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,2,14,0,1,1,0
"55829",1,0,1,12,3,11,1936,1779,55,41125,4618,2,1,117250,34,3,20125,0,20125,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,1,0
"55833",1,0,1,12,11,12,1932,2300,58,112000,7591,1,1,173250,34,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,0,1,0
"55849",1,0,1,12,5,8,1952,1984,38,45500,2857,0,1,71750,14,2,0,0,0,0,0,0,0,0,12,NA,NA,12425,0,NA,0,4,4,0,1,1,0
"55852",0,0,1,17,6,11,1952,2450,38,82250,5900,0,1,161437.5,7,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,30,0,1,NA,1
"55872",0,0,1,16,1,10,1940,1194,51,8750,5048,0,1,288750,22,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"55890",0,1,0,14,5,3,1956,1256,35,14532,8863,3,0,16684.5,13,5,0,0,5617.5,0,0,1980,0,1230,NA,NA,NA,NA,NA,NA,0,3,42,1,0,1,0
"55905",0,0,1,17,5,10,1957,1944,33,15300.25,1992,3,1,68708.5,10,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"55912",0,0,1,NA,9,9,1949,NA,41,NA,1748,4,NA,19922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,NA,NA,NA,0
"55917",0,0,1,17,8,10,1959,1160,31,38500,8570,2,1,98875,9,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"55923",1,0,1,12,7,11,1954,2400,36,58947,976,1,1,95712.75,12,1,0,0,0,0,0,0,0,0,16,10,0,57750,0,0,0,3,39,0,1,1,0
"55925",0,0,1,15,12,11,1952,2070,38,29050,4352,0,0,44422,13,3,0,0,7686,7686,0,0,0,0,10,NA,NA,0,0,NA,0,3,45,0,1,1,0
"55929",0,1,0,11,10,7,1940,1122,51,33250,6726,0,0,33250,2,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"55946",0,0,1,10,7,11,1940,728,50,10500,3966,0,NA,136500,21,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,35,0,1,NA,1
"55964",1,0,1,17,8,12,1934,2133,56,84000,4890,0,1,124250,32,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"55971",0,0,1,13,1,8,1954,0,37,0,1151,3,1,96775,5,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,0,NA,1
"55993",1,0,1,14,9,10,1943,1920,47,56000,3047,1,1,108500,23,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"56002",1,0,1,15,1,10,1952,2972,39,52937.5,589,1,1,99750,15,2,0,0,0,0,0,0,0,0,12,13,35000,4865,0,0,0,3,23,0,1,1,0
"56028",1,0,1,11,9,8,1939,1011,52,5258.75,5344,1,1,77612.5,30,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"56042",1,0,1,16,1,13,1940,1936,51,106881.25,5977,1,1,143106.25,27,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"56052",1,0,1,12,3,13,1960,0,31,0,1560,0,0,8575,4,3,0,0,2695,0,2275,240,0,0,17,16,0,0,0,0,0,2,34,1,0,1,0
"56080",0,1,0,15,9,6,1963,2001,27,35000,2225,1,1,78750,9,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,NA,1
"56088",0,1,0,17,2,10,1959,720,32,26250,4189,2,1,105000,5,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"56103",1,0,1,16,5,11,1957,2083,34,114276.75,8506,2,1,254660,7,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"56106",1,0,1,12,3,12,1954,2794,37,52500,6387,3,1,54531.75,13,3,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,3,3,0,1,1,0
"56112",0,0,1,16,11,13,1963,1920,27,64750,3576,0,1,126525,10,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"56114",1,0,1,12,4,9,1964,3772,26,43750,814,1,1,63175,6,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"56121",1,1,0,12,3,0,1966,1751,25,16800,2704,1,1,36960,7,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,0,1,0
"56126",0,0,0,12,4,11,1935,1536,55,22750,2122,0,1,95375,24,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,NA,1
"56153",0,0,1,13,11,10,1947,2504,43,69125,4677,0,1,139343.75,20,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,NA,1
"56174",1,1,0,12,11,11,1953,2288,37,25375,5986,0,1,49875,12,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"56176",1,0,1,12,9,10,1962,2924,28,38500,1507,1,1,39987.5,9,3,0,0,0,0,0,0,0,0,12,NA,NA,28047.25,0,NA,0,4,5,0,1,1,0
"56189",0,0,1,17,1,12,1949,1210,42,70000,3385,2,1,252000,9,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"56197",1,0,1,17,6,12,1949,2297,41,59500,6305,0,1,110019,13,3,0,0,0,0,0,0,0,0,13,12,0,0,0,0,0,2,34,0,1,1,0
"56224",1,0,1,12,8,6,1952,3598,38,49000,189,2,1,101554.25,13,1,0,0,0,0,0,0,0,0,13,12,0,37625,0,0,0,4,36,0,1,1,0
"56294",0,0,1,14,3,8,1960,2000,30,23800,5839,2,1,70437.5,6,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"56334",1,0,1,16,4,10,1960,2008,30,60441.5,22,3,1,62975.5,7,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"56342",0,0,1,16,10,12,1932,184,58,4550,2542,0,NA,22615.25,36,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,0,NA,1
"56381",1,0,1,12,3,11,1960,516,31,29750,6019,1,1,63595,7,2,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,21,0,0,1,0
"56399",0,0,0,14,3,10,1944,2120,47,22750,2933,0,NA,67984,27,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"56415",1,0,1,12,7,13,1953,64,37,0,3687,1,1,875,12,2,0,0,0,0,0,0,0,0,12,12,NA,0,0,0,0,1,29,0,1,1,0
"56420",1,0,1,17,7,11,1953,2047,37,87325,6385,2,1,130550,13,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,1,0
"56449",0,0,1,13,9,5,1950,0,40,0,6487,0,NA,43925,9,3,0,0,0,0,0,NA,0,0,12,11,0,0,0,0,0,4,36,0,0,NA,1
"56453",1,0,1,10,6,11,1956,1920,33,29750,7467,2,1,59500,8,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"56458",1,0,1,12,1,10,1942,1691,49,20125,5332,2,1,43377.25,26,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"56473",0,0,1,12,8,13,1954,20,36,1400,1403,2,1,118125,12,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,0,NA,1
"56474",1,0,1,17,6,10,1954,2430,36,45500,5612,5,1,48737.5,12,3,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,2,12,0,1,1,0
"56505",1,0,1,12,7,13,1948,2600,43,70000,7259,0,1,170450,20,1,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,2,22,0,1,1,0
"56513",1,1,0,11,3,7,1939,2000,52,21000,2326,0,1,63525,27,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"56521",1,0,1,15,3,10,1959,2020,32,24500,3225,1,1,46200,8,1,0,0,0,0,0,0,0,0,12,12,48650,17631.25,0,0,0,2,14,0,0,1,0
"56556",1,0,1,12,3,11,1942,2068,49,40250,655,0,1,117512.5,25,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"56559",1,0,1,12,11,11,1953,2400,37,80500,4272,2,1,96250,13,2,0,0,0,0,0,0,0,0,12,16,119000,0,0,0,0,2,34,0,1,1,0
"56560",0,0,1,12,4,11,1934,0,57,0,6283,0,1,162225,15,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"56626",0,0,1,12,11,10,1932,2000,58,21000,7466,0,1,38675,10,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,NA,1
"56650",1,0,1,12,10,10,1959,2024,31,27300,3508,2,1,51275,7,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"56652",0,0,0,12,8,9,1944,1963,48,46200,7686,0,1,144550,24,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"56671",1,0,1,12,10,10,1956,1477,34,52500,7393,2,1,85750,10,2,5250,0,5250,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,18,0,1,1,0
"56692",1,0,1,15,8,10,1954,2295,36,61250,8065,3,1,83650,9,1,0,0,0,0,0,0,0,0,12,12,15041.25,7525,0,0,0,4,5,0,1,1,0
"56711",0,0,1,16,11,10,1964,2032,26,40250,6048,0,1,107667,6,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"56727",1,0,1,12,12,6,1945,2151,45,35000,2864,0,1,78750,25,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"56729",1,0,1,16,10,11,1949,2350,41,166250,2813,1,1,168875,16,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"56749",0,0,1,12,12,11,1937,2792,53,11375,2671,0,NA,74375,15,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,NA,1
"56750",1,0,1,16,2,11,1957,2548,34,NA,218,0,0,114087.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,280,0,NA,0,2,12,0,1,NA,0
"56761",1,0,1,12,6,12,1966,2600,25,NA,6595,0,NA,139912.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,13,19250,22750,0,0,0,1,29,0,1,NA,0
"56798",0,0,1,12,7,12,1939,1672,51,30887.5,4284,1,0,34310.5,27,2,0,1911,3423,1512,0,0,0,0,12,12,0,0,0,0,0,2,34,0,0,1,0
"56817",0,0,1,13,2,10,1951,2080,40,0,3597,3,NA,17500,16,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"56820",0,0,1,12,11,11,1960,172,30,1849.75,6474,3,NA,42918.75,10,1,0,0,0,0,0,NA,0,0,12,11,22400,11375,0,0,0,3,19,0,1,NA,1
"56828",1,0,1,17,3,11,1948,1940,43,71750,4232,1,1,98525,14,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"56838",1,0,1,12,2,10,1959,298,32,5250,2840,2,1,30100,9,3,0,2100,2100,0,0,0,0,0,12,7,0,0,0,0,0,3,45,0,0,1,0
"56863",1,0,1,16,10,11,1960,2080,30,NA,3040,0,NA,97076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,0,9240,0,0,0,1,29,0,1,NA,0
"56865",0,0,1,12,10,12,1959,0,31,0,2267,2,1,101675,7,2,0,0,0,0,0,NA,0,0,12,NA,NA,35420,0,NA,0,2,24,0,0,NA,1
"56896",0,1,0,12,10,8,1961,1457,29,12250,7308,0,0,12250,7,4,0,0,0,0,0,0,0,0,10,5,9940,0,0,0,0,3,42,0,1,1,0
"56898",1,0,1,17,11,11,1963,1818,27,17500,6276,0,0,17500,7,1,0,0,0,0,0,0,0,0,12,16,8750,24500,0,0,0,3,3,0,1,1,0
"56922",1,0,1,17,7,12,1947,4320,43,231000,4322,2,1,240800,16,1,0,0,0,0,0,0,0,0,16,12,0,0,0,0,0,2,21,0,1,1,0
"56986",1,0,1,12,6,12,1957,2362,33,28875,2868,1,1,30345,15,2,0,0,0,0,0,0,0,0,12,14,14252,21000,0,0,0,3,45,0,1,1,0
"57052",1,0,1,12,12,10,1936,1912,54,52150,6402,0,1,71816.5,30,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"57070",0,0,1,12,4,8,1942,1900,48,15015,780,2,NA,46021.5,28,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"57102",1,0,1,17,1,11,1944,2860,47,161000,1528,1,1,172375,33,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"57125",1,0,1,12,4,9,1962,571,28,5250,599,2,1,42206.5,5,2,8470,3111.5,11581.5,0,0,0,0,0,9,9,28000,6125,0,0,0,3,41,0,0,1,0
"57127",1,1,0,12,11,12,1962,1780,28,0,1633,1,1,93446.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14,5705,0,0,0,0,3,16,0,0,NA,0
"57152",0,0,1,15,7,11,1940,2162,50,39515,6543,2,0,58415,24,1,0,0,0,0,0,0,10500,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"57159",1,0,1,17,7,9,1960,1560,30,10500,1532,0,1,26250,6,2,0,0,0,0,0,0,0,0,14,NA,NA,43750,0,NA,0,4,5,0,1,1,0
"57185",0,0,1,14,1,8,1943,208,48,787.5,3370,0,1,31937.5,24,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"57205",0,0,1,16,12,12,1944,980,46,18357.5,7378,3,1,130900,13,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,NA,1
"57209",0,0,1,6,8,11,1940,0,50,0,8652,2,1,52325,10,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,NA,1
"57211",1,0,1,14,1,10,1944,2070,47,61250,6954,1,1,117250,23,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"57217",1,0,1,14,1,12,1963,1755,28,42000,7730,0,0,42000,8,2,0,0,0,0,0,0,0,0,12,13,50750,49000,0,0,0,1,29,0,1,1,0
"57248",1,0,1,12,2,13,1961,3120,30,97125,718,0,0,98875,9,1,0,0,0,0,0,0,0,0,16,17,128339.75,0,0,0,0,2,14,0,1,1,0
"57249",0,0,1,16,1,8,1959,3000,32,59500,5364,0,1,106083.25,8,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"57251",0,0,1,16,5,9,1948,2020,42,49000,2348,2,1,127750,16,1,0,0,0,0,0,NA,0,0,12,12,980,0,0,0,0,2,26,0,1,NA,1
"57257",1,0,1,15,3,10,1957,2216,34,63000,5149,0,0,107318.75,10,2,0,0,0,0,0,0,0,0,7,NA,NA,0,0,NA,0,3,23,0,1,1,0
"57263",1,0,1,17,4,11,1936,3430,55,120951.25,3176,0,1,150701.25,23,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"57276",0,1,0,12,11,NA,1950,NA,40,0,7918,2,NA,22659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0,0,NA,0,3,1,0,0,NA,0
"57295",1,0,1,12,9,11,1949,2392,41,32550,4366,1,0,35262.5,17,3,0,0,0,0,0,0,0,0,NA,11,0,0,0,0,0,2,13,0,1,1,0
"57334",0,0,1,12,6,11,1939,1040,51,NA,6741,0,NA,48982.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,0,0,NA,0,2,13,0,1,NA,0
"57357",1,0,1,13,5,12,1961,1936,30,63000,6280,2,1,71925,6,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,38,0,1,1,0
"57364",1,0,1,16,5,12,1941,1735,49,0,5211,0,1,38500,26,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"57366",1,0,1,16,10,12,1947,2450,43,152250,406,3,1,179340,18,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"57380",0,0,1,17,3,11,1951,2074,40,51887.5,495,2,0,57662.5,21,3,0,0,0,0,0,0,4200,0,12,16,NA,NA,NA,NA,0,2,34,0,1,1,0
"57405",0,0,1,17,4,8,1954,1506,37,15750,4338,1,1,42350,5,1,0,0,0,0,0,NA,0,0,13,7,0,0,0,0,0,3,42,0,1,NA,1
"57407",0,0,1,12,3,8,1959,2248,32,19250,3022,2,1,32550,7,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"57410",1,0,0,14,11,9,1959,2153,31,46375,7075,3,1,50750,7,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"57418",1,0,1,12,10,10,1959,2297,31,52500,8317,1,1,85750,9,2,0,0,0,0,0,0,0,0,12,10,42000,38150,0,0,0,3,45,0,1,1,0
"57455",0,0,1,12,2,7,1945,1989,46,34125,3169,0,NA,79625,24,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"57532",0,1,0,12,7,7,1955,2300,35,61250,4081,1,1,175374.5,11,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,NA,1
"57584",1,0,1,12,11,10,1959,2448,31,15925,7757,0,1,19425,13,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"57592",1,0,1,12,9,11,1935,3120,55,7687.75,3929,1,1,20685,31,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"57593",0,0,1,10,9,7,1960,0,30,0,1517,2,1,38473.75,2,3,0,0,0,0,0,NA,0,0,11,NA,NA,0,0,NA,0,2,13,0,0,NA,1
"57611",1,0,1,12,11,11,1950,2860,40,64750,3657,0,1,41216,16,3,0,0,0,0,0,0,0,0,NA,12,0,NA,NA,0,0,2,22,0,1,1,0
"57620",1,0,1,12,10,10,1961,1912,29,49056,2928,2,1,55193.25,4,2,0,0,0,0,0,0,0,0,12,16,70000,6300,0,0,0,3,3,0,1,1,0
"57664",1,0,1,12,3,12,1956,2165,35,43750,999,3,1,49000,11,3,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,2,48,0,1,1,0
"57689",0,0,1,16,7,10,1960,1980,30,31500,7227,2,1,72625,10,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"57695",1,0,1,16,12,12,1963,1976,27,NA,3371,0,1,117596.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,12,0,32375,0,0,0,1,31,0,1,NA,0
"57696",1,0,1,16,8,11,1931,2450,59,150850,2546,0,1,256690,35,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"57700",1,0,1,13,7,9,1957,2839,33,45626,4533,0,1,86100,12,3,0,0,0,0,0,0,0,0,10,8,56000,12250,0,0,0,3,42,0,1,1,0
"57718",1,0,1,16,3,10,1960,3514,31,306600,8689,0,1,379750,7,1,0,0,0,0,0,0,0,0,13,14,94500,11725,0,0,0,6,NA,0,1,1,0
"57741",0,0,1,16,6,12,1963,2250,27,NA,4412,0,0,304062.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,15,133164.5,71039.5,0,0,0,3,45,0,1,NA,0
"57784",0,0,1,14,12,6,1960,2075,30,23625,1932,1,NA,123515,9,2,0,0,0,0,0,NA,3640,0,11,10,38647,24767.75,0,0,0,1,37,0,1,NA,1
"57785",0,0,1,12,8,9,1953,750,38,NA,6490,1,NA,49350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,0
"57799",1,0,1,11,5,8,1952,NA,38,0,2163,2,1,25406.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,0
"57805",0,0,1,14,11,8,1962,2250,28,NA,2479,0,NA,70525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,11,0,0,0,0,0,2,21,0,1,NA,0
"57813",1,0,1,17,10,10,1956,2250,34,113750,6417,2,1,147875,10,1,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,1,6,0,1,1,0
"57852",1,0,1,12,11,7,1958,2352,32,45500,1365,0,0,45500,NA,2,0,0,0,0,0,0,0,0,10,11,49000,17500,0,0,0,2,13,0,1,1,0
"57859",1,0,1,16,9,10,1942,1920,48,86625,5335,0,1,155837.5,24,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"57881",1,0,1,14,10,10,1959,2040,31,35000,3562,0,1,70000,6,2,0,0,0,0,0,0,0,0,12,12,166250,0,0,0,0,3,9,0,1,1,0
"57888",1,1,0,6,12,5,1935,2000,56,NA,1355,3,NA,89330.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,0
"57893",0,0,1,14,10,13,1933,0,57,0,4548,0,1,12862.5,12,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"57925",1,0,1,15,12,9,1952,2030,38,31500,7427,2,1,72450,14,2,0,0,0,0,0,0,0,0,12,NA,NA,29750,0,NA,0,2,40,0,1,1,0
"57937",1,0,1,16,11,12,1951,1920,39,101500,5506,2,1,101850,15,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"57950",0,0,1,16,9,10,1961,2205,29,40250,3790,2,1,145250,6,2,0,0,0,0,0,NA,0,0,17,17,87500,43750,0,0,0,1,29,0,1,NA,1
"57959",1,0,1,12,8,10,1954,3060,36,17115,8257,2,1,101675,13,3,0,0,0,0,0,0,0,0,12,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"57961",1,0,1,9,6,4,1950,NA,41,0,3184,0,0,16241.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0,0,NA,0,1,29,0,0,NA,0
"57970",1,0,0,11,12,8,1944,2530,46,63000,6946,0,1,112665,20,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"58024",0,0,1,14,2,11,1947,1750,42,28000,2191,1,NA,94850,6,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"58029",1,0,1,12,7,10,1962,1840,28,26075,1510,0,0,27195,5,1,0,1120,1120,0,0,0,0,0,15,17,98000,0,0,0,0,2,22,0,1,1,0
"58032",0,0,1,12,4,9,1964,0,26,0,201,1,1,49175,7,1,0,0,0,0,0,NA,0,0,8,12,0,0,0,0,0,1,37,0,0,NA,1
"58057",1,1,0,12,12,2,1950,NA,40,0,164,0,0,9786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,0,0,NA,0,3,3,0,0,NA,0
"58072",1,0,1,12,9,10,1964,2039,26,14875,6001,5,1,14875,2,1,0,0,5880,0,0,3360,0,0,14,8,11058.25,19509,0,0,0,2,40,0,1,1,0
"58084",1,0,1,17,7,11,1958,2120,32,92050,3499,0,1,152950,1,1,0,0,0,0,0,0,0,0,12,16,0,0,0,0,0,4,46,0,1,1,0
"58095",1,0,1,16,5,11,1958,2450,33,94500,4464,2,1,124600,NA,3,0,0,0,0,0,0,0,0,NA,12,117250,NA,NA,0,0,2,12,0,1,1,0
"58121",1,0,1,12,9,11,1950,2080,41,NA,6355,0,NA,149100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,13,0,0,0,0,0,1,29,0,1,NA,0
"58183",1,0,1,13,7,10,1953,2177,37,52500,7007,2,1,111125,14,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"58192",1,0,1,12,6,8,1951,2936,39,131194,730,3,1,160965,15,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,1,1,0
"58198",0,0,1,12,9,12,1931,0,59,0,6894,1,1,115675,9,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,0,NA,1
"58251",0,0,1,16,2,10,1958,65,33,315,4670,1,NA,30667,5,4,0,0,0,0,0,NA,2352,0,11,11,15750,0,0,0,0,4,4,0,0,NA,1
"58253",0,0,1,12,6,8,1957,2184,33,15750,1647,3,1,77000,1,2,0,0,0,0,0,NA,0,0,8,9,0,4550,0,0,0,2,22,0,1,NA,1
"58275",1,0,1,12,7,12,1965,2000,25,24500,6645,1,1,50750,5,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
