"birthyear","birthmonth","f_id","black","white","id","male","h_sentscore1972","birthstate","inc_labor","hours","edu","hhchildren","married","fam_inc","works","age","state","f_edu","m_edu","f_inc_labor","m_inc_labor","region","state","study","head","wife"
1953,5,5573001,1,0,5573006,0,5,39,NA,NA,NA,7,0,41860.80078125,NA,14,39,3,5,0,2352.9599609375,3,39,NA,0,0
1958,7,5573001,1,0,5573008,0,5,39,NA,NA,NA,7,NA,41860.80078125,NA,10,39,3,5,0,2352.9599609375,3,39,NA,0,0
1963,9,5573001,1,0,5573010,1,5,39,NA,NA,NA,7,0,41860.80078125,NA,5,39,3,5,0,2352.9599609375,3,39,NA,0,0
1951,10,5573001,1,0,5573005,0,10,39,NA,NA,NA,7,NA,41860.80078125,NA,16,39,3,5,0,2352.9599609375,3,39,NA,0,0
1955,10,5573001,1,0,5573007,1,5,39,NA,NA,NA,7,NA,41860.80078125,NA,13,39,3,5,0,2352.9599609375,3,39,NA,0,0
1946,7,5573001,1,0,5573003,0,9,39,NA,2080,12,7,1,41860.80078125,NA,21,39,3,5,0,2352.9599609375,3,39,NA,0,0
1949,11,5573001,1,0,5573004,1,10,39,NA,NA,NA,7,NA,41860.80078125,NA,18,39,3,5,0,2352.9599609375,3,39,NA,0,0
1962,8,5573001,1,0,5573011,1,5,39,NA,NA,NA,7,0,41860.80078125,NA,4,39,3,5,0,2352.9599609375,3,39,NA,0,0
1960,10,5573001,1,0,5573009,0,5,39,NA,NA,NA,7,NA,41860.80078125,NA,8,39,3,5,0,2352.9599609375,3,39,NA,0,0
1965,3,5613001,1,0,5613014,0,6,32,NA,NA,NA,9,NA,31128.83984375,NA,2,32,7,10,13680,1778.40002441406,3,32,NA,0,0
1963,5,5613001,1,0,5613012,0,6,32,NA,NA,NA,9,NA,31128.83984375,NA,4,32,7,10,13680,1778.40002441406,3,32,NA,0,0
1964,7,5613001,1,0,5613013,1,6,32,NA,NA,NA,9,NA,31128.83984375,NA,3,32,7,10,13680,1778.40002441406,3,32,NA,0,0
1955,3,5613001,1,0,5613007,1,6,32,NA,NA,NA,9,NA,31128.83984375,NA,13,32,7,10,13680,1778.40002441406,3,32,NA,0,0
1949,7,5613001,1,0,5613004,1,6,32,NA,NA,NA,9,NA,31128.83984375,NA,18,32,7,10,13680,1778.40002441406,3,32,NA,0,0
1957,7,5613001,1,0,5613008,0,6,32,NA,NA,NA,9,NA,31128.83984375,NA,10,32,7,10,13680,1778.40002441406,3,32,NA,0,0
1949,7,5613001,1,0,5613003,0,6,32,NA,480,12,9,0,31128.83984375,NA,18,32,7,10,13680,1778.40002441406,3,32,NA,0,0
1959,12,5613001,1,0,5613010,1,6,32,NA,NA,NA,9,0,31128.83984375,NA,8,32,7,10,13680,1778.40002441406,3,32,NA,0,0
1949,2,5613001,1,0,5613005,1,6,32,NA,NA,NA,9,NA,31128.83984375,NA,17,32,7,10,13680,1778.40002441406,3,32,NA,0,0
1959,1,5613001,1,0,5613009,0,6,32,NA,NA,NA,9,0,31128.83984375,NA,9,32,7,10,13680,1778.40002441406,3,32,NA,0,0
1961,7,5613001,1,0,5613011,0,6,32,NA,NA,NA,9,0,31128.83984375,NA,6,32,7,10,13680,1778.40002441406,3,32,NA,0,0
1953,2,5613001,1,0,5613006,0,6,32,NA,NA,NA,9,NA,31128.83984375,NA,15,32,7,10,13680,1778.40002441406,3,32,NA,0,0
1959,11,5631001,0,0,5631004,1,12,15,NA,NA,NA,7,0,38372.3984375,NA,8,15,12,9,38304,0,2,15,NA,0,0
1962,9,5631001,0,0,5631007,1,12,15,NA,NA,NA,7,NA,38372.3984375,NA,5,15,12,9,38304,0,2,15,NA,0,0
1968,8,5631001,0,0,5631030,1,12,15,NA,NA,NA,7,NA,38372.3984375,NA,NA,15,12,9,38304,0,2,15,NA,NA,NA
1957,7,5631001,0,0,5631003,0,12,15,NA,NA,NA,7,NA,38372.3984375,NA,10,15,12,9,38304,0,2,15,NA,0,0
1960,10,5631001,0,0,5631005,1,12,15,NA,NA,NA,7,0,38372.3984375,NA,7,15,12,9,38304,0,2,15,NA,0,0
1968,8,5631001,0,0,5631031,0,12,15,NA,NA,NA,7,NA,38372.3984375,NA,NA,15,12,9,38304,0,2,15,NA,NA,NA
1964,10,5631001,0,0,5631008,0,12,15,NA,NA,NA,7,NA,38372.3984375,NA,3,15,12,9,38304,0,2,15,NA,0,0
1961,11,5631001,0,1,5631006,0,12,15,NA,NA,NA,7,NA,38372.3984375,NA,6,15,12,9,38304,0,2,15,NA,0,0
1965,11,5631001,0,0,5631009,0,12,15,NA,NA,NA,7,NA,38372.3984375,NA,2,15,12,9,38304,0,2,15,NA,0,0
1961,8,5656001,1,0,5656011,0,9,23,NA,NA,NA,8,NA,42079.6796875,NA,6,23,12,11,28399.6796875,13680,3,23,NA,0,0
1947,5,NA,1,0,5693021,0,NA,17,NA,NA,NA,7,NA,45144,NA,21,17,NA,8,NA,0,3,17,NA,0,0
1957,10,NA,1,0,5693009,0,12,17,NA,NA,NA,7,NA,45144,NA,10,17,NA,8,NA,0,3,17,NA,0,0
1960,1,5693001,1,0,5693010,0,12,17,NA,NA,NA,7,0,45144,NA,8,17,7,8,41040,0,3,17,NA,0,0
1948,4,NA,0,0,5693003,1,9,17,NA,NA,9,7,0,45144,NA,20,17,NA,8,NA,0,3,17,NA,0,0
1951,12,NA,1,0,5693006,0,8,17,NA,NA,NA,7,NA,45144,NA,16,17,NA,8,NA,0,3,17,NA,0,0
1955,12,NA,1,0,5693008,1,12,17,NA,NA,NA,7,NA,45144,NA,12,17,NA,8,NA,0,3,17,NA,0,0
1949,7,NA,1,0,5693004,1,NA,17,NA,NA,8,7,NA,45144,NA,18,17,NA,8,NA,0,3,17,NA,0,0
1953,5,5693001,1,0,5693007,0,12,17,NA,NA,NA,7,0,45144,NA,15,17,7,8,41040,0,3,17,NA,0,0
1950,8,5693001,1,0,5693005,0,12,17,NA,NA,NA,7,NA,45144,NA,17,17,7,8,41040,0,3,17,NA,0,0
1961,9,5693001,1,0,5693011,1,12,17,NA,NA,NA,7,NA,45144,NA,6,17,7,8,41040,0,3,17,NA,0,0
1964,12,5756001,0,1,5756012,0,12,29,NA,NA,NA,9,NA,98154,NA,4,29,NA,10,84474,0,1,29,NA,0,0
1968,4,5756001,0,1,5756013,1,12,29,NA,NA,NA,9,NA,98154,NA,1,29,NA,10,84474,0,1,29,NA,0,0
1957,1,5756001,0,1,5756006,1,12,29,NA,NA,NA,9,0,98154,NA,11,29,NA,10,84474,0,1,29,NA,0,0
1950,8,5756001,0,1,5756003,0,12,29,NA,960,12,9,NA,98154,NA,18,29,NA,10,84474,0,1,29,NA,0,0
1959,11,5756001,0,1,5756008,1,12,29,NA,NA,NA,9,0,98154,NA,9,29,NA,10,84474,0,1,29,NA,0,0
1963,10,5756001,0,1,5756011,0,12,29,NA,NA,NA,9,NA,98154,NA,5,29,NA,10,84474,0,1,29,NA,0,0
1962,2,5756001,0,1,5756010,0,12,29,NA,NA,NA,9,0,98154,NA,7,29,NA,10,84474,0,1,29,NA,0,0
1955,1,5756001,0,1,5756004,0,12,29,NA,NA,NA,9,NA,98154,NA,13,29,NA,10,84474,0,1,29,NA,0,0
1959,7,5756001,0,1,5756007,0,12,29,NA,NA,NA,9,0,98154,NA,10,29,NA,10,84474,0,1,29,NA,0,0
1960,11,5756001,0,1,5756009,0,12,29,NA,NA,NA,9,NA,98154,NA,8,29,NA,10,84474,0,1,29,NA,0,0
1954,2,5756001,0,1,5756005,0,12,29,NA,NA,NA,9,NA,98154,NA,12,29,NA,10,84474,0,1,29,NA,0,0
1946,2,5812001,1,0,5812021,1,9,32,NA,NA,12,9,NA,10944,NA,22,32,4,11,10260,0,3,32,NA,0,0
1963,9,NA,1,0,5812011,1,8,32,NA,NA,NA,9,0,10944,NA,4,32,NA,11,NA,0,3,32,NA,0,0
1954,5,5812001,1,0,5812006,1,8,32,NA,200,NA,9,NA,10944,NA,14,32,4,11,10260,0,3,32,NA,0,0
1958,2,5812001,1,0,5812008,0,8,32,NA,NA,NA,9,NA,10944,NA,10,32,4,11,10260,0,3,32,NA,0,0
1967,9,5812001,1,0,5812013,0,8,32,NA,NA,NA,9,0,10944,NA,1,32,4,11,10260,0,3,32,NA,0,0
1962,8,5812001,1,0,5812010,0,8,32,NA,NA,NA,9,NA,10944,NA,6,32,4,11,10260,0,3,32,NA,0,0
1960,8,5812001,1,0,5812009,1,8,32,NA,NA,NA,9,0,10944,NA,8,32,4,11,10260,0,3,32,NA,0,0
1952,5,5812001,1,0,5812005,1,8,32,NA,250,NA,9,NA,10944,NA,15,32,4,11,10260,0,3,32,NA,0,0
1966,7,NA,1,0,5812012,1,8,32,NA,NA,NA,9,NA,10944,NA,2,32,NA,11,NA,0,3,32,NA,0,0
1949,8,5812001,1,0,5812004,0,7,32,NA,NA,NA,9,NA,10944,NA,17,32,4,11,10260,0,3,32,NA,0,0
1952,2,NA,1,0,5853012,0,6,9,NA,NA,NA,9,NA,38591.28125,NA,16,9,NA,11,NA,4596.47998046875,3,9,NA,0,0
1965,12,NA,1,0,5853003,1,6,9,NA,NA,NA,9,0,38591.28125,NA,1,9,NA,11,NA,4596.47998046875,3,9,NA,0,0
1960,9,NA,1,0,5853006,1,8,9,NA,NA,NA,9,0,38591.28125,NA,7,9,NA,11,NA,4596.47998046875,3,9,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,5,NA,1,0,5853009,0,6,9,NA,NA,NA,9,NA,38591.28125,NA,12,9,NA,11,NA,4596.47998046875,3,9,NA,0,0
1961,11,5853001,1,0,5853005,0,8,9,NA,NA,NA,9,0,38591.28125,NA,9,9,9,11,27592.560546875,4596.47998046875,3,9,NA,0,0
1954,4,NA,1,0,5853010,1,8,9,NA,NA,NA,9,NA,38591.28125,NA,14,9,NA,11,NA,4596.47998046875,3,9,NA,0,0
1959,10,NA,1,0,5853007,0,8,9,NA,NA,NA,9,NA,38591.28125,NA,6,9,NA,11,NA,4596.47998046875,3,9,NA,0,0
1961,11,NA,1,0,5853004,0,8,9,NA,NA,NA,9,0,38591.28125,NA,9,9,NA,11,NA,4596.47998046875,3,9,NA,0,0
1958,10,5853001,1,0,5853008,0,8,9,NA,NA,NA,9,0,38591.28125,NA,6,9,9,11,27592.560546875,4596.47998046875,3,9,NA,0,0
1945,1,NA,1,0,5857180,0,8,39,NA,NA,NA,6,NA,41730.83984375,NA,NA,39,NA,8,NA,0,3,39,NA,NA,NA
1952,12,5857001,1,0,5857005,0,8,39,NA,NA,NA,6,NA,41730.83984375,NA,15,39,7,8,28119.240234375,0,3,39,NA,0,0
1951,10,NA,1,0,5857004,1,8,39,NA,NA,NA,6,NA,41730.83984375,NA,16,39,NA,8,NA,0,3,39,NA,0,0
1949,4,NA,1,0,5857003,1,10,39,NA,NA,12,6,NA,41730.83984375,NA,19,39,NA,8,NA,0,3,39,NA,0,0
1955,5,5857001,1,0,5857007,1,8,39,NA,NA,NA,6,NA,41730.83984375,NA,13,39,7,8,28119.240234375,0,3,39,NA,0,0
1954,4,5857001,1,0,5857006,1,8,39,NA,NA,NA,6,0,41730.83984375,NA,14,39,7,8,28119.240234375,0,3,39,NA,0,0
1957,9,NA,1,0,5857010,0,8,39,NA,NA,NA,6,NA,41730.83984375,NA,11,39,NA,8,NA,0,3,39,NA,0,0
1947,12,5857001,1,0,5857021,0,7,39,NA,NA,12,6,NA,41730.83984375,NA,19,39,7,8,28119.240234375,0,3,39,NA,0,0
1956,10,NA,1,0,5857009,1,8,39,NA,NA,NA,6,0,41730.83984375,NA,12,39,NA,8,NA,0,3,39,NA,0,0
1950,6,NA,1,0,5857008,0,10,39,NA,NA,NA,6,NA,41730.83984375,NA,18,39,NA,8,NA,0,3,39,NA,0,0
1964,10,5867001,0,1,5867013,1,11,20,NA,NA,NA,9,0,107388,NA,3,20,16,12,77976,0,1,20,NA,0,0
1963,7,5867001,0,1,5867012,0,11,20,NA,NA,NA,9,NA,107388,NA,4,20,16,12,77976,0,1,20,NA,0,0
1966,8,5867001,0,1,5867014,1,11,20,NA,NA,NA,9,0,107388,NA,1,20,16,12,77976,0,1,20,NA,0,0
1961,11,5867001,0,1,5867011,0,11,20,NA,NA,NA,9,0,107388,NA,6,20,16,12,77976,0,1,20,NA,0,0
1960,10,5867001,0,1,5867010,0,11,20,NA,NA,NA,9,NA,107388,NA,7,20,16,12,77976,0,1,20,NA,0,0
1960,10,5867001,0,1,5867009,1,11,20,NA,NA,NA,9,0,107388,NA,8,20,16,12,77976,0,1,20,NA,0,0
1956,2,5867001,0,1,5867006,1,11,20,NA,NA,NA,9,NA,107388,NA,12,20,16,12,77976,0,1,20,NA,0,0
1958,8,5867001,0,1,5867008,1,11,20,NA,NA,NA,9,NA,107388,NA,9,20,16,12,77976,0,1,20,NA,0,0
1957,2,5867001,0,1,5867007,0,11,20,NA,NA,NA,9,NA,107388,NA,11,20,16,12,77976,0,1,20,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,11,5867001,0,1,5867005,0,11,20,NA,NA,NA,9,NA,107388,NA,13,20,16,12,77976,0,1,20,NA,0,0
1951,4,5867001,0,1,5867004,1,11,20,NA,400,NA,9,NA,107388,NA,17,20,16,12,77976,0,1,20,NA,0,0
1946,9,NA,1,0,5922207,0,8,31,NA,NA,NA,9,NA,53092.078125,NA,NA,31,NA,12,NA,14446.080078125,1,31,NA,NA,NA
1962,7,NA,1,0,5922011,1,8,31,NA,NA,NA,9,NA,53092.078125,NA,6,31,NA,12,NA,14446.080078125,1,31,NA,0,0
1957,8,5922183,1,0,5922008,1,8,31,NA,NA,NA,9,NA,53092.078125,NA,11,31,NA,12,NA,14446.080078125,1,31,NA,0,0
1960,12,NA,1,0,5922010,1,8,31,NA,NA,NA,9,NA,53092.078125,NA,8,31,NA,12,NA,14446.080078125,1,31,NA,0,0
1949,6,NA,1,0,5922002,0,NA,31,NA,NA,8,9,NA,53092.078125,NA,18,31,NA,12,NA,14446.080078125,1,31,NA,0,0
1951,8,NA,1,0,5922004,1,12,31,NA,NA,8,9,NA,53092.078125,NA,16,31,NA,12,NA,14446.080078125,1,31,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,2,5922183,1,0,5922005,1,8,31,NA,NA,NA,9,NA,53092.078125,NA,14,31,NA,12,NA,14446.080078125,1,31,NA,0,0
1958,9,5922183,1,0,5922009,1,8,31,NA,NA,NA,9,NA,53092.078125,NA,10,31,NA,12,NA,14446.080078125,1,31,NA,0,0
1956,5,5922183,1,0,5922007,0,8,31,NA,NA,NA,9,NA,53092.078125,NA,12,31,NA,12,NA,14446.080078125,1,31,NA,0,0
1967,5,6064001,1,0,6064004,0,9,42,NA,NA,NA,2,NA,36936,NA,1,42,11,9,26676,10260,3,42,NA,0,0
1967,8,6064001,1,0,6064171,0,5,42,NA,NA,NA,2,0,36936,NA,NA,42,11,NA,26676,NA,3,42,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,11,NA,1,0,6093008,1,2,13,NA,NA,NA,9,NA,16272.3603515625,NA,5,13,NA,5,NA,3960.36010742188,2,13,NA,0,0
1961,3,6093001,1,0,6093007,0,2,13,NA,NA,NA,9,0,16272.3603515625,NA,6,13,3,5,12312,3960.36010742188,2,13,NA,0,0
1964,12,NA,1,0,6093009,1,2,13,NA,NA,NA,9,0,16272.3603515625,NA,3,13,NA,5,NA,3960.36010742188,2,13,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,1,6093001,1,0,6093006,0,2,13,NA,NA,NA,9,0,16272.3603515625,NA,8,13,3,5,12312,3960.36010742188,2,13,NA,0,0
1967,12,6093001,1,0,6093011,0,2,13,NA,NA,NA,9,0,16272.3603515625,NA,1,13,3,5,12312,3960.36010742188,2,13,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,9,NA,1,0,6093010,1,2,13,NA,NA,NA,9,NA,16272.3603515625,NA,1,13,NA,5,NA,3960.36010742188,2,13,NA,0,0
1956,4,NA,1,0,6114178,1,6,1,NA,NA,NA,7,0,30041.279296875,NA,NA,1,NA,8,NA,3283.19995117188,3,1,NA,NA,NA
1947,4,NA,1,0,6114176,0,6,1,NA,NA,NA,7,NA,30041.279296875,NA,NA,1,NA,8,NA,3283.19995117188,3,1,NA,NA,NA
1966,3,NA,1,0,6114007,1,6,1,NA,NA,NA,7,NA,30041.279296875,NA,3,1,NA,8,NA,3283.19995117188,3,1,NA,0,0
1950,12,NA,1,0,6114003,1,4,1,NA,NA,NA,7,NA,30041.279296875,NA,18,1,NA,8,NA,3283.19995117188,3,1,NA,0,0
1963,5,NA,1,0,6114008,1,6,1,NA,NA,NA,7,NA,30041.279296875,NA,2,1,NA,8,NA,3283.19995117188,3,1,NA,0,0
1954,4,NA,1,0,6114002,0,7,1,NA,NA,NA,7,NA,30041.279296875,NA,12,1,NA,8,NA,3283.19995117188,3,1,NA,0,0
1964,5,NA,1,0,6114009,0,6,1,NA,NA,NA,7,NA,30041.279296875,NA,3,1,NA,8,NA,3283.19995117188,3,1,NA,0,0
1958,3,NA,1,0,6114006,0,6,1,NA,NA,NA,7,NA,30041.279296875,NA,10,1,NA,8,NA,3283.19995117188,3,1,NA,0,0
1961,5,NA,1,0,6114005,0,6,1,NA,NA,NA,7,NA,30041.279296875,NA,8,1,NA,8,NA,3283.19995117188,3,1,NA,0,0
1952,8,NA,1,0,6114004,1,6,1,NA,NA,NA,7,NA,30041.279296875,NA,16,1,NA,8,NA,3283.19995117188,3,1,NA,0,0
1967,11,6115001,1,0,6115015,0,5,21,NA,NA,NA,9,0,55321.921875,NA,NA,21,10,10,54720,0,2,21,NA,NA,NA
1961,10,6115001,1,0,6115013,0,5,21,NA,NA,NA,9,0,55321.921875,NA,NA,21,10,10,54720,0,2,21,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,3,6115001,1,0,6115014,1,5,21,NA,NA,NA,9,0,55321.921875,NA,NA,21,10,10,54720,0,2,21,NA,NA,NA
1953,11,6115001,1,0,6115004,0,5,21,NA,NA,NA,9,NA,55321.921875,NA,10,21,10,10,54720,0,2,21,NA,0,0
1956,3,6115001,1,0,6115012,1,5,21,NA,NA,NA,9,0,55321.921875,NA,12,21,10,10,54720,0,2,21,NA,0,0
1955,3,6115001,1,0,6115010,1,5,21,NA,NA,NA,9,NA,55321.921875,NA,13,21,10,10,54720,0,2,21,NA,0,0
1958,2,6115001,1,0,6115005,0,5,21,NA,NA,NA,9,NA,55321.921875,NA,9,21,10,10,54720,0,2,21,NA,0,0
1951,1,6115001,1,0,6115008,1,5,21,NA,NA,NA,9,0,55321.921875,NA,15,21,10,10,54720,0,2,21,NA,0,0
1961,5,6115001,1,0,6115007,0,5,21,NA,NA,NA,9,0,55321.921875,NA,5,21,10,10,54720,0,2,21,NA,0,0
1966,7,6115001,1,0,6115011,0,5,21,NA,NA,NA,9,NA,55321.921875,NA,1,21,10,10,54720,0,2,21,NA,0,0
1950,2,6115001,1,0,6115003,0,NA,21,NA,NA,NA,9,NA,55321.921875,NA,18,21,10,10,54720,0,2,21,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,8,6121001,1,0,6121012,1,7,10,NA,NA,NA,9,0,30232.80078125,NA,4,10,4,8,22572,0,3,10,NA,0,0
1965,7,6121001,1,0,6121013,1,NA,10,NA,NA,NA,9,NA,30232.80078125,NA,2,10,4,8,22572,0,3,10,NA,0,0
1966,6,6121001,1,0,6121173,1,7,10,NA,NA,NA,9,0,30232.80078125,NA,NA,10,4,8,22572,0,3,10,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,11,6121001,1,0,6121009,0,7,10,NA,NA,NA,9,0,30232.80078125,NA,7,10,4,8,22572,0,3,10,NA,0,0
1953,1,NA,1,0,6121005,0,7,10,NA,NA,NA,9,NA,30232.80078125,NA,15,10,NA,8,NA,0,3,10,NA,0,0
1951,6,NA,1,0,6121004,1,4,10,NA,NA,9,9,0,30232.80078125,NA,17,10,NA,8,NA,0,3,10,NA,0,0
1947,1,NA,1,0,6121003,0,3,10,NA,840,9,9,1,30232.80078125,NA,20,10,NA,8,NA,0,3,10,NA,0,0
1959,7,6121001,1,0,6121008,1,7,10,NA,NA,NA,9,NA,30232.80078125,NA,9,10,4,8,22572,0,3,10,NA,0,0
1962,8,6121001,1,0,6121010,1,7,10,NA,NA,NA,9,0,30232.80078125,NA,5,10,4,8,22572,0,3,10,NA,0,0
1964,8,6121001,1,0,6121011,1,7,10,NA,NA,NA,9,NA,30232.80078125,NA,4,10,4,8,22572,0,3,10,NA,0,0
1957,3,NA,1,0,6121007,0,7,10,NA,NA,NA,9,0,30232.80078125,NA,11,10,NA,8,NA,0,3,10,NA,0,0
1966,10,NA,1,0,6122011,1,7,10,NA,NA,NA,9,0,19480.3203125,NA,2,10,NA,8,NA,6840,3,10,NA,0,0
1960,9,NA,1,0,6122009,1,7,10,NA,NA,NA,9,0,19480.3203125,NA,6,10,NA,8,NA,6840,3,10,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,7,NA,1,0,6122010,0,7,10,NA,NA,NA,9,0,19480.3203125,NA,5,10,NA,8,NA,6840,3,10,NA,0,0
1958,9,NA,1,0,6122006,1,7,10,NA,NA,NA,9,0,19480.3203125,NA,10,10,NA,8,NA,6840,3,10,NA,0,0
1954,6,NA,1,0,6122007,0,7,10,NA,NA,NA,9,0,19480.3203125,NA,9,10,NA,8,NA,6840,3,10,NA,0,0
1956,5,NA,1,0,6122005,0,7,10,NA,NA,NA,9,0,19480.3203125,NA,12,10,NA,8,NA,6840,3,10,NA,0,0
1960,7,NA,1,0,6122008,1,7,10,NA,NA,NA,9,0,19480.3203125,NA,7,10,NA,8,NA,6840,3,10,NA,0,0
1952,9,NA,1,0,6122003,0,7,10,NA,NA,NA,9,NA,19480.3203125,NA,16,10,NA,8,NA,6840,3,10,NA,0,0
1956,7,NA,1,0,6122004,1,7,10,NA,NA,NA,9,NA,19480.3203125,NA,13,10,NA,8,NA,6840,3,10,NA,0,0
1963,5,6187001,1,0,6187012,0,9,23,NA,NA,NA,8,NA,33242.3984375,NA,5,23,4,8,18468,14774.400390625,3,23,NA,0,0
1955,9,6187001,1,0,6187007,0,9,23,NA,NA,NA,8,0,33242.3984375,NA,12,23,4,8,18468,14774.400390625,3,23,NA,0,0
1947,2,NA,1,0,6187003,0,9,23,NA,NA,NA,8,NA,33242.3984375,NA,21,23,NA,8,NA,14774.400390625,3,23,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,4,6187001,1,0,6187005,0,9,23,NA,NA,NA,8,NA,33242.3984375,NA,17,23,4,8,18468,14774.400390625,3,23,NA,0,0
1955,9,6187001,1,0,6187008,0,9,23,NA,NA,NA,8,NA,33242.3984375,NA,12,23,4,8,18468,14774.400390625,3,23,NA,0,0
1963,5,6187001,1,0,6187011,0,9,23,NA,NA,NA,8,NA,33242.3984375,NA,5,23,4,8,18468,14774.400390625,3,23,NA,0,0
1949,10,6187001,1,0,6187004,1,9,23,NA,NA,NA,8,NA,33242.3984375,NA,18,23,4,8,18468,14774.400390625,3,23,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,6,6187001,1,0,6187010,0,9,23,NA,NA,NA,8,NA,33242.3984375,NA,7,23,4,8,18468,14774.400390625,3,23,NA,0,0
1962,4,6200001,1,0,6200006,1,8,39,NA,NA,NA,9,NA,40267.078125,NA,6,39,7,12,39241.078125,1026,3,39,NA,0,0
1964,4,6200001,1,0,6200011,0,8,39,NA,NA,NA,9,NA,40267.078125,NA,4,39,7,12,39241.078125,1026,3,39,NA,0,0
1962,4,6200001,1,0,6200010,0,8,39,NA,NA,NA,9,NA,40267.078125,NA,6,39,7,12,39241.078125,1026,3,39,NA,0,0
1957,1,6200001,1,0,6200004,1,8,39,NA,NA,NA,9,0,40267.078125,NA,11,39,7,12,39241.078125,1026,3,39,NA,0,0
1968,9,6200001,1,0,6200008,1,8,39,NA,NA,NA,9,NA,40267.078125,NA,1,39,7,12,39241.078125,1026,3,39,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,7,6200001,1,0,6200009,0,8,39,NA,NA,NA,9,NA,40267.078125,NA,9,39,7,12,39241.078125,1026,3,39,NA,0,0
1965,6,6200001,1,0,6200007,1,8,39,NA,NA,NA,9,0,40267.078125,NA,2,39,7,12,39241.078125,1026,3,39,NA,0,0
1956,3,6200001,1,0,6200003,1,8,39,NA,NA,NA,9,NA,40267.078125,NA,12,39,7,12,39241.078125,1026,3,39,NA,0,0
1961,4,6205001,1,0,6205008,1,8,23,NA,NA,NA,7,0,7524,NA,7,23,5,10,4788,2736,3,23,NA,0,0
1949,6,6205001,1,0,6205003,1,8,23,NA,NA,NA,7,0,7524,NA,19,23,5,10,4788,2736,3,23,NA,0,0
1950,12,6205001,1,0,6205004,1,8,23,NA,NA,NA,7,NA,7524,NA,17,23,5,10,4788,2736,3,23,NA,0,0
1954,3,6205001,1,0,6205005,0,8,23,NA,NA,NA,7,NA,7524,NA,13,23,5,10,4788,2736,3,23,NA,0,0
1965,8,6205001,1,0,6205010,0,8,23,NA,NA,NA,7,0,7524,NA,2,23,5,10,4788,2736,3,23,NA,0,0
1956,4,6205001,1,0,6205006,0,8,23,NA,NA,NA,7,NA,7524,NA,11,23,5,10,4788,2736,3,23,NA,0,0
1958,7,6205001,1,0,6205007,0,8,23,NA,NA,NA,7,0,7524,NA,9,23,5,10,4788,2736,3,23,NA,0,0
1968,11,6205001,1,0,6205030,1,8,23,NA,NA,NA,7,0,7524,NA,NA,23,5,10,4788,2736,3,23,NA,NA,NA
1963,10,6205001,1,0,6205009,1,8,23,NA,NA,NA,7,NA,7524,NA,4,23,5,10,4788,2736,3,23,NA,0,0
1962,2,6210001,1,0,6210177,1,8,12,NA,NA,NA,9,0,33379.19921875,NA,NA,12,NA,NA,33379.19921875,NA,2,12,NA,NA,NA
