"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"34818",0,0,1,9,7,9,1935,NA,2040,56,11900,7644,0,1,24140,27,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,23,0,1,NA,1
"34830",1,0,1,16,5,12,1956,20,2450,35,90100,197,1,1,125460,10,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"34851",0,0,1,12,6,8,1964,22,2000,27,21964,6970,0,1,74437.8984375,7,1,0,0,0,0,0,NA,0,0,12,12,39066,0,0,0,0,2,22,0,1,NA,1
"34859",1,0,1,17,6,11,1953,20,2100,38,73100,6563,0,0,73525,13,2,0,0,0,0,0,0,0,0,12,17,0,0,0,0,0,1,20,0,1,1,0
"34913",0,0,1,16,3,11,1947,NA,2156,45,68850,8389,0,1,199410,20,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"34961",0,0,1,12,4,11,1964,26,1785,27,6800,6842,2,1,28390,3,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,NA,1
"34982",0,0,1,12,1,12,1959,45,1880,33,37400,3529,2,0,42486.3984375,7,3,0,666.400024414062,666.400024414062,0,0,0,4420,0,NA,7,0,NA,NA,0,0,3,45,0,1,1,0
"34992",1,0,1,17,6,8,1964,22,3185,27,52303.8984375,6970,0,1,74437.8984375,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,1,0
"35002",0,0,1,16,10,11,1950,NA,1534,41,44200,172,0,0,44200,16,3,0,0,0,0,0,0,0,0,14,NA,NA,3400,0,NA,0,1,29,1,0,1,0
"35003",0,0,1,12,7,11,1945,NA,60,45,595,5305,0,0,14195,14,2,0,8330,8330,0,0,0,1870,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"35006",1,0,1,12,7,10,1941,NA,1840,50,56100,4395,0,1,59500,25,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,18,0,1,1,0
"35011",1,0,1,16,10,10,1959,12,2340,32,59724.3984375,3018,0,0,68000,8,1,0,0,0,0,0,0,0,0,16,16,54400,0,0,0,0,2,12,0,1,1,0
"35054",0,0,1,14,6,11,1940,NA,1936,51,26922.900390625,5093,0,1,34079.8984375,NA,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"35087",1,0,1,14,10,11,1960,36,2400,31,37400,52,1,1,42891,4,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"35090",1,1,0,6,12,11,1943,NA,NA,50,0,3458,0,0,10710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,0,0,NA,0
"35098",1,0,1,12,6,11,1951,21,2550,41,66300,9442,0,1,112506,15,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"35099",1,0,1,9,7,6,1942,NA,1312,49,41820,3815,0,1,53720,20,5,0,0,714,0,0,420,0,0,NA,NA,NA,NA,NA,NA,0,6,NA,0,1,1,0
"35108",1,0,1,12,6,NA,1945,NA,2000,46,NA,464,0,NA,31110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,0
"35125",0,0,1,16,10,12,1945,NA,1480,46,78200,8411,0,0,78200,17,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,1,0
"35143",0,1,0,12,3,8,1955,23,2056,38,45900,5857,0,0,51850,13,3,0,0,0,0,0,0,0,0,NA,12,NA,NA,NA,NA,0,3,23,0,1,1,0
"35148",1,0,1,14,4,11,1956,3,2750,36,136000,1731,2,1,176120,10,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"35156",1,0,1,16,10,9,1954,31,2360,37,193800,5424,2,1,204000,12,1,0,0,0,0,0,0,0,0,12,16,0,0,0,0,0,2,34,0,1,1,0
"35163",0,0,1,16,3,11,1932,NA,300,60,3910,672,0,1,37910,35,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,0,1,0
"35185",0,0,1,12,1,12,1961,34,60,31,510,6080,2,1,66810,5,1,0,0,0,0,0,NA,0,0,12,14,0,0,0,0,0,2,34,0,1,NA,1
"35195",0,0,1,16,4,11,1955,37,40,35,2550,887,1,NA,88400,16,2,0,0,0,0,0,NA,0,0,12,16,0,0,0,0,0,2,12,0,0,NA,1
"35244",0,0,1,16,2,11,1956,12,1116,36,35360,6688,0,0,78540,11,2,0,16320,16320,0,0,0,0,0,12,NA,NA,144.5,0,NA,0,1,20,0,1,1,0
"35286",0,0,1,17,3,11,1963,48,1498,29,23103,321,0,0,23681,10,3,0,0,0,0,0,0,0,0,11,8,30217.5,510,0,0,0,2,48,0,1,1,0
"35293",0,0,1,17,11,12,1940,NA,320,51,2720,4210,0,1,430780,1,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,0,NA,1
"35317",0,0,1,12,6,9,1966,4,1715,25,22100,6445,0,1,56100,3,2,0,0,0,0,0,NA,0,0,14,12,71400,24395,0,0,0,4,36,0,1,NA,1
"35347",1,0,1,12,6,12,1962,24,2130,29,76500,2664,2,1,76500,4,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"35348",0,0,1,9,9,8,1949,NA,1936,42,18700,6028,0,1,40120,10,3,0,0,0,0,0,NA,0,0,8,12,0,0,0,0,0,3,3,0,1,NA,1
"35360",0,0,0,12,6,10,1947,NA,2379,44,39100,1464,2,1,127117.5,7,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"35374",0,0,1,12,2,9,1948,NA,2000,44,20400,4496,1,NA,77911,26,2,0,0,0,0,0,NA,8160,0,NA,NA,NA,NA,NA,NA,0,3,1,0,1,NA,1
"35411",1,0,1,14,9,7,1951,4,2070,40,49947.69921875,4312,1,1,76756.703125,15,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"35422",1,0,1,12,9,8,1942,NA,2500,49,59500,5427,0,1,79900,24,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,1,0
"35447",0,1,0,12,10,8,1942,NA,1482,49,13413,338,0,0,13413,25,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"35460",0,0,1,17,12,11,1954,22,1555,37,34000,20,3,1,164050,12,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"35463",0,0,1,13,2,12,1967,24,1562,25,32300,3347,0,0,32300,2,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"35467",0,0,1,16,11,13,1947,NA,1864,44,40800,7533,0,0,41480,19,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"35471",1,0,1,15,10,11,1958,3,2280,33,21488,6107,0,0,39100,8,1,0,0,0,0,0,0,0,0,12,16,40800,23800,0,0,0,3,3,0,1,1,0
"35483",0,0,1,17,1,9,1951,34,0,41,0,5672,0,1,186483.203125,14,1,0,0,0,0,0,NA,0,0,16,13,0,0,0,0,0,3,9,0,0,NA,1
"35493",1,0,1,8,2,7,1933,NA,0,59,0,2881,0,1,52258,34,5,0,0,15708,15708,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"35536",0,0,1,16,3,12,1948,NA,2091,44,15300,5332,2,0,21760,24,3,0,1700,2550,0,0,500,4080,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"35581",0,0,1,17,9,11,1952,3,1560,39,34000,3307,1,1,76500,5,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"35591",1,0,1,12,9,9,1956,32,1800,35,61200,86,2,1,68000,11,2,0,0,0,0,0,0,0,0,11,NA,NA,0,0,NA,0,3,32,0,1,1,0
"35622",1,0,1,12,3,10,1967,32,2080,25,NA,2570,1,NA,92235.203125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,0,12580,0,0,0,3,32,0,1,NA,0
"35628",1,0,1,12,3,12,1936,NA,2010,56,76500,6960,0,1,76500,31,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"35639",0,0,1,16,3,10,1953,24,1520,39,23800,1642,0,1,50660,11,1,0,0,0,0,0,NA,0,0,12,17,4080,0,0,0,0,2,24,0,1,NA,1
"35647",1,0,1,12,9,7,1962,34,1984,29,23800,7727,2,1,24055,4,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,0,1,0
"35656",1,0,1,16,12,11,1964,20,2550,27,55717.5,6542,1,1,120700,6,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"35669",1,0,1,15,1,10,1959,21,1928,33,161500,2658,0,0,161500,8,2,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,2,21,0,1,1,0
"35670",0,0,1,10,5,7,1939,NA,0,53,0,6277,0,1,54400,NA,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,0,NA,1
"35683",0,0,1,14,1,9,1951,21,0,40,0,1333,1,1,10234,16,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"35685",1,0,1,16,11,10,1936,NA,2156,55,120866.6015625,507,0,1,185810,25,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"35688",1,0,1,11,1,9,1961,13,2040,31,42500,4986,2,1,59840,9,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"35711",1,0,1,13,3,12,1944,NA,1950,48,73610,891,1,1,97937,21,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"35722",1,0,1,14,11,12,1949,NA,1928,42,35128.80078125,2226,2,1,82048.796875,18,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,49,0,1,1,0
"35739",1,0,1,10,10,10,1954,39,3060,35,54400,1204,4,1,86020,13,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"35745",1,1,0,12,10,10,1964,21,1205,26,3400,4498,0,0,3842,2,2,0,0,673.200012207031,0,0,396,0,0,10,12,132600,0,0,0,0,2,21,0,1,1,0
"35750",1,0,1,17,5,11,1931,NA,1239,60,1632,1829,0,1,105498.6015625,36,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,1,0
"35752",1,0,1,12,3,11,1956,37,2296,36,18054,4937,3,1,41990,12,2,0,0,0,0,0,0,0,0,12,10,32810,6460,0,0,0,1,37,0,1,1,0
"35776",0,0,1,12,7,11,1934,NA,0,57,0,6187,0,0,23800,32,3,0,0,0,0,0,0,0,0,7,NA,NA,0,0,NA,0,4,2,0,0,1,0
"35778",0,0,1,12,6,9,1966,45,2550,25,5950,1792,1,1,65450,6,2,0,0,0,0,0,NA,0,0,NA,5,0,38987.80078125,0,0,0,3,45,0,1,NA,1
"35791",1,0,1,14,3,9,1946,NA,2025,45,59500,4704,0,0,69700,20,NA,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,21,0,1,1,0
"35806",0,0,1,13,10,13,1954,21,255,37,3400,4916,5,NA,89505,4,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"35820",0,0,1,12,10,10,1950,NA,1464,41,24194.400390625,428,2,NA,76486.3984375,8,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"35837",1,1,0,14,1,NA,1958,17,NA,34,0,8000,1,1,14740.7001953125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,27,0,0,NA,0
"35849",1,0,1,12,1,8,1962,37,2205,30,42012.1015625,3335,2,1,46869,3,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"35852",0,0,1,16,12,10,1953,31,1780,38,44200,4790,1,0,146370,13,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"35888",1,0,1,12,9,9,1934,NA,2112,57,54400,5668,0,1,83470,33,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"35893",0,0,1,15,6,7,1952,36,260,39,768.400024414062,4609,0,NA,40342.69921875,15,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,0,NA,1
"35898",0,0,1,14,4,9,1953,36,0,39,0,3160,3,NA,5319.2998046875,NA,2,0,0,0,0,0,NA,4080,0,16,17,34000,17000,0,0,0,4,36,0,0,NA,1
"35902",1,0,1,17,3,11,1949,NA,2480,43,120700,4973,3,1,196180,13,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"35910",1,0,1,11,10,10,1955,31,3570,36,51000,475,2,1,59160,9,3,0,0,0,0,0,0,0,0,12,NA,NA,8520.400390625,0,NA,0,1,31,0,1,1,0
"35934",0,0,1,14,11,7,1964,31,320,27,6800,4544,1,1,97240,5,1,0,0,0,0,0,NA,0,0,12,15,54400,54400,0,0,0,1,31,0,1,NA,1
"35954",1,0,1,13,11,9,1961,4,1496,30,53550,403,0,1,117810,8,2,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,4,4,0,1,1,0
"35977",1,0,1,12,11,8,1955,34,2224,36,15470,1759,1,1,6970,11,2,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,34,0,1,1,0
"35978",0,0,1,15,5,12,1957,34,0,35,0,4082,2,1,583100,7,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"35986",1,0,1,10,3,8,1953,3,3262,39,11900,6565,3,1,12240,15,4,0,0,2080.80004882812,0,0,1224,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"36015",0,0,1,12,11,10,1959,14,1928,32,22100,5783,3,1,46197.5,6,2,0,0,0,0,0,NA,0,0,12,10,0,0,0,0,0,2,14,0,1,NA,1
"36034",0,0,1,12,5,10,1948,NA,20,43,163.199996948242,223,1,1,56467.19921875,1,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,31,1,0,NA,1
"36043",1,0,1,17,7,12,1964,43,850,27,NA,3547,0,0,105349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,14,1360,65450,0,0,0,4,43,0,1,NA,0
"36054",0,NA,NA,12,5,9,1953,42,1920,38,NA,889,0,NA,54400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,0
"36107",1,0,1,14,4,7,1948,NA,2100,43,117300,1238,2,1,125630,19,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,5,50,0,1,1,0
"36131",1,1,0,16,6,13,1950,NA,1960,42,79209.796875,697,0,0,79804.796875,16,3,0,0,0,0,0,0,0,0,NA,12,1594.59997558594,NA,NA,0,0,1,31,0,1,1,0
"36138",0,0,1,12,3,9,1940,NA,1361,52,14647.2001953125,2901,0,0,23150.599609375,NA,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"36143",1,0,1,17,4,11,1944,NA,2760,48,212500,7577,2,1,344420,29,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,1,0
"36147",1,0,1,8,6,10,1938,NA,1482,54,13260,9774,2,1,13260,26,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"36178",1,0,1,16,1,11,1948,NA,2365,44,136000,1571,2,1,189720,14,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"36179",1,0,1,17,5,13,1946,NA,2640,45,105400,1737,1,1,116280,20,2,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,3,9,0,1,1,0
"36191",1,0,1,14,8,11,1962,34,1955,29,18360,5281,0,0,24480,4,3,0,0,0,0,0,0,0,0,12,12,0,4250,0,0,0,2,34,0,1,1,0
"36200",0,0,1,13,6,11,1941,NA,0,52,0,9740,0,1,197290.09375,6,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,NA,1
"36202",0,0,1,12,4,10,1963,24,1960,29,13518.400390625,3772,0,NA,53317.1015625,10,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"36224",0,0,1,12,3,8,1952,26,1300,40,14688,1913,3,1,52938,3,2,0,0,0,0,0,NA,0,0,12,NA,NA,0,0,NA,0,2,15,0,1,NA,1
"36240",1,0,1,14,12,9,1955,21,1948,36,50583.5,48,1,1,124457,9,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"36243",0,0,1,13,4,9,1963,21,0,29,0,5065,2,1,78217,3,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"36257",1,0,1,12,7,10,1953,14,2250,38,30600,6253,2,1,30600,13,3,0,0,0,0,0,0,0,0,12,NA,NA,0,0,NA,0,2,14,0,1,1,0
"36261",0,0,1,12,10,9,1952,13,1680,39,18428,5015,2,1,123080,7,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,NA,1
"36264",0,0,1,12,8,11,1953,43,2200,38,51425,140,1,0,61676,20,2,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,4,43,0,1,1,0
"36268",0,0,1,16,12,12,1956,13,454,35,5440,4578,2,1,105740,10,3,0,0,0,0,0,NA,0,0,12,NA,0,0,0,0,0,2,13,0,1,NA,1
"36269",1,0,1,12,3,9,1957,24,2040,35,30600,2290,4,1,40900.30078125,9,2,0,0,0,0,0,0,0,0,12,8,23800,11730,0,0,0,2,24,0,1,1,0
"36272",0,0,1,14,12,10,1958,41,1896,33,19550,2091,1,0,19550,10,1,0,0,0,0,0,0,0,0,11,NA,NA,30600,0,NA,0,3,41,0,0,1,0
"36278",1,0,1,13,1,7,1940,NA,4250,52,64661.19921875,4667,5,1,158077.90625,25,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"36311",0,0,1,12,7,9,1958,29,1805,34,22100,30,3,NA,73032,5,1,0,0,0,0,0,NA,0,0,12,12,64600,51000,0,0,0,1,29,0,1,NA,1
"36326",0,0,1,16,4,12,1943,NA,2318,49,65450,3547,0,0,105349,24,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"36343",1,0,1,11,9,11,1956,6,700,35,0,7334,0,0,59500,NA,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,6,0,1,NA,1
"36422",1,0,1,16,2,10,1948,NA,3685,44,33012.30078125,7809,1,1,138550,18,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"36455",0,0,1,16,8,10,1951,4,1936,39,51000,1634,2,1,152830,14,2,0,0,0,0,0,NA,0,0,12,4,27200,0,0,0,0,4,4,0,1,NA,1
"36458",0,0,1,12,3,10,1955,14,1616,37,40800,615,2,1,86530,9,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"36463",0,0,1,12,8,9,1952,37,135,39,204,6373,4,0,16320,1,3,0,0,17748,0,12015.599609375,3372,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"36470",0,0,1,11,6,11,1938,NA,0,53,0,5194,0,1,78200,11,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,0,NA,1
"36474",0,0,1,16,3,13,1954,1,1694,38,47600,5712,0,0,47940,NA,1,0,0,0,0,0,0,0,0,12,13,6242.39990234375,566.099975585938,0,0,0,3,1,0,1,1,0
"36475",1,0,1,1,5,11,1948,NA,NA,44,NA,4391,0,0,62995.19921875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,12,0,0,0,0,1,1,20,NA,NA,NA,0
"36477",0,0,1,12,4,12,1947,NA,965,45,12750,4635,2,NA,12750,11,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"36478",1,0,1,12,8,9,1953,37,1788,38,35700,4705,2,1,37842,9,1,1292,0,1292,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"36489",1,0,1,14,7,9,1950,NA,2656,41,37966.1015625,2446,1,1,67148.296875,16,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"36506",1,0,1,14,3,13,1953,14,1872,39,57800,1554,4,1,86190,14,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"36510",1,0,1,12,9,8,1957,34,1530,35,2108,1400,2,1,54811.3984375,7,1,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,2,34,0,1,1,0
"36513",0,0,1,17,7,10,1951,5,1433,40,51000,3340,2,1,75140,15,1,0,0,0,0,0,NA,0,0,12,12,14790,5950,0,0,0,4,5,0,1,NA,1
"36547",0,0,1,13,11,12,1965,19,2015,26,NA,3417,0,NA,132430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,12,102000,0,0,0,0,3,19,0,1,NA,0
"36553",1,0,1,12,7,5,1963,39,1940,28,41412,8288,1,1,69241,11,2,0,2040,2932.5,0,0,525,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"36580",1,1,0,13,2,10,1951,16,3744,41,NA,398,0,0,84920.1015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,0,0,NA,0,3,16,0,1,NA,0
"36592",1,0,1,12,12,12,1958,31,1949,33,95200,6323,2,1,131410,7,1,0,0,0,0,0,0,0,0,13,12,0,28900,0,0,0,1,31,0,1,1,0
"36617",0,0,1,8,11,6,1931,NA,0,60,0,1425,0,NA,14361.599609375,5,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,23,0,0,NA,1
"36619",1,0,1,12,6,11,1948,NA,2450,43,76500,2497,2,1,77282,18,2,0,782,782,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"36622",1,1,0,10,8,5,1961,17,1872,30,11900,4100,3,1,15449.599609375,5,2,0,0,4712.39990234375,0,0,2772,0,0,6,NA,NA,0,0,NA,0,3,17,0,1,1,0
"36674",1,0,1,12,2,11,1934,NA,2920,58,91800,1223,0,1,193800,31,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"36686",1,0,1,9,6,9,1943,NA,1990,48,56100,2968,0,1,102850,24,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"36696",1,0,1,17,12,12,1966,31,260,25,5100,5263,0,0,51000,5,1,0,0,0,0,0,0,0,0,17,16,255000,2720,0,0,0,1,37,0,0,1,0
"36702",0,0,1,12,3,10,1964,13,1904,27,13600,296,2,1,54400,4,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"36705",0,0,1,9,10,10,1940,NA,3500,53,51000,9815,0,1,148240,9,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,NA,1
"36722",1,0,1,12,5,13,1956,29,1548,35,46540.8984375,965,2,1,65174.6015625,11,1,0,6159.10009765625,6159.10009765625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"36747",1,0,1,16,1,9,1954,24,2695,38,170000,3361,2,1,166600,13,2,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,1,37,0,1,1,0
"36750",0,0,1,14,2,11,1936,NA,1776,56,88400,6207,0,0,115532,23,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"36781",0,0,1,14,12,11,1940,NA,2300,51,71400,6008,0,NA,125800,27,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"36784",1,0,1,16,1,9,1960,24,2760,32,48586,5652,0,1,91800,7,1,0,0,0,0,0,0,0,0,12,17,61920.80078125,14450,0,0,0,2,24,0,1,1,0
"36797",1,0,1,13,5,11,1937,NA,955,54,32648.5,1244,0,1,55766.80078125,27,2,0,5100,5100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,1,0
"36810",1,0,1,12,3,8,1966,34,2739,26,54400,929,1,1,54400,6,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,10,0,1,1,0
"36847",0,0,1,14,9,9,1962,46,2223,29,76500,1575,0,0,76602,4,1,0,0,0,0,0,0,0,0,12,14,0,34000,0,0,0,4,46,0,1,1,0
"36854",1,0,1,14,11,8,1952,37,1960,39,66300,7785,0,0,66521,12,2,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,1,37,0,1,1,0
"36885",1,0,0,14,6,9,1948,NA,2200,43,47600,1689,0,1,74800,19,5,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,2,34,0,1,1,0
"36918",0,0,0,16,11,11,1958,34,98,33,3400,1256,0,1,99280,10,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,1,0,NA,1
"36928",0,0,1,14,4,11,1959,14,2940,33,144500,5552,0,1,222700,11,1,0,0,0,0,0,NA,0,0,6,12,85000,0,0,0,0,3,19,0,1,NA,1
"36929",1,0,1,12,11,7,1962,4,2460,29,78591,3974,2,1,263500,5,4,0,0,0,0,0,0,0,0,11,12,27200,6800,0,0,0,4,4,0,1,1,0
"36978",1,0,1,14,8,11,1946,NA,1368,45,125800,6968,0,0,130561.703125,19,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"37037",0,0,1,12,11,12,1938,NA,4900,53,53811.80078125,706,0,1,116711.796875,19,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"37045",0,0,1,17,3,10,1955,5,890,37,23800,1472,3,1,71655,9,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"37047",1,0,1,11,10,13,1963,20,3468,28,59500,596,0,1,107100,8,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"37059",0,0,1,14,2,11,1941,NA,830,52,6120,3760,2,NA,95081,15,1,0,0,4896,4896,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
