"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","inc_wcomp","inc_unemp","inc_trans_pub","inc_ssi","inc_othwelf","inc_fdstmp","inc_ch","inc_afdc","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"33627",0,0,1,9,7,7,1929,NA,0,59,0,879,0,0,9930.240234375,NA,5,0,0,9930.240234375,9930.240234375,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,0,1,0
"33633",1,0,1,16,1,11,1953,46,2482,36,65280,2750,2,1,123360,12,1,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,4,46,0,1,1,0
"33637",0,0,1,12,12,9,1930,NA,2060,58,61440,1884,0,1,111552,26,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,NA,1
"33644",1,0,1,14,5,12,1933,NA,2084,55,23808,2480,0,1,105408,34,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,0,1,0
"33658",0,0,1,11,2,5,1934,NA,288,55,NA,2273,0,NA,130126.078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,0
"33662",1,0,1,16,10,13,1942,NA,1645,46,74880,1592,3,1,108864,24,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"33681",0,1,0,11,11,7,1952,32,0,36,0,1184,3,1,16195.2001953125,2,3,0,0,0,0,0,NA,0,0,4,NA,NA,0,0,NA,0,3,32,0,0,NA,1
"33686",0,0,1,12,5,8,1932,NA,0,56,0,6331,0,NA,52224,9,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,1
"33689",1,0,0,16,12,13,1954,48,2390,34,15360,6871,0,1,30720,14,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,6,NA,0,1,1,0
"33698",1,0,1,12,11,11,1962,24,347,26,NA,1408,2,NA,74490.2421875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,11,30155.51953125,0,0,0,0,4,49,0,1,NA,0
"33719",0,0,1,15,2,8,1959,21,2205,30,86400,4369,0,1,266016,8,1,0,0,0,0,0,NA,0,0,NA,12,99840,NA,NA,0,0,4,5,0,1,NA,1
"33742",1,0,1,15,11,10,1946,NA,2263,42,152079.359375,6298,0,1,229411.203125,21,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,5,50,0,1,1,0
"33758",0,0,1,16,1,12,1957,42,2196,32,49920,6814,1,NA,122880,8,1,0,0,0,0,0,NA,0,0,12,NA,NA,19200,0,NA,0,3,10,0,1,NA,1
"33773",1,0,1,12,6,9,1946,NA,3238,42,44388.48046875,5200,4,1,86054.3984375,20,2,0,0,0,0,0,0,0,0,8,NA,NA,0,0,NA,0,4,46,0,1,1,0
"33779",1,0,1,13,8,11,1952,14,2160,36,72000,2258,2,1,88512,13,2,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,2,14,0,1,1,0
"33786",1,0,1,12,11,13,1945,NA,2160,43,38400,5609,4,1,40128,18,1,0,0,0,0,0,0,0,0,13,12,0,NA,0,0,0,4,27,0,1,1,0
"33804",0,0,1,12,4,9,1955,9,1920,34,32640,6496,0,1,129408,12,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,NA,1
"33806",1,0,1,12,3,8,1949,NA,1935,40,57216,4940,0,0,57216,18,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"33821",0,NA,NA,12,5,12,1933,NA,1459,56,0,6762,0,NA,25152,NA,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,28,0,0,NA,1
"33829",0,0,1,12,3,10,1952,2,1888,37,49920,4668,2,1,268800,11,2,0,0,0,0,0,NA,0,0,12,12,0,0,0,0,0,4,2,0,1,NA,1
"33866",1,0,1,12,3,13,1943,NA,2080,46,NA,2536,0,NA,77322.2421875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,1,NA,0
"33875",1,0,1,16,3,12,1947,NA,3070,42,55257.6015625,4131,1,1,144000,20,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"33880",0,0,1,17,3,13,1952,48,0,37,0,1534,2,1,150912,10,3,0,0,0,0,0,NA,0,0,14,16,0,0,0,0,0,2,48,0,0,NA,1
"33908",1,0,1,16,9,13,1946,NA,2695,42,126720,6715,2,1,126720,16,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,1,0
"33917",0,0,1,12,1,7,1944,NA,2100,45,42240,2122,0,NA,96000,12,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"33920",0,0,1,12,2,10,1932,NA,390,57,7680,4843,0,1,95040,22,3,0,7680,7680,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"33927",0,0,1,12,2,9,1936,NA,0,53,0,1773,0,0,16934.400390625,31,2,0,0,0,0,0,0,0,0,6,NA,NA,0,0,NA,0,1,37,0,0,1,0
"33935",1,0,1,17,3,11,1955,14,2160,34,43680,6063,0,1,154080,16,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,1,0
"33943",0,0,1,14,10,10,1963,39,2083,25,34560,2283,0,1,83136,7,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,NA,1
"33974",1,0,1,6,5,8,1949,NA,195,39,NA,2959,0,NA,17180.16015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,0,0,NA,0,2,34,0,1,NA,0
"33989",0,0,1,12,8,11,1953,6,0,35,0,805,1,1,64853.76171875,4,4,0,0,0,0,0,NA,0,0,10,NA,NA,0,0,NA,0,2,48,0,0,NA,1
"34014",1,0,1,13,11,10,1953,36,2314,35,96000,5032,2,1,120480,12,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,6,NA,0,1,1,0
"34024",1,0,1,12,6,10,1946,NA,2041,42,78666.2421875,4149,2,1,196512,20,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,1,0
"34025",0,0,1,12,1,13,1934,NA,660,55,6330.240234375,5790,0,1,121866.2421875,10,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,48,0,0,NA,1
"34031",1,0,1,16,12,8,1952,24,2860,36,87360,4805,2,1,110784,15,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"34051",1,0,1,12,7,11,1953,4,130,35,0,2984,1,1,184594.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,0,0,NA,0
"34101",0,0,1,10,9,9,1960,24,2711,28,8595.83984375,1543,4,1,24355.19921875,1,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,0,NA,1
"34115",1,0,1,12,7,10,1943,NA,2241,45,36441.6015625,1869,2,1,53710.078125,23,4,0,0,8801.2802734375,8801.2802734375,0,0,0,0,9,NA,NA,0,0,NA,0,2,14,0,1,1,0
"34145",1,0,1,14,5,13,1928,NA,1864,60,42240,5073,0,1,57594.23828125,39,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"34149",1,0,1,12,10,12,1931,NA,2200,57,60768,6777,0,1,65088,35,1,4320,0,4320,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"34166",1,0,1,17,1,12,1956,16,4848,33,84480,5733,2,1,85440,6,1,0,0,0,0,0,0,0,0,13,16,134400,49920,0,0,0,3,16,0,1,1,0
"34217",0,0,1,12,11,10,1933,NA,0,55,0,921,0,1,11842.5595703125,18,5,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,0,NA,1
"34219",1,0,1,11,1,8,1933,NA,2400,56,55680,1061,0,1,153408,36,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"34228",1,0,1,17,2,11,1940,NA,2179,49,124800,1060,1,1,133824,24,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"34229",0,0,0,12,4,11,1959,6,1456,30,20352,2603,2,1,96057.6015625,6,2,2476.80004882812,0,2476.80004882812,0,0,NA,0,0,12,12,61440,23040,0,0,0,1,6,0,0,NA,1
"34231",1,0,1,12,1,8,1960,21,2040,29,NA,3769,0,0,86684.15625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,44160,0,0,0,0,2,21,0,1,NA,0
"34236",1,0,1,12,10,12,1937,NA,1512,51,28800,3121,0,1,77068.796875,29,5,13708.7998046875,0,13708.7998046875,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,0,1,0
"34257",1,0,1,16,8,10,1956,9,2450,32,92160,999,0,1,182400,8,2,0,0,0,0,0,0,0,0,12,12,172800,0,0,0,0,3,42,0,1,1,0
"34272",1,0,1,16,4,9,1964,37,1348,25,15360,4793,0,0,19200,5,1,0,0,0,0,0,0,0,0,17,17,25920,7488,0,0,0,2,34,1,0,1,0
"34280",1,0,1,16,7,10,1953,19,2214,35,53802.23828125,5801,1,1,97000.3203125,9,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"34286",0,0,1,12,8,10,1937,NA,2000,51,26880,5224,0,NA,112686.71875,14,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"34289",1,0,1,13,9,10,1955,18,2060,33,53760,6915,2,1,69120,11,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,18,0,1,1,0
"34313",0,0,1,10,1,10,1937,NA,998,52,4800,5319,0,NA,118080,12,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,0,NA,1
"34324",0,0,1,12,7,5,1931,NA,0,57,0,1941,0,0,7257.60009765625,30,4,0,0,7994.8798828125,7257.60009765625,0,384,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,0,1,0
"34334",1,0,1,12,11,9,1959,3,2056,29,22533.119140625,5157,2,1,42693.12109375,7,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"34368",1,0,1,17,5,11,1962,6,3200,26,57600,2261,1,1,57984,5,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,1,0,1,1,0
"34400",0,0,1,12,2,8,1930,NA,0,59,0,192,0,1,36480,7,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"34421",1,0,1,12,2,8,1953,14,4056,38,114566.3984375,2833,3,1,140160,16,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,2,14,0,1,1,0
"34425",1,0,1,14,4,13,1946,NA,3000,44,51840,5100,1,1,76608,21,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,1,0
"34427",1,0,1,17,6,11,1947,NA,2960,41,139776,4022,3,1,201408,19,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"34435",1,0,1,11,11,9,1949,NA,2000,39,38400,829,1,1,45120,17,3,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2,21,0,1,1,0
"34444",0,0,1,12,9,6,1962,37,890,26,6259.2001953125,5857,2,1,77203.203125,2,3,0,0,0,0,0,NA,0,0,11,10,42230.3984375,3444.47998046875,0,0,0,1,29,0,1,NA,1
"34446",1,0,1,15,4,10,1953,29,2695,36,49152,1003,2,1,79872,14,2,0,0,0,0,0,0,0,0,12,14,35802.23828125,17088,0,0,0,1,31,0,1,1,0
"34461",1,0,1,16,8,13,1934,NA,1562,54,157440,1039,0,1,165120,33,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"34469",0,0,1,16,11,11,1958,4,2084,30,17280,5993,0,1,221952,6,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"34481",0,0,1,16,9,10,1960,23,1632,28,41280,4537,0,1,100800,6,2,0,1152,1152,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,23,0,1,NA,1
"34483",1,0,1,12,9,10,1961,13,3120,26,44160,6266,1,1,62958.71875,NA,2,0,0,552.960021972656,0,0,288,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"34502",0,0,0,17,10,12,1936,NA,0,52,0,3406,0,1,419097.59375,7,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,0,NA,1
"34516",0,1,0,12,4,4,1963,4,1968,26,24829.439453125,6601,1,0,39344.640625,2,3,0,0,0,0,0,0,0,0,12,NA,NA,31971.83984375,0,NA,0,4,4,0,1,1,0
"34579",1,1,0,13,2,10,1948,NA,2550,41,53760,5987,2,1,57638.3984375,18,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"34591",0,0,1,12,10,9,1952,46,641,36,2304,5200,4,1,86054.3984375,6,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,46,0,1,NA,1
"34707",0,0,1,12,3,11,1947,NA,1300,42,0,2204,1,1,128359.6796875,13,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,NA,1
"34708",1,0,1,17,1,11,1948,NA,2440,41,89702.3984375,1078,2,1,172032,18,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"34784",0,0,1,12,1,12,1939,NA,2080,50,46080,3941,0,1,186240,8,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"34793",0,0,1,16,7,12,1952,42,392,36,5760,2022,2,1,109440,10,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,1,0,NA,1
"34796",0,0,1,12,12,8,1943,NA,1912,45,38140.80078125,415,0,NA,110140.796875,23,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,23,0,1,NA,1
"34809",0,0,1,12,9,10,1942,NA,1742,47,15744,2634,2,1,94323.84375,24,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,43,0,1,NA,1
"34815",0,0,1,13,5,11,1953,42,994,35,9792,2620,3,1,67392,4,2,0,0,0,0,0,NA,0,0,10,11,43526.3984375,0,0,0,0,3,42,0,0,NA,1
"34818",0,0,1,9,7,9,1935,NA,2142,53,15360,4415,0,1,30566.400390625,27,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,23,0,1,NA,1
"34830",1,0,1,16,5,12,1956,20,2380,32,101760,2782,1,1,326396.15625,10,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,20,0,1,1,0
"34859",1,0,1,17,6,11,1953,20,1920,35,65280,5659,0,0,66432,13,3,0,0,0,0,0,0,0,0,12,17,43008,46080,0,0,0,1,20,0,1,1,0
"34877",0,0,1,16,7,13,1929,NA,738,60,28800,6309,0,1,474432,20,2,0,0,0,0,0,NA,0,0,12,NA,NA,NA,NA,NA,0,1,20,0,0,NA,1
"34913",0,0,1,16,3,11,1947,NA,2205,42,71040,4469,0,1,211200,20,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,NA,1
"34982",0,0,1,12,1,12,1959,45,1648,30,34560,5461,2,0,40865.28125,7,3,0,1313.28002929688,1313.28002929688,0,0,0,4992,0,NA,7,0,NA,NA,0,0,3,45,0,1,1,0
"35002",0,0,1,16,10,11,1950,NA,1248,38,37440,4506,0,0,37474.55859375,16,3,0,0,0,0,0,0,0,0,14,NA,NA,12172.7998046875,0,NA,0,1,29,0,1,1,0
"35003",0,0,1,12,7,11,1945,NA,2860,43,25920,1444,2,0,29376,14,1,0,0,0,0,0,0,3456,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"35006",1,0,1,12,7,10,1941,NA,1800,47,53760,6901,1,1,66048,25,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,18,0,1,1,0
"35011",1,0,1,16,10,10,1959,12,2480,29,73920,6891,0,0,73920,8,1,0,0,0,0,0,0,0,0,16,16,62208,19200,0,0,0,2,12,0,1,1,0
"35054",0,0,1,14,6,11,1940,NA,2040,48,25920,2504,0,1,34176,NA,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"35059",1,NA,NA,NA,2,7,1957,9,0,32,0,6969,0,0,7464.9599609375,NA,NA,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,0,NA,1
"35087",1,0,1,14,10,11,1960,36,2530,28,19776,1146,1,1,34752,4,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,45,0,1,1,0
"35090",1,1,0,6,12,11,1943,NA,1632,45,NA,1553,0,0,23454.720703125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,0,1,NA,0
"35098",1,0,1,12,6,11,1951,21,2550,37,55680,6060,1,1,105600,15,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,32,0,1,1,0
"35099",1,0,1,9,7,6,1942,NA,1960,46,57600,6211,1,1,58848,20,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,47,0,1,1,0
"35108",1,0,1,12,6,NA,1945,NA,2000,43,NA,838,0,NA,95677.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,0
"35110",1,0,1,12,10,8,1960,12,1828,28,34560,300,1,1,76416,8,2,0,3456,3456,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"35125",0,0,1,16,10,12,1945,NA,1940,43,67200,6724,0,0,70080,17,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,22,0,1,1,0
"35143",0,1,0,12,3,8,1955,23,2536,35,27344.640625,5793,1,0,32929.921875,13,1,0,0,0,0,0,0,0,0,NA,12,NA,NA,NA,NA,0,3,23,0,1,1,0
"35146",0,0,1,14,10,10,1960,21,NA,29,0,7107,0,NA,130560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,0
"35148",1,0,1,14,4,11,1956,3,2550,33,57600,3387,2,1,79488,10,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"35156",1,0,1,16,10,9,1954,31,2500,34,120000,3934,1,1,132672,12,1,0,0,0,0,0,0,0,0,12,16,19774.080078125,4800,0,0,0,2,34,0,1,1,0
"35163",0,0,1,16,3,11,1932,NA,1872,57,61440,225,0,1,62123.51953125,35,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"35185",0,0,1,12,1,12,1961,34,126,28,1536,1663,2,1,76608,5,2,0,0,0,0,0,NA,0,0,12,14,102134.3984375,0,0,0,0,2,34,0,0,NA,1
"35195",0,0,1,16,4,11,1955,37,2450,34,60480,6281,0,0,60480,12,1,0,0,0,0,0,0,0,0,12,16,0,0,0,0,0,1,37,0,1,1,0
"35235",0,0,1,12,6,11,1935,NA,1624,52,20544,4720,1,1,36677.76171875,25,4,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"35244",0,0,1,16,2,11,1956,12,2952,33,69588.4765625,5653,0,0,69934.078125,11,2,0,0,0,0,0,0,0,0,12,NA,NA,384,0,NA,0,2,24,0,1,1,0
"35286",0,0,1,17,3,11,1963,48,2832,26,28800,5334,0,0,67653.1171875,8,2,0,453.119995117188,453.119995117188,0,0,0,0,0,11,8,38880,0,0,0,0,2,48,0,1,1,0
"35293",0,0,1,17,11,12,1940,NA,0,48,0,4430,0,1,2711424,1,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,1,29,0,0,NA,1
"35347",1,0,1,12,6,12,1962,24,2184,26,67200,2716,2,1,67200,4,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"35348",0,0,1,9,9,8,1949,NA,1600,40,23424,1845,0,1,47424,10,2,960,0,960,0,0,NA,0,0,8,12,0,0,0,0,0,3,3,0,1,NA,1
"35360",0,0,0,12,6,10,1947,NA,1924,41,33331.19921875,3875,2,1,142588.796875,7,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"35391",0,0,1,17,2,11,1956,12,780,33,7680,6413,1,1,123648,11,2,0,0,0,0,0,NA,0,0,12,NA,NA,384,0,NA,0,2,12,0,0,NA,1
"35411",1,0,1,14,9,7,1951,4,2242,37,47976.9609375,2931,2,1,61127.0390625,15,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"35422",1,0,1,12,9,8,1942,NA,2675,47,72960,4364,0,1,95193.6015625,24,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,26,0,1,1,0
"35447",0,1,0,12,10,8,1942,NA,1850,46,23040,5916,0,0,23040,25,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"35460",0,0,1,17,12,11,1954,22,2000,34,61440,446,0,1,169056,12,1,0,0,0,0,0,NA,0,0,12,NA,NA,0,0,NA,0,2,22,0,1,NA,1
"35467",0,0,1,16,11,13,1947,NA,1736,41,38304,2843,0,0,38592,19,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"35471",1,0,1,15,10,11,1958,3,2055,29,34560,6424,0,0,34560,8,1,0,0,0,0,0,0,0,0,12,16,48000,25920,0,0,0,3,3,0,1,1,0
"35482",0,1,0,12,1,4,1932,NA,0,57,0,3736,3,NA,38544,18,3,0,0,4815.35986328125,4815.35986328125,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,42,0,0,NA,1
"35483",0,0,1,17,1,9,1951,34,0,38,0,4081,0,1,192000,14,2,0,0,0,0,0,NA,0,0,16,13,0,0,0,0,0,3,9,0,0,NA,1
"35493",1,0,1,8,2,7,1933,NA,0,56,0,3477,0,1,54481.921875,34,4,0,0,16081.919921875,16081.919921875,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"35495",1,0,1,14,9,12,1943,NA,2020,45,42240,1303,1,1,117504,22,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"35536",0,0,1,16,3,12,1948,NA,600,42,5760,1182,2,NA,21177.599609375,19,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,36,1,0,NA,1
"35581",0,0,1,17,9,11,1952,3,688,36,9216,167,2,1,57216,5,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"35591",1,0,1,12,9,9,1956,32,1880,32,55392,6006,2,1,69024,11,2,0,0,0,0,0,0,0,0,11,NA,NA,9600,0,NA,0,3,32,0,1,1,0
"35593",1,0,1,12,12,11,1934,NA,3984,54,46080,5068,4,1,77483.5234375,33,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"35628",1,0,1,12,3,12,1936,NA,1912,53,65280,4169,0,1,85056,31,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"35639",0,0,1,16,3,10,1953,24,1500,36,18048,4786,0,1,72831.359375,11,2,0,0,0,0,0,NA,0,0,12,17,43680,0,0,0,0,2,24,0,1,NA,1
"35647",1,0,1,12,9,7,1962,34,2120,26,34560,7046,1,1,54330.23828125,4,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,34,0,0,1,0
"35649",0,0,1,5,9,6,1930,NA,1941,58,34560,2388,0,1,105600,30,2,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,NA,1
"35669",1,0,1,15,1,10,1959,21,3328,30,130560,7107,0,0,130560,8,2,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,2,21,0,1,1,0
"35670",0,0,1,10,5,7,1939,NA,0,49,0,1136,0,1,66816,NA,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,3,41,0,0,NA,1
"35683",0,0,1,14,1,9,1951,21,2496,38,59520,931,2,1,82560,16,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"35685",1,0,1,16,11,10,1936,NA,2205,52,121196.15625,7051,2,1,184650.234375,25,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"35688",1,0,1,11,1,9,1961,13,2340,28,40320,3309,1,1,70433.28125,9,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"35711",1,0,1,13,3,12,1944,NA,2350,45,74688,2615,2,1,89306.8828125,21,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"35722",1,0,1,14,11,12,1949,NA,32,39,576,1687,2,1,53664,18,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,13,1,0,1,0
"35739",1,0,1,10,10,10,1954,39,2062,32,32764.80078125,2533,4,1,61822.078125,13,2,0,0,0,0,0,0,1297.92004394531,0,NA,NA,NA,NA,NA,NA,0,3,39,0,1,1,0
"35750",1,0,1,17,5,11,1931,NA,1431,58,7488,3723,0,1,91392,36,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"35752",1,0,1,12,3,11,1956,37,2184,33,41280,3289,2,1,62208,12,2,0,0,0,0,0,0,0,0,12,10,35520,1536,0,0,0,1,37,0,1,1,0
"35776",0,0,1,12,7,11,1934,NA,0,54,0,232,0,0,2304,32,3,0,0,0,0,0,0,0,0,7,NA,NA,0,0,NA,0,4,2,0,0,1,0
"35779",1,0,1,12,2,10,1952,24,2940,37,51302.3984375,1425,1,1,106560,14,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"35791",1,0,1,14,3,9,1946,NA,1820,42,39360,1254,0,0,43200,20,4,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,2,21,0,1,1,0
"35806",0,0,1,13,10,13,1954,21,0,34,0,2385,7,NA,76640.640625,4,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,2,21,0,1,NA,1
"35820",0,0,1,12,10,10,1950,NA,859,38,17280,1852,3,NA,91200,8,3,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,4,5,0,1,NA,1
"35849",1,0,1,12,1,8,1962,37,2549,27,50286.71875,800,2,1,68058.2421875,3,1,0,710.400024414062,710.400024414062,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
